id,query,ground_truths,status,entities,relations,results,grounding_candidates,vss_merged_candidates
1330,Is there a Health Hoop hula hoop that is suitable for both adults and children?,"[78628, 893510, 893515, 893488, 837273, 837279]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Health Hoop""}, ""semantic"": [""Health Hoop""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""hula hoop""}, ""semantic"": [""hula hoop""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""Health Hoop hula hoop"", ""suitable for both adults and children""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 321174, 839771, 844619, 257079, 257085, 938703, 2451, 754095, 759897, 789059, 837716], 'answer_set': {860172, 2451, 321174, 837273, 837279, 78628, 754095, 893488, 257079, 257085, 789059, 893510, 893515, 844619, 938703, 860115, 837716, 759897, 839771, 857462}, 'ground_truth_set': {78628, 893510, 893515, 893488, 837273, 837279}, 'retrieved_ground_truths': {78628, 893510, 893515, 893488, 837273, 837279}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 6, 'retrieved_count': 6, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 6, 'retrieved_count': 6, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 321174, 839771, 844619, 257079, 257085, 938703, 2451, 754095, 759897, 789059, 837716]","[78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 321174, 839771, 844619, 427663, 788292, 935796, 549798, 165264, 240232, 105098, 199558]"
265,What's a good medium-sized camouflage rucksack suitable for hiking and camping activities?,"[867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""rucksack""}, ""semantic"": [""medium-sized"", ""camouflage"", ""suitable for hiking and camping activities""], ""constant"": true}, ""B"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [""camouflage""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""camouflage rucksack""}, ""semantic"": [""medium-sized"", ""suitable for hiking and camping activities""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_color']}","{'answer_list': [748881, 606616, 741456, 890864, 802199, 872066, 437615, 852128, 686905, 792390, 792394, 583225, 792401, 565737, 234288, 561285, 750839, 858659, 929610, 906946], 'answer_set': {872066, 561285, 802199, 606616, 852128, 858659, 234288, 583225, 686905, 906946, 792390, 792394, 929610, 741456, 748881, 792401, 565737, 437615, 890864, 750839}, 'ground_truth_set': {867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034}, 'metrics': {'total_answers': 8, 'retrieved_count': 0, 'missed_count': 8, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 8, 'retrieved_count': 1, 'missed_count': 7, 'recall@50': 0.125, 'recall@20': 0.125, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.06666666666666667}}","[748881, 606616, 741456, 890864, 802199, 872066, 437615, 852128, 686905, 792390, 792394, 583225, 792401, 565737, 234288, 561285, 750839, 858659, 929610, 906946]","[748881, 606616, 741456, 890864, 802199, 872066, 437615, 852128, 686905, 792390, 792394, 583225, 654285, 942775, 3961, 565737, 519034, 756008, 767400, 533693]"
2590,"Looking for Simms fishing shoes that are completely waterproof and suitable for party wear. They must have a bigger toe box, as I had issues with tight toe areas in the past.",[218306],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Simms""}, ""semantic"": [""Simms fishing shoes""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""fishing shoes""}, ""semantic"": [""party wear"", ""waterproof""], ""constant"": true}, ""C"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""Simms fishing shoes"", ""completely waterproof"", ""suitable for party wear"", ""bigger toe box""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_color']}","{'answer_list': [218306, 204037, 107694, 58022, 475713, 85638, 298246, 475715, 326242, 535496, 299021, 240663, 218308, 527234, 527230, 599692, 599686, 599688, 931177, 901896], 'answer_set': {527234, 204037, 85638, 298246, 599686, 599688, 901896, 599692, 299021, 240663, 58022, 107694, 475713, 218306, 475715, 218308, 535496, 326242, 931177, 527230}, 'ground_truth_set': {218306}, 'retrieved_ground_truths': {218306}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[218306, 204037, 107694, 58022, 475713, 85638, 298246, 475715, 326242, 535496, 299021, 240663, 218308, 527234, 527230, 599692, 599686, 599688, 931177, 901896]","[218306, 204037, 107694, 58022, 475713, 85638, 298246, 475715, 326242, 535496, 299021, 240663, 218308, 527232, 527234, 527235, 527233, 527230, 690430, 142419]"
4664,"Are there any easy-to-use EWG weighted fishing hooks that are suitable for both experienced and beginner anglers? Ideally, they should come in a pack of 5.","[159232, 451170, 791148, 498319, 512596, 451160]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""EWG""}, ""semantic"": [""EWG weighted fishing hooks""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""fishing hooks""}, ""semantic"": [""weighted fishing hooks""], ""constant"": true}, ""C"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""EWG weighted fishing hooks""}, ""semantic"": [""easy-to-use"", ""suitable for both experienced and beginner anglers"", ""come in a pack of 5""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [362031, 167750, 9624, 769244, 755159, 548125, 433370, 929409, 414356, 649573, 489332, 351925, 156061, 626567, 711839, 701650, 401633, 755160, 401691, 401679], 'answer_set': {929409, 626567, 401679, 414356, 9624, 401691, 548125, 156061, 711839, 362031, 351925, 167750, 701650, 755159, 755160, 433370, 769244, 401633, 649573, 489332}, 'ground_truth_set': {159232, 451170, 791148, 498319, 512596, 451160}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {159232, 451170, 512596, 451160, 791148, 498319}, 'metrics': {'total_answers': 6, 'retrieved_count': 0, 'missed_count': 6, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 6, 'retrieved_count': 2, 'missed_count': 4, 'recall@50': 0.3333333333333333, 'recall@20': 0.3333333333333333, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[362031, 167750, 9624, 769244, 755159, 548125, 433370, 929409, 414356, 649573, 489332, 351925, 156061, 626567, 711839, 701650, 401633, 755160, 401691, 401679]","[362031, 167750, 9624, 769244, 755159, 548125, 433370, 929409, 414356, 649573, 489332, 351925, 451160, 451170, 791179, 522056, 138614, 62858, 162954, 149464]"
2099,"Can you help me find a retro-styled handbag with an MLB team theme, made from sporty, perforated PVC fabric?","[422913, 221414, 162316, 162381, 290703, 221394, 221400, 176087, 433656, 290719]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""MLB""}, ""semantic"": [""MLB team theme""], ""constant"": true}, ""B"": {""type"": [""category"", ""product""], ""lexical"": {""name"": ""handbag""}, ""semantic"": [""retro-styled handbag""], ""constant"": true}, ""C"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [""sporty"", ""perforated PVC fabric""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""retro-styled handbag"", ""MLB team theme"", ""made from sporty, perforated PVC fabric""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_color']}","{'answer_list': [693407, 693411, 769543, 902395, 588780, 754186, 248907, 83442, 66194, 887952, 229177, 252534, 220703, 761444, 432553, 799582, 734919, 784976, 640136, 758800], 'answer_set': {769543, 640136, 754186, 887952, 758800, 66194, 220703, 693407, 693411, 432553, 229177, 734919, 248907, 784976, 799582, 761444, 588780, 83442, 252534, 902395}, 'ground_truth_set': {422913, 221414, 433656, 162316, 162381, 290703, 221394, 176087, 221400, 290719}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {422913, 221414, 433656, 162316, 162381, 290703, 221394, 176087, 221400, 290719}, 'metrics': {'total_answers': 10, 'retrieved_count': 0, 'missed_count': 10, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 10, 'retrieved_count': 5, 'missed_count': 5, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[693407, 693411, 769543, 902395, 588780, 754186, 248907, 83442, 66194, 887952, 229177, 252534, 220703, 761444, 432553, 799582, 734919, 784976, 640136, 758800]","[693407, 693411, 769543, 902395, 588780, 754186, 248907, 83442, 66194, 887952, 229177, 252534, 221400, 290719, 221394, 162381, 413015, 285436, 290703, 667730]"
402,Is there a gun lubricant similar to the Slip 2000 Gun Lube 16oz. Trigger Spray that also performs well in various environments?,"[141634, 284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350]",IN_PROGRESS,"{""A"": {""type"": [""brand"", ""product""], ""lexical"": {""name"": ""Slip 2000 Gun Lube""}, ""semantic"": [""gun lubricant"", ""16oz"", ""Trigger Spray""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""gun lubricant""}, ""semantic"": [""similar to Slip 2000 Gun Lube 16oz""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""gun lubricant similar to Slip 2000 Gun Lube 16oz"", ""performs well in various environments""], ""constant"": false}}","{('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [284307, 5834, 282643, 284342, 284355, 284332, 284358, 282639, 284323, 589045, 284350, 284365, 284357, 589041, 350250, 25939, 433267, 525242, 589048, 284354], 'answer_set': {282639, 282643, 284307, 284323, 350250, 284332, 284342, 525242, 284350, 284354, 284355, 284357, 284358, 5834, 284365, 25939, 589041, 433267, 589045, 589048}, 'ground_truth_set': {141634, 284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350}, 'retrieved_ground_truths': {284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350}, 'missed_ground_truths': {141634}, 'metrics': {'total_answers': 14, 'retrieved_count': 13, 'missed_count': 1, 'recall@50': 0.9285714285714286, 'recall@20': 0.9285714285714286, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 14, 'retrieved_count': 9, 'missed_count': 5, 'recall@50': 0.6428571428571429, 'recall@20': 0.6428571428571429, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[284307, 5834, 282643, 284342, 284355, 284332, 284358, 282639, 284323, 589045, 284350, 284365, 284357, 589041, 350250, 25939, 433267, 525242, 589048, 284354]","[284307, 5834, 282643, 284342, 284355, 284332, 284358, 282639, 284323, 589045, 284350, 284365, 284319, 284395, 149252, 284357, 554756, 149235, 149254, 525243]"
7366,"Looking for customizable silicone pint glasses in multiple sizes and designs. They need to be dishwasher and microwave safe, as I am considering these as potential presents for friends.","[753182, 753183, 753188, 286244, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571, 688576, 688580, 688581, 847046, 690126, 690129, 837864]",IN_PROGRESS,"{""A"": {""type"": [""product""], ""lexical"": {""name"": ""silicone pint glasses""}, ""semantic"": [""customizable"", ""multiple sizes"", ""multiple designs"", ""dishwasher safe"", ""microwave safe""], ""constant"": false}, ""B"": {""type"": [""category""], ""lexical"": {}, ""semantic"": [""pint glasses"", ""potential presents for friends""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""customizable silicone pint glasses"", ""multiple sizes"", ""multiple designs"", ""dishwasher and microwave safe"", ""potential presents for friends""], ""constant"": false}}","{('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [240590, 671487, 239998, 294683, 231396, 245407, 446355, 239256, 755876, 446326, 231382, 213336, 714724, 446316, 239253, 235460, 148233, 715273, 78051, 192575], 'answer_set': {148233, 715273, 446355, 239253, 239256, 294683, 245407, 755876, 192575, 235460, 240590, 231382, 213336, 78051, 231396, 714724, 446316, 446326, 239998, 671487}, 'ground_truth_set': {753182, 753183, 753188, 286244, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571, 688576, 688580, 688581, 847046, 690126, 690129, 837864}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {688576, 688580, 688581, 847046, 690126, 690129, 753182, 753183, 753188, 286244, 837864, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571}, 'metrics': {'total_answers': 19, 'retrieved_count': 0, 'missed_count': 19, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 19, 'retrieved_count': 8, 'missed_count': 11, 'recall@50': 0.42105263157894735, 'recall@20': 0.42105263157894735, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[240590, 671487, 239998, 294683, 231396, 245407, 446355, 239256, 755876, 446326, 231382, 213336, 714724, 446316, 239253, 235460, 148233, 715273, 78051, 192575]","[240590, 671487, 239998, 294683, 231396, 245407, 446355, 239256, 755876, 446326, 231382, 213336, 837864, 688580, 690129, 690126, 743223, 743215, 743218, 688581]"
8534,"Sure, I need a pool, billiards, and snooker cue rest set with a smooth finish to protect both cues and the table cloth. It should have a threaded end to attach to a pole. Can you recommend one?","[890052, 427581, 439134]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""cue rest set""}, ""semantic"": [""pool, billiards, and snooker cue rest set""], ""constant"": true}, ""B"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""smooth finish"", ""protect both cues and the table cloth"", ""threaded end to attach to a pole""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""pool, billiards, and snooker cue rest set"", ""smooth finish"", ""protect both cues and the table cloth"", ""threaded end to attach to a pole""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['also_buy', 'also_view']}","{'answer_list': [721355, 721351, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 88880, 613896, 89415, 377090, 350814, 350797, 63114, 102598, 62944, 38459, 63332], 'answer_set': {377090, 613896, 63114, 263695, 91042, 88880, 38459, 102598, 721350, 721351, 89415, 613706, 721355, 721356, 350797, 563163, 350814, 62944, 63332, 89080}, 'ground_truth_set': {890052, 427581, 439134}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {890052, 427581, 439134}, 'metrics': {'total_answers': 3, 'retrieved_count': 0, 'missed_count': 3, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 3, 'retrieved_count': 1, 'missed_count': 2, 'recall@50': 0.3333333333333333, 'recall@20': 0.3333333333333333, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0625}}","[721355, 721351, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 88880, 613896, 89415, 377090, 350814, 350797, 63114, 102598, 62944, 38459, 63332]","[721355, 721351, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 88880, 613896, 89415, 350347, 656170, 787406, 890052, 326160, 126756, 230641, 253439]"
4556,"Is there a Traser watch model that's durable, less bulky, and comes with a scratch-resistant sapphire crystal face and a minimum 3-year warranty?","[440408, 228828, 138336]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Traser""}, ""semantic"": [""Traser watch model""], ""constant"": true}, ""B"": {""type"": [""product"", ""category""], ""lexical"": {""name"": ""watch""}, ""semantic"": [""watch model""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""Traser watch model"", ""durable"", ""less bulky"", ""scratch-resistant sapphire crystal face"", ""minimum 3-year warranty""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [56337, 138336, 440408, 282075, 370592, 281648, 228828, 137249, 137250, 197022, 152113, 68032, 396227, 137251, 241404, 297627, 165920, 636428, 297617, 629251], 'answer_set': {629251, 636428, 56337, 297617, 297627, 197022, 370592, 137249, 137250, 137251, 165920, 281648, 152113, 68032, 396227, 440408, 282075, 228828, 138336, 241404}, 'ground_truth_set': {440408, 138336, 228828}, 'retrieved_ground_truths': {440408, 228828, 138336}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 3, 'retrieved_count': 3, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}, 'vss_merged_metrics': {'total_answers': 3, 'retrieved_count': 3, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}}","[56337, 138336, 440408, 282075, 370592, 281648, 228828, 137249, 137250, 197022, 152113, 68032, 396227, 137251, 241404, 297627, 165920, 636428, 297617, 629251]","[56337, 138336, 440408, 282075, 370592, 281648, 228828, 137249, 137250, 197022, 152113, 68032, 396227, 187868, 348719, 348720, 116826, 10469, 90867, 200094]"
1846,Searching for an MLB team logo crystal ring set with combined width of approximately half an inch. It's important that the rings prominently feature my preferred team's logo. Can you assist?,"[148354, 144834, 143420, 134100, 134103, 148348]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""MLB""}, ""semantic"": [""MLB team""], ""constant"": true}, ""B"": {""type"": [""product"", ""category""], ""lexical"": {""name"": ""crystal ring set""}, ""semantic"": [""crystal ring set with combined width of approximately half an inch""], ""constant"": false}, ""C"": {""type"": [""category""], ""lexical"": {}, ""semantic"": [""rings""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""MLB team logo crystal ring set"", ""combined width of approximately half an inch"", ""rings prominently feature my preferred team's logo""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy', 'also_view'], ('ANSWER', 'C'): ['has_category']}","{'answer_list': [144834, 148354, 134103, 148348, 134100, 596280, 606722, 241998, 83442, 314891, 248907, 75536, 612677, 840984, 422372, 418029, 560511, 410888, 738457, 785705], 'answer_set': {148354, 606722, 410888, 314891, 75536, 840984, 738457, 785705, 596280, 144834, 612677, 248907, 241998, 134100, 134103, 422372, 418029, 83442, 148348, 560511}, 'ground_truth_set': {144834, 148354, 148348, 134100, 134103, 143420}, 'retrieved_ground_truths': {144834, 148354, 134100, 134103, 148348}, 'missed_ground_truths': {143420}, 'metrics': {'total_answers': 6, 'retrieved_count': 5, 'missed_count': 1, 'recall@50': 0.8333333333333334, 'recall@20': 0.8333333333333334, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 6, 'retrieved_count': 6, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[144834, 148354, 134103, 148348, 134100, 596280, 606722, 241998, 83442, 314891, 248907, 75536, 612677, 840984, 422372, 418029, 560511, 410888, 738457, 785705]","[144834, 148354, 134103, 148348, 134100, 596280, 606722, 241998, 83442, 314891, 248907, 75536, 143420, 386261, 304609, 148351, 143569, 91382, 91369, 148377]"
6793,Looking for a Baleaf cycling jersey with UPF sun protection to shield my skin from harmful sun rays during my rides.,"[685207, 685208, 685209, 685211, 685212, 685214, 685215, 685216, 685217, 685218, 685220, 685221, 685222, 685223, 685226, 685227, 685228, 685229, 685232, 685233]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Baleaf""}, ""semantic"": [""Baleaf cycling jersey""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""cycling jersey""}, ""semantic"": [""cycling jersey with UPF sun protection""], ""constant"": true}, ""C"": {""type"": [""product"", ""category""], ""lexical"": {}, ""semantic"": [""UPF sun protection to shield skin from harmful sun rays during rides""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""Baleaf cycling jersey""}, ""semantic"": [""Baleaf cycling jersey with UPF sun protection"", ""to shield skin from harmful sun rays during rides""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_category']}","{'answer_list': [685216, 685227, 685222, 685214, 685218, 685232, 685221, 685229, 685211, 685210, 685208, 685212, 952137, 685233, 599961, 604005, 829553, 443383, 648075, 802893], 'answer_set': {648075, 685208, 599961, 685210, 685211, 685212, 685214, 685216, 685218, 685221, 685222, 685227, 685229, 685232, 685233, 952137, 802893, 604005, 829553, 443383}, 'ground_truth_set': {685207, 685208, 685209, 685211, 685212, 685214, 685215, 685216, 685217, 685218, 685220, 685221, 685222, 685223, 685226, 685227, 685228, 685229, 685232, 685233}, 'retrieved_ground_truths': {685216, 685218, 685221, 685222, 685227, 685229, 685232, 685233, 685208, 685211, 685212, 685214}, 'missed_ground_truths': {685217, 685220, 685223, 685226, 685228, 685207, 685209, 685215}, 'metrics': {'total_answers': 20, 'retrieved_count': 12, 'missed_count': 8, 'recall@50': 0.6, 'recall@20': 0.6, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 20, 'retrieved_count': 16, 'missed_count': 4, 'recall@50': 0.8, 'recall@20': 0.8, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[685216, 685227, 685222, 685214, 685218, 685232, 685221, 685229, 685211, 685210, 685208, 685212, 952137, 685233, 599961, 604005, 829553, 443383, 648075, 802893]","[685216, 685227, 685222, 685214, 685218, 685232, 685221, 685229, 685211, 685210, 685208, 685212, 938886, 952137, 685226, 685233, 685209, 916809, 685220, 685228]"
1279,Could you recommend a bamboo longboard skateboard from Blank Skateboards?,[72897],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Blank Skateboards""}, ""semantic"": [""skateboard brand""], ""constant"": true}, ""B"": {""type"": [""category"", ""product""], ""lexical"": {""name"": ""longboard skateboard""}, ""semantic"": [""longboard skateboard""], ""constant"": true}, ""C"": {""type"": [""color"", ""category""], ""lexical"": {}, ""semantic"": [""bamboo""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""bamboo longboard skateboard""}, ""semantic"": [""bamboo longboard skateboard from Blank Skateboards""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy', 'also_view'], ('ANSWER', 'C'): ['has_color', 'has_category']}","{'answer_list': [72897, 77237, 72882, 298464, 552921, 614529, 922936, 288222, 85724, 630273, 685819, 875234, 91346, 95579, 101761, 91004, 91108, 91352, 874329, 864269], 'answer_set': {614529, 630273, 101761, 864269, 72882, 77237, 922936, 72897, 91346, 91352, 874329, 552921, 95579, 85724, 288222, 298464, 875234, 91108, 685819, 91004}, 'ground_truth_set': {72897}, 'retrieved_ground_truths': {72897}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[72897, 77237, 72882, 298464, 552921, 614529, 922936, 288222, 85724, 630273, 685819, 875234, 91346, 95579, 101761, 91004, 91108, 91352, 874329, 864269]","[72897, 77237, 72882, 298464, 552921, 614529, 922936, 288222, 85724, 630273, 685819, 875234, 543467, 543469, 874575, 417336, 162023, 874582, 874580, 543820]"
