q_id,q_string,top_20_vss_array,ground_truths_array,ground_truths_missed_array,total_answers,retrieved_count,missed_count,recall@20,recall@50,hit@1,hit@5,mrr
8970,"Are there any hiking pants primarily made of nylon mixed with a bit of elastane? I'm in search of pairs that are not only lightweight and comfortable but are also equipped with advanced repellency technologies such as Omni-Shield. My main focus is not on the fit, but rather on the materials and features that cater to my needs.","[110900, 896283, 75458, 872842, 575839, 777606, 110871, 896281, 600723, 60952, 336307, 171831, 599855, 850420, 471402, 335687, 110884, 903160, 533472, 600390, 335956, 944521, 599794, 245576, 772596, 298597, 243559, 677715, 922974, 776952, 591156, 737375, 672455, 914127, 299005, 776895, 683531, 210263, 944533, 672139, 242379, 587634, 174126, 785453, 853571, 275695, 872843, 456728, 137829, 201405]","[792003, 201405, 944520, 944521, 242410, 683531, 335500, 460718, 772785, 602194, 599794, 298227, 944533, 335829, 298231, 243576, 456728, 519773]","[792003, 944520, 242410, 335500, 460718, 772785, 602194, 298227, 335829, 298231, 243576, 519773]",18,6,12,0.3333333333333333,0.3333333333333333,0.0,0.0,0.045454545454545456
2044,Can you suggest a durable Berkley brand boat spinning rod made from solid glass blanks?,"[278536, 668320, 668328, 15511, 15499, 668327, 437399, 156305, 351918, 15492, 646284, 156384, 303729, 180224, 478362, 15530, 15495, 437403, 142850, 642774, 15510, 15484, 15490, 227546, 642784, 15527, 156240, 394685, 318241, 791151, 303737, 299984, 784441, 634149, 15523, 351923, 15529, 509457, 458432, 422600, 437439, 15502, 437355, 332113, 71524, 410610, 15496, 318250, 308422, 71494]","[156384, 735842, 15496, 170157, 156240, 156305]","[735842, 170157]",6,4,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.125
4842,What's the best cover for a 3000-5000 size spinning reel?,"[467391, 478598, 79303, 478602, 478599, 171381, 79309, 800827, 218213, 799914, 697032, 434533, 227550, 324598, 848578, 95684, 106662, 302663, 729106, 784423, 327396, 799911, 208082, 159220, 645312, 327391, 301543, 888926, 128794, 674653, 546512, 657411, 843019, 180524, 171399, 332119, 865144, 68530, 719173, 767424, 648036, 159625, 434529, 295306, 873977, 895676, 79299, 111130, 256462, 346437]","[767424, 94917, 478598, 478599, 50310, 31688, 478602, 446539, 799914, 443738, 166766, 699855, 79303, 441618, 324598, 461754, 800827, 467391]","[94917, 50310, 31688, 446539, 443738, 166766, 699855, 441618, 461754]",18,9,9,0.5,0.5,1.0,1.0,1.0
2173,"Looking for a 6V LED bulb for my flashlight that has a built-in reflector and various lighting modes, preferably 5. Any recommendations?","[171426, 525443, 171457, 409738, 203107, 922784, 863400, 828747, 55365, 199702, 289299, 611841, 734203, 798614, 937338, 862085, 36204, 266071, 142274, 842726, 698021, 765402, 730299, 612375, 862579, 944687, 103587, 920173, 841416, 683298, 102948, 251854, 22043, 328820, 852496, 734204, 101400, 476317, 902485, 429838, 642788, 452150, 663591, 216563, 458208, 605817, 851608, 736361, 902473, 782337]","[171426, 893547, 409738]",[893547],3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
8890,Looking for a cowboy-styled hat that would complement the Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit. It's for my daughter's upcoming birthday - she loves horse riding and I want to enhance her equestrian fashion.,"[794153, 682472, 465514, 420835, 808376, 465435, 523752, 887210, 823059, 144475, 523753, 305437, 330315, 823061, 362247, 195398, 639229, 929749, 444968, 325069, 330299, 314364, 569070, 444992, 920023, 201973, 886735, 691816, 274528, 549049, 444961, 266452, 492178, 495076, 444996, 837049, 57583, 682484, 639227, 444999, 579271, 812230, 825697, 669160, 156904, 367025, 843704, 598750, 928364, 519836]",[934214],[934214],1,0,1,0.0,0.0,0.0,0.0,0.0
5916,"What are some lightweight fastpitch gloves suitable for kids and pitchers? Ideally, something that offers a good balance between softness and control with a design specifically tailored for fastpitch.","[182287, 342920, 406622, 888161, 206986, 833463, 186231, 454788, 251515, 507198, 186992, 147827, 606944, 207008, 196047, 606958, 457027, 237673, 661030, 648032, 245756, 244332, 606959, 595611, 361356, 143201, 342921, 253791, 377122, 271686, 216149, 595600, 595621, 174410, 492994, 163093, 469178, 449698, 454751, 606954, 151166, 174407, 244315, 245760, 449718, 449704, 244322, 114064, 253785, 528956]","[606768, 939277, 584543]","[606768, 939277, 584543]",3,0,3,0.0,0.0,0.0,0.0,0.0
1901,Can you recommend an overstable gummy putter that grips the chains well and stops quickly? It should also be effective for both backhand and sidearm throws.,"[60067, 197713, 844574, 241687, 197391, 152431, 142194, 197711, 276464, 799814, 313491, 887168, 269550, 241689, 104071, 908917, 886776, 197725, 145559, 330968, 575316, 299444, 908911, 845109, 398161, 4952, 314971, 142982, 110642, 59166, 850492, 398183, 872415, 565136, 398163, 152426, 314975, 314962, 593711, 149318, 398162, 313835, 276446, 554843, 540510, 246200, 149322, 664243, 481586, 314961]","[887168, 832416, 299456, 832419, 714564, 692195, 272894, 104071, 59174, 141136, 247093, 213847, 330968, 142393, 788252, 197725, 59166, 887167]","[832416, 299456, 692195, 832419, 714564, 59174, 141136, 247093, 213847, 142393, 788252, 272894, 887167]",18,5,13,0.2777777777777778,0.2777777777777778,0.0,0.0,0.08333333333333333
5495,"I'm looking for deep water floats to provide more stability for my kayak. I'm considering getting the KUFA 400' ø1/4"" Non-leaded Sinking Line SL4 as well and it's important that they are compatible. I've also been browsing the KUFA 15"" Inflatable Prawn shrimp Pot Float Buoys F15Y. Do you have any other products like these that you can recommend?","[712997, 483291, 483289, 483295, 713015, 301566, 541336, 612500, 541334, 713019, 539172, 612491, 828824, 541333, 541329, 541339, 881172, 881129, 68404, 483288, 859915, 539168, 881154, 359871, 3518, 21823, 166434, 54427, 351560, 526492, 629161, 730631, 881027, 5086, 640976, 907603, 843906, 331913, 359854, 507307, 349808, 54425, 725506, 483308, 453496, 640085, 521171, 363394, 627300, 314424]",[541336],[],1,1,0,1.0,1.0,0.0,0.0,0.14285714285714285
978,"Looking for a dependable 700 x 19 / 23 inner tube for my road bike. Does Vittoria, or any prominent brand, offer such a product?","[627781, 301983, 875168, 941816, 249868, 119736, 443070, 875172, 627778, 90145, 561189, 941815, 933711, 943208, 932163, 727794, 627785, 875173, 875188, 727795, 692112, 485149, 57739, 875171, 727789, 432223, 899393, 363581, 928885, 875283, 718455, 666672, 502159, 666670, 531227, 875169, 875181, 561184, 90119, 675845, 871187, 705392, 712665, 875174, 700890, 409795, 152441, 929193, 759569, 396693]","[627778, 470876, 627785, 39766, 119736, 163450, 21436]","[163450, 21436, 39766, 470876]",7,3,4,0.42857142857142855,0.42857142857142855,0.0,0.0,0.16666666666666666
5106,Is there any men's tank top available from Under Armour?,"[638063, 596802, 638074, 638064, 536067, 596798, 940231, 940230, 451281, 596805, 536076, 596760, 496255, 762605, 680631, 536081, 495679, 460335, 762608, 451318, 451277, 759938, 596756, 596810, 536077, 451310, 873386, 638062, 762602, 596826, 760484, 597740, 596797, 739166, 451282, 450476, 594639, 536068, 597739, 562856, 536066, 388078, 596812, 451279, 682478, 18858, 536079, 388061, 388070, 13335]",[496255],[],1,1,0,1.0,1.0,0.0,0.0,0.07692307692307693
6900,Are there any hoodies available where the stitching matches the color of the actual garment?,"[704400, 687521, 687512, 687517, 687523, 687516, 683426, 683429, 768529, 295881, 393311, 687529, 19105, 699730, 380896, 679599, 874787, 679215, 672330, 560090, 679605, 529379, 30598, 368419, 582599, 687530, 687511, 687520, 851370, 582604, 862631, 694804, 811336, 321370, 295887, 369127, 295895, 897799, 314577, 403620, 251359, 582549, 296776, 412969, 161152, 801163, 284011, 295892, 679219, 582563]","[669632, 623499, 399467, 623504, 768529, 623505, 695926, 945463, 471070]","[669632, 623499, 399467, 623504, 623505, 695926, 945463, 471070]",9,1,8,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111
8595,Can you suggest any fishing flies that would pair well with the Piscifun Sword Fly Fishing Line with Welded Loop Weight Forward Floating Fly Line WF1 2 3 4 5 6 7 8 9 10wt 90 100FT for my upcoming fishing trip in August?,"[701650, 668543, 548125, 428718, 668541, 929409, 940604, 477181, 547823, 590476, 444959, 623833, 435269, 769244, 433370, 414356, 827193, 361995, 824059, 731225, 481294, 491658, 537597, 361993, 910890, 649573, 716479, 156082, 362009, 481313, 491647, 361989, 326221, 716480, 481315, 83693, 481305, 824085, 142497, 693930, 52069, 828485, 156085, 824072, 716481, 701004, 636590, 100417, 100419, 13666]","[896508, 705815]","[896508, 705815]",2,0,2,0.0,0.0,0.0,0.0,0.0
8169,Looking for a soft and breathable ballet leotard dress for a baby girl in multiple color options. Can you suggest one?,"[848662, 950501, 848653, 816636, 836424, 524813, 950502, 931098, 434821, 345940, 176578, 176574, 525848, 417345, 601649, 525851, 432722, 600768, 601654, 270495, 561304, 848663, 473956, 561142, 124266, 350867, 525847, 475208, 836420, 109868, 918590, 890811, 112770, 453454, 697812, 525837, 950493, 555077, 848654, 124275, 880542, 897557, 270489, 906545, 907114, 473947, 918584, 951861, 507651, 475213]","[819582, 848643, 819586, 848644, 848648, 848651, 848653, 848654, 865391, 819600, 848638, 848659, 819604, 848662, 848637, 880542, 819583]","[819586, 848643, 848644, 819582, 848648, 848651, 865391, 819600, 848659, 819604, 848637, 848638, 819583]",17,4,13,0.23529411764705882,0.23529411764705882,1.0,1.0,1.0
6126,"Looking for Heckmann brand tent stakes suitable for outdoor use, specifically ones made of stainless steel for rust-resistance.","[607391, 607496, 607394, 607487, 608068, 228457, 236786, 493898, 211364, 908827, 236777, 517042, 213264, 444603, 236784, 8991, 218162, 171053, 886816, 236789, 213407, 80468, 487127, 837398, 919530, 628964, 945371, 943760, 908829, 212863, 914077, 897278, 723210, 696841, 28683, 661561, 904540, 760195, 239516, 213265, 790112, 871824, 389485, 522661, 757686, 227153, 237039, 128577, 791241, 441626]","[607496, 607394, 607487, 607391]",[],4,4,0,1.0,1.0,1.0,1.0,1.0
1991,Looking for an athlete-specific headband made from P.R.O. Transfer Lite fabric with Minerale. Does Amazon have one with approximately 52% Minerale polyester and 48% regular polyester composition? Effective moisture management and quick drying are essential features I’m looking for.,"[149928, 287687, 616805, 122980, 209598, 199885, 382761, 801631, 224984, 287610, 274691, 618386, 623208, 542958, 287605, 154697, 209621, 691343, 285353, 606814, 209626, 122968, 380250, 550072, 436762, 588484, 337639, 588486, 709538, 200002, 380254, 481457, 649193, 733102, 135238, 623237, 657669, 216143, 242842, 154706, 496187, 304009, 418448, 402257, 502984, 485873, 917185, 197013, 588492, 677591]",[149928],[],1,1,0,1.0,1.0,1.0,1.0,1.0
7829,What are some good quality New Era labeled Gucci hats made from cotton?,"[808952, 803498, 802001, 126843, 931924, 460367, 127745, 126840, 909030, 37929, 641179, 126844, 499031, 306902, 126838, 128393, 127738, 640329, 460366, 612285, 352487, 870141, 2461, 713060, 127740, 358042, 155136, 943167, 141947, 369359, 609177, 221922, 658595, 351359, 127741, 796134, 127736, 310166, 234845, 633324, 499039, 424826, 909032, 399562, 141964, 514310, 502636, 927192, 126817, 651217]",[808952],[],1,1,0,1.0,1.0,1.0,1.0,1.0
5764,Do you have any recommendations for a MLB team themed lapel pin that also features Hello Kitty? I'm a big fan and thought it would make an excellent gift.,"[567482, 567454, 567433, 567512, 567435, 567465, 567450, 567452, 567464, 567479, 567438, 567458, 567449, 567444, 567442, 567447, 567443, 567446, 682774, 567463, 567451, 567422, 567441, 567430, 567424, 567469, 567460, 567419, 567431, 567453, 567457, 567428, 567475, 567445, 162085, 567429, 567487, 682773, 567432, 567427, 560378, 574483, 567455, 574460, 567423, 567468, 567434, 556120, 574459, 567459]","[567458, 567464, 567465, 567482, 567435, 567433, 567479, 567438, 567442, 567443, 567444, 567446, 567447, 567512, 567449, 567450, 567452, 567454]",[],18,18,0,1.0,1.0,1.0,1.0,1.0
2054,"Is there an OMP crossbow string available in varying shades of sand, sage and brown Dacron?","[368612, 157212, 425435, 157326, 368631, 157420, 157315, 157349, 157416, 157273, 368618, 368649, 157362, 356096, 925888, 674542, 422327, 368599, 157236, 680369, 174487, 944459, 356095, 615248, 215684, 945039, 668795, 660143, 668230, 945072, 174642, 306905, 885632, 550352, 360442, 425437, 828254, 174613, 660232, 409508, 660610, 263342, 591329, 660105, 946467, 78713, 306908, 908283, 174629, 677036]","[157416, 157212]",[],2,2,0,1.0,1.0,0.0,1.0,0.5
8423,Where can I find a Majestic brand men's polo shirt with a perfect fit and a beautiful print design on the front?,"[302729, 294376, 302742, 393676, 162249, 285910, 294348, 294335, 69098, 623348, 401991, 393673, 302744, 294369, 707770, 285911, 884014, 884011, 707771, 722729, 226007, 335229, 884003, 69075, 393668, 308622, 619970, 707768, 148400, 208132, 883997, 302739, 883996, 707772, 335226, 393589, 749103, 393581, 69108, 311827, 908592, 707754, 302854, 904227, 410423, 393680, 302868, 707712, 393569, 393580]","[877356, 908686, 696911, 908752, 877362, 749300, 877333, 697016, 908734]","[877356, 908686, 696911, 908752, 877362, 749300, 877333, 697016, 908734]",9,0,9,0.0,0.0,0.0,0.0,0.0
8948,Looking for an authentic Adidas bucket hat made of 100% polyester. Can you help me find one?,"[941866, 692840, 808322, 692849, 668385, 669628, 666804, 669640, 385835, 680717, 785397, 521788, 383477, 385837, 385839, 845938, 669617, 834144, 789242, 216838, 749444, 850122, 955545, 326625, 246464, 705536, 432484, 269489, 750183, 797279, 927105, 405659, 254471, 625866, 669625, 398187, 367952, 204599, 788408, 683486, 691178, 518947, 246456, 311412, 319355, 267193, 750189, 215098, 526962, 319320]","[641730, 808322, 790472, 692840, 941866, 692849, 845938, 808893]","[790472, 641730, 808893]",8,5,3,0.625,0.625,1.0,1.0,1.0
1872,I'm looking for a new flag pole clip that's compatible with the Taylor Made Products 57926 Charlevoix Boat Flag Clip I recently purchased. Can you help me maintain order with this?,"[33631, 33624, 33628, 33635, 33591, 33596, 133975, 87428, 33581, 876079, 292413, 137560, 33579, 33648, 33595, 87779, 235183, 33646, 469485, 33606, 33605, 482425, 34417, 33604, 222958, 33629, 882611, 62921, 876076, 63134, 937986, 33650, 218070, 33612, 33645, 33601, 53625, 33656, 33620, 568065, 33588, 199853, 882613, 33625, 33609, 33597, 52353, 626461, 38640, 450020]",[137560],[],1,1,0,1.0,1.0,0.0,0.0,0.08333333333333333
2638,"Does Amazon carry Golf Pride's wrap style golf grips, specifically something similar to their Full Cord Grips series?","[222753, 898804, 898799, 311627, 673035, 898796, 674825, 25527, 411381, 674828, 53330, 8595, 804775, 427219, 222767, 548486, 804786, 673021, 940023, 427216, 514715, 659386, 804761, 593808, 202316, 282556, 804785, 673037, 893690, 804765, 364739, 527605, 427218, 514704, 673030, 542761, 673031, 898807, 673032, 173508, 302240, 82191, 693081, 154217, 292521, 673040, 292248, 599924, 206809, 673028]","[222753, 898799]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
8187,"What would be a good complementary golf ball pack to gift alongside the Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls, 24-Pack, Latest Version for a golf lover?","[874078, 874080, 485791, 414337, 98756, 485912, 16244, 16236, 434852, 434878, 113585, 653228, 711541, 420371, 897113, 834710, 98687, 119670, 168391, 620339, 598149, 113603, 111313, 168398, 218893, 256552, 434858, 409824, 83874, 485909, 861676, 435767, 334994, 861686, 98692, 808731, 493446, 111286, 45033, 423699, 107779, 808097, 127413, 588243, 711547, 861673, 442309, 699118, 861680, 438521]","[408480, 208064, 435767, 711541, 732631, 208089, 850973, 673598, 408479]","[408480, 208064, 732631, 208089, 850973, 673598, 408479]",9,2,7,0.2222222222222222,0.2222222222222222,0.0,0.0,0.07692307692307693
4225,"Looking for a yarmulke featuring a team logo that is made from polyester mesh with a cotton lining. Preferably, I want one that is made in the USA. Can you assist?","[403144, 403507, 507984, 357405, 415242, 339868, 375257, 826240, 859702, 570775, 54761, 949872, 930737, 707514, 554677, 54417, 203970, 734169, 153343, 339874, 317010, 540689, 322984, 318144, 859672, 446209, 948171, 170212, 685777, 625893, 740372, 219145, 538997, 107286, 727029, 304983, 651024, 907523, 456071, 625905, 339870, 707507, 708615, 339876, 317026, 710961, 250637, 709247, 557534, 898486]","[403144, 403507]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
2154,"Looking for a lightweight youth baseball bat, approximately 15 oz, with a handle designed for rapid swings. Color is not a factor in my search.","[344335, 509300, 86746, 452600, 509296, 163109, 483736, 195954, 491873, 610607, 535013, 550099, 370180, 637308, 551042, 811614, 471186, 782639, 17517, 469009, 859454, 278292, 61190, 344338, 138180, 541760, 477713, 206994, 592048, 656366, 806703, 370192, 782570, 684972, 616846, 477575, 727519, 176829, 96311, 471178, 344327, 477723, 185616, 541757, 753304, 469264, 349070, 409763, 278339, 291345]","[169524, 287982]","[169524, 287982]",2,0,2,0.0,0.0,0.0,0.0,0.0
7715,Looking for a realistic shrimp-mimicking fishing lure with Eagle Claw Lazer Sharp hooks. Any suggestions?,"[31177, 31130, 440658, 342878, 165758, 394256, 62342, 58576, 180444, 180541, 342869, 31300, 9661, 31088, 9654, 394194, 139495, 31288, 606310, 29823, 80400, 31308, 331989, 342882, 294796, 9619, 394198, 65820, 160253, 158995, 251654, 342881, 342942, 342877, 31215, 159187, 597939, 557137, 31221, 31317, 260194, 17775, 244741, 31179, 45402, 342891, 31283, 353239, 342872, 251667]","[795984, 160586, 324805, 706464]","[795984, 160586, 324805, 706464]",4,0,4,0.0,0.0,0.0,0.0,0.0
488,Is there a Star Line Baton Co. baton case that matches its advertised image and comes with an included strap so I don't have to purchase it separately?,"[7010, 315126, 215624, 215627, 16465, 191544, 16461, 301834, 152942, 287480, 460053, 7009, 7470, 301853, 844947, 301849, 6101, 301848, 844951, 605851, 251435, 33259, 7250, 575278, 592140, 55691, 925374, 6102, 844953, 81678, 844975, 5338, 115301, 257670, 301859, 5339, 679829, 99109, 257665, 85588, 94079, 721580, 918144, 103699, 902371, 230665, 77522, 54882, 115329, 230677]",[7010],[],1,1,0,1.0,1.0,1.0,1.0,1.0
8738,"Can you help me find a Vortex Optics riflescope that is versatile, has high resolution, vivid color fidelity and uses extra-low dispersion glass?","[420655, 85811, 141029, 85831, 85833, 85812, 85838, 85844, 124057, 154087, 141030, 801455, 141020, 203213, 539811, 85850, 85857, 129306, 311499, 886407, 85841, 387628, 141032, 539802, 412083, 141019, 539827, 858226, 85840, 935281, 539837, 85839, 310305, 539809, 209264, 154092, 935280, 141022, 85866, 539833, 539821, 539806, 310300, 886399, 209265, 539807, 203164, 869337, 203272, 300485]","[539808, 85857, 539812, 141030, 124057, 539837, 915551]","[539808, 539812, 915551]",7,4,3,0.5714285714285714,0.5714285714285714,0.0,0.0,0.1111111111111111
8928,"Looking for a trampoline similar to the Blossomz' Skywalker Bounce-N-Learn Trampoline, that includes safety features such as rail padding and a netted enclosure, with a width of approximately 55 inches. This is meant to complement the existing trampoline that my kids really enjoy.","[422855, 838075, 283956, 283955, 697225, 329329, 283946, 668838, 691969, 668843, 398042, 414559, 552491, 786482, 366647, 237886, 260168, 857568, 668839, 258820, 364131, 725879, 112634, 835553, 167847, 474883, 251136, 875464, 751734, 317720, 568837, 690323, 744775, 505503, 376771, 326136, 718379, 860336, 53360, 569134, 324067, 573819, 884367, 292112, 590493, 618143, 932089, 335600, 860349, 418183]","[160706, 938916, 686149, 736294, 713511, 292112, 112634, 573819, 590493, 596638]","[160706, 938916, 686149, 736294, 713511, 596638]",10,4,6,0.4,0.4,0.0,0.0,0.043478260869565216
464,"What back support belt for weightlifting is commonly bought with the Wrist Wraps + Lifting Straps Bundle and the Valeo VA4688SM Lifting Belt? It doesn't have to be top of the line, just something often paired with these products.","[518994, 710737, 954850, 820554, 432664, 762741, 817540, 807206, 911460, 752009, 686243, 506183, 920030, 737727, 634336, 865942, 525096, 947911, 844866, 638310, 6681, 849557, 570700, 759354, 767416, 814453, 611582, 913855, 771352, 506732, 269448, 596504, 933086, 779630, 795614, 898891, 732266, 791194, 799862, 941638, 783871, 619461, 894180, 743026, 847390, 303617, 638322, 777591, 550019, 925683]",[6711],[6711],1,0,1,0.0,0.0,0.0,0.0,0.0
4022,"Where can I find a martial arts medallion necklace, about 1.5 inches in diameter, suitable for daily wear? Chain length is not a concern.","[378873, 520047, 651195, 940706, 378880, 38339, 68065, 817124, 654644, 4801, 296530, 357942, 564454, 585569, 854241, 518571, 313188, 232040, 509092, 290172, 930769, 315203, 290159, 4799, 275504, 406567, 728295, 146563, 413578, 598130, 304396, 706927, 843492, 2419, 885115, 357940, 4241, 357952, 830966, 396885, 842916, 151229, 465141, 844899, 669581, 354417, 659335, 697792, 141438, 573161]",[378873],[],1,1,0,1.0,1.0,1.0,1.0,1.0
6973,What are some comfortable Champion men's athletic shorts suitable for a hot and humid climate?,"[705341, 308969, 200910, 308971, 228673, 881448, 93139, 698624, 595886, 299521, 154164, 462919, 308972, 881416, 155141, 206894, 523741, 213205, 272095, 144026, 93142, 147311, 387335, 299520, 634994, 652084, 158862, 152761, 927340, 213182, 881440, 211188, 165141, 893520, 698621, 614745, 555681, 950408, 652077, 955996, 595889, 652087, 208157, 525307, 952577, 844242, 11587, 756462, 652100, 911491]","[507811, 705341]",[507811],2,1,1,0.5,0.5,1.0,1.0,1.0
518,"Can you suggest a 26-inch mountain bike with a sports saddle seat, specifically designed for women?","[375876, 15545, 66576, 15550, 665976, 884739, 490826, 665967, 7511, 147903, 411121, 665963, 279054, 169139, 182385, 490779, 105105, 899663, 665961, 889677, 9567, 168836, 546869, 608107, 396827, 66579, 267344, 27221, 27209, 380421, 313190, 622485, 114436, 932362, 520114, 83073, 490816, 12484, 601529, 15553, 546891, 83063, 914733, 921897, 7493, 167625, 44589, 595, 244889, 15555]","[142183, 932362, 740588, 520114, 595, 235699, 27221, 66579, 7511]","[235699, 740588, 142183]",9,6,3,0.6666666666666666,0.6666666666666666,0.0,0.0,0.1111111111111111
3315,Can you help me find a Ping golf hat clip with practical ball markers?,"[511164, 296169, 315117, 312123, 441031, 205704, 540483, 524877, 171509, 529826, 375508, 312122, 410311, 410339, 410369, 410344, 312120, 46433, 637526, 77655, 455525, 888379, 324645, 866378, 678663, 188478, 410320, 410317, 336004, 311782, 540487, 911300, 410327, 312132, 441030, 721599, 410318, 410306, 375503, 410312, 242505, 410341, 441029, 540482, 410307, 410342, 410343, 441834, 56504, 455524]",[296169],[],1,1,0,1.0,1.0,0.0,1.0,0.5
175,Are there any good alternatives to the South Bend Removable Split Shot Sinker for fishing sinkers that stay in place on my line?,"[46189, 166415, 46866, 103522, 22114, 156256, 524763, 103534, 156190, 103516, 159258, 166346, 103515, 156362, 524762, 45577, 156239, 166359, 46852, 217037, 32008, 32030, 156165, 332079, 56110, 32034, 605083, 103532, 17848, 665800, 17794, 156475, 568781, 718345, 156247, 166425, 17813, 330772, 131206, 159254, 425584, 32024, 180129, 29826, 548139, 56026, 75599, 156876, 156368, 287035]","[103516, 2557]",[2557],2,1,1,0.5,0.5,0.0,0.0,0.1
1949,Is Crosman a reputable brand for BB ammo that you would recommend?,"[11725, 33541, 24743, 119255, 105704, 24741, 25014, 513190, 129185, 25011, 458832, 395214, 105709, 69638, 218824, 257272, 131322, 323166, 911058, 500336, 499259, 499283, 468718, 458827, 755185, 15114, 917049, 78919, 93762, 341810, 72055, 108957, 709433, 72033, 44095, 146147, 709407, 499246, 132699, 295253, 41564, 130990, 173520, 105724, 132301, 635077, 6750, 635076, 27467, 25018]",[146147],[],1,1,0,1.0,1.0,0.0,0.0,0.027777777777777776
756,Does Pro-Tec manufacture skate knee pads with a 1-year warranty that are also machine washable for easy cleaning?,"[17714, 374436, 210182, 17706, 17728, 427094, 98790, 59832, 17708, 456912, 17745, 433799, 156498, 505150, 79524, 928586, 349734, 427077, 231279, 349739, 928583, 152089, 152088, 720991, 17755, 427078, 720984, 62114, 928584, 433800, 46291, 585249, 850645, 138418, 303230, 32748, 246948, 264722, 342864, 277131, 264969, 47481, 17773, 349728, 71749, 780360, 25408, 929102, 461756, 264973]",[17714],[],1,1,0,1.0,1.0,1.0,1.0,1.0
3687,"Can you recommend a versatile ASU laptop bag suitable for academics, travel, and work, with plenty of compartments for accessories?","[336539, 918683, 58612, 330707, 600121, 158106, 219170, 474436, 444261, 27646, 330703, 238672, 4014, 415904, 936193, 638202, 208601, 39919, 428608, 742529, 39500, 823129, 97427, 730755, 54985, 82889, 547113, 85242, 219164, 238669, 386505, 685439, 906083, 906062, 822159, 891255, 290504, 600134, 657259, 565387, 888583, 119829, 95389, 368580, 698309, 205059, 660481, 944989, 43178, 272321]","[174849, 444261, 547113, 422890, 565387, 731884, 918683, 330703, 330707, 699829, 336539]","[174849, 422890, 731884, 699829]",11,7,4,0.6363636363636364,0.6363636363636364,1.0,1.0,1.0
5576,"Looking for recommendations for a slim, warm men's jacket that pairs well with my Spyder Men's Outbound Half-Zip Sweatshirt. Any suggestions?","[549859, 727132, 293193, 399144, 531954, 727374, 399114, 158397, 604329, 549920, 885512, 399126, 548886, 549841, 727322, 399692, 727366, 871162, 727357, 399111, 727375, 727317, 299726, 239626, 328083, 549840, 727389, 549900, 399124, 399120, 727318, 871242, 399122, 124473, 399706, 871221, 399717, 399763, 245720, 531962, 727328, 297453, 727351, 727361, 656234, 293191, 727340, 697291, 298224, 531955]","[915777, 685634, 885513, 549841, 871157, 871221, 870683, 727325]","[915777, 685634, 885513, 871157, 870683, 727325]",8,2,6,0.25,0.25,0.0,0.0,0.07142857142857142
2548,"Can you help me find a men's jacket with a unique logo at the back of the neck, set-in sleeves, and made entirely of polyester doeskin?","[406358, 482806, 533904, 744431, 471667, 591075, 727370, 821914, 455864, 639864, 706361, 757302, 812916, 732957, 727366, 764813, 543422, 526711, 469524, 328083, 482805, 505493, 166051, 482846, 427293, 213185, 502816, 220782, 420892, 778232, 238459, 811311, 793977, 919414, 746861, 627249, 351849, 220783, 502805, 951380, 330383, 179778, 254261, 581930, 469516, 642164, 847832, 343568, 165649, 602172]","[213248, 218384, 213185, 356999]","[213248, 218384, 356999]",4,1,3,0.25,0.25,0.0,0.0,0.038461538461538464
1256,"As a seasoned kneeboarder, I'm on the lookout for a top-notch marine kneeboard boasting a 3-inch padded Shock Strap and a parabolic design. It would be great to have a strong board equipped with retractable fins for improved agility. It would also be a plus if it included a HydroHook tow feature. Can you recommend any such product?","[69913, 54072, 54084, 377729, 529514, 860733, 423838, 482441, 315811, 105503, 459122, 279095, 696821, 649822, 360016, 205056, 482434, 62686, 882830, 283872, 194600, 668472, 377730, 427281, 756460, 190710, 38607, 296320, 649820, 612317, 70670, 68509, 244916, 236319, 675694, 217356, 540751, 152249, 496297, 360007, 701633, 147811, 386700, 668475, 647397, 161972, 160456, 340375, 10937, 360008]","[482441, 529514, 904654, 69913, 668475]",[904654],5,4,1,0.8,0.8,1.0,1.0,1.0
6418,Looking for recommendations on a Terramar men's pullover jacket that would be ideal for layering.,"[640724, 640723, 666725, 655087, 493380, 170489, 493378, 928779, 931362, 655092, 931363, 493376, 166259, 931369, 801908, 83186, 83184, 801888, 905529, 395931, 931365, 381100, 801905, 801907, 801897, 874758, 558034, 901553, 286315, 266058, 623389, 619941, 103796, 621655, 874392, 715194, 776466, 801893, 519686, 801884, 522639, 663781, 837410, 640730, 518277, 639804, 365022, 243556, 815558, 298607]","[493376, 931362, 931363, 493380, 666725, 931365, 258628, 931369, 412525, 275758, 655087, 83184, 640723, 640724, 655092, 170489, 640730]","[258628, 412525, 275758]",17,14,3,0.8235294117647058,0.8235294117647058,1.0,1.0,1.0
