id,query,entities,relations
6528,Does Amazon have any Green Bay brand light-up ornaments in stock?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Green Bay'}, 'semantic': ['Green Bay brand'], 'constant': True}, 'B': {'type': ['brand'], 'lexical': {'name': 'Amazon'}, 'semantic': ['Amazon'], 'constant': True}, 'C': {'type': ['color'], 'lexical': {}, 'semantic': ['Green'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'light-up ornaments'}, 'semantic': ['Green Bay brand light-up ornaments', 'in stock on Amazon'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy'], ('ANSWER', 'C'): ['has_color']}"
1671,"I'm on the hunt for a portable travel spinning rod ideal for air travel. I've had positive experiences with the Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M (Blue/Black, 7-Feet) and Okuma NOMAD Travel Casting Rod (15-40 Lbs, 7-Feet, Medium-Light), which I found perfect for my travels. I'm also interested in finding something similar to the DAIWA TRIPLE B B.B.B 666TLFS by Daiwa spinning rod.","{'A': {'type': ['brand'], 'lexical': {'name': 'Okuma'}, 'semantic': ['Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M', 'Okuma NOMAD Travel Casting Rod'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M'}, 'semantic': ['Blue/Black, 7-Feet', 'perfect for air travel'], 'constant': True}, 'C': {'type': ['product'], 'lexical': {'name': 'Okuma NOMAD Travel Casting Rod'}, 'semantic': ['15-40 Lbs, 7-Feet, Medium-Light', 'perfect for air travel'], 'constant': True}, 'D': {'type': ['brand'], 'lexical': {'name': 'DAIWA'}, 'semantic': ['DAIWA TRIPLE B B.B.B 666TLFS'], 'constant': True}, 'E': {'type': ['product'], 'lexical': {'name': 'DAIWA TRIPLE B B.B.B 666TLFS'}, 'semantic': ['spinning rod', 'similar to Okuma travel rods'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['portable travel spinning rod', 'ideal for air travel', 'similar to Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M and Okuma NOMAD Travel Casting Rod', 'similar to DAIWA TRIPLE B B.B.B 666TLFS'], 'constant': False}}","{('ANSWER', 'B'): ['also_buy'], ('ANSWER', 'C'): ['also_buy'], ('ANSWER', 'E'): ['also_buy'], ('B', 'A'): ['has_brand'], ('C', 'A'): ['has_brand'], ('E', 'D'): ['has_brand']}"
597,What are some recommended Glock shooting sports caps with adjustable straps suitable for larger head sizes?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Glock'}, 'semantic': ['Glock shooting sports caps'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'shooting sports caps'}, 'semantic': ['shooting sports caps with adjustable straps'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['Glock shooting sports caps', 'adjustable straps', 'suitable for larger head sizes'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}"
5716,Are there any metal hangers suitable for hanging clay pigeons during shooting practice that are compatible with a TyCa Industries target stand?,"{'A': {'type': ['brand'], 'lexical': {'name': 'TyCa Industries'}, 'semantic': ['TyCa Industries target stand'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'hangers'}, 'semantic': ['metal hangers'], 'constant': True}, 'C': {'type': ['product'], 'lexical': {}, 'semantic': ['clay pigeons', 'shooting practice'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'metal hangers'}, 'semantic': ['metal hangers suitable for hanging clay pigeons during shooting practice', 'compatible with a TyCa Industries target stand'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}"
572,"Is there a well-constructed leather sheath with durable stitching available for my Woodman's Pal 284? Ideally, it would come with a matching concave axe blade for chopping wood.","{'A': {'type': ['brand', 'product'], 'lexical': {'name': ""Woodman's Pal 284""}, 'semantic': [""Woodman's Pal 284""], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'leather sheath'}, 'semantic': ['well-constructed', 'durable stitching'], 'constant': False}, 'C': {'type': ['product'], 'lexical': {'name': 'concave axe blade'}, 'semantic': ['matching', 'for chopping wood'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['well-constructed leather sheath', 'durable stitching', ""for Woodman's Pal 284"", 'with matching concave axe blade', 'for chopping wood'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy'], ('ANSWER', 'B'): ['also_buy', 'has_category'], ('ANSWER', 'C'): ['also_buy']}"
8970,"Are there any hiking pants primarily made of nylon mixed with a bit of elastane? I'm in search of pairs that are not only lightweight and comfortable but are also equipped with advanced repellency technologies such as Omni-Shield. My main focus is not on the fit, but rather on the materials and features that cater to my needs.","{'A': {'type': ['category'], 'lexical': {'name': 'hiking pants'}, 'semantic': ['hiking pants'], 'constant': True}, 'B': {'type': ['brand'], 'lexical': {'name': 'Omni-Shield'}, 'semantic': ['advanced repellency technologies'], 'constant': True}, 'C': {'type': ['material'], 'lexical': {}, 'semantic': ['nylon', 'elastane'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['hiking pants primarily made of nylon mixed with a bit of elastane', 'lightweight and comfortable', 'equipped with advanced repellency technologies such as Omni-Shield'], 'constant': False}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_brand'], ('ANSWER', 'C'): ['has_category']}"
2044,Can you suggest a durable Berkley brand boat spinning rod made from solid glass blanks?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Berkley'}, 'semantic': ['Berkley brand'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'boat spinning rod'}, 'semantic': ['boat spinning rod'], 'constant': True}, 'C': {'type': ['product'], 'lexical': {}, 'semantic': ['durable boat spinning rod', 'made from solid glass blanks'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'Berkley boat spinning rod'}, 'semantic': ['durable Berkley brand boat spinning rod made from solid glass blanks'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}"
4842,What's the best cover for a 3000-5000 size spinning reel?,"{'A': {'type': ['product'], 'lexical': {'name': 'spinning reel'}, 'semantic': ['spinning reel'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'cover'}, 'semantic': ['cover for spinning reel'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['best cover for a 3000-5000 size spinning reel'], 'constant': False}}","{('ANSWER', 'B'): ['also_buy', 'also_view'], ('ANSWER', 'A'): ['also_buy', 'also_view']}"
2173,"Looking for a 6V LED bulb for my flashlight that has a built-in reflector and various lighting modes, preferably 5. Any recommendations?","{'A': {'type': ['product'], 'lexical': {'name': 'flashlight'}, 'semantic': ['for my flashlight'], 'constant': True}, 'B': {'type': ['product', 'category'], 'lexical': {'name': 'LED bulb'}, 'semantic': ['6V LED bulb'], 'constant': True}, 'C': {'type': ['category'], 'lexical': {}, 'semantic': ['has a built-in reflector and various lighting modes'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['6V LED bulb for my flashlight', 'has a built-in reflector and various lighting modes', 'preferably 5'], 'constant': False}}","{('ANSWER', 'B'): ['also_buy', 'also_view'], ('ANSWER', 'C'): ['has_category'], ('ANSWER', 'A'): ['also_buy', 'also_view']}"
8890,Looking for a cowboy-styled hat that would complement the Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit. It's for my daughter's upcoming birthday - she loves horse riding and I want to enhance her equestrian fashion.,"{'A': {'type': ['brand'], 'lexical': {'name': 'Metalab'}, 'semantic': ['Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit'}, 'semantic': ['equestrian product'], 'constant': True}, 'C': {'type': ['category'], 'lexical': {'name': 'hat'}, 'semantic': ['cowboy-styled hat', 'equestrian fashion'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'cowboy-styled hat'}, 'semantic': ['complement Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit', 'for horse riding', 'equestrian fashion'], 'constant': False}}","{('ANSWER', 'C'): ['has_category'], ('ANSWER', 'B'): ['also_view'], ('B', 'A'): ['has_brand']}"
5916,"What are some lightweight fastpitch gloves suitable for kids and pitchers? Ideally, something that offers a good balance between softness and control with a design specifically tailored for fastpitch.","{'A': {'type': ['category'], 'lexical': {'name': 'gloves'}, 'semantic': ['lightweight fastpitch gloves', 'suitable for kids and pitchers'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {}, 'semantic': ['fastpitch'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'lightweight fastpitch gloves'}, 'semantic': ['lightweight fastpitch gloves suitable for kids and pitchers', 'offers a good balance between softness and control', 'design specifically tailored for fastpitch'], 'constant': False}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_category']}"
1901,Can you recommend an overstable gummy putter that grips the chains well and stops quickly? It should also be effective for both backhand and sidearm throws.,"{'A': {'type': ['product'], 'lexical': {'name': 'gummy putter'}, 'semantic': ['overstable', 'grips the chains well', 'stops quickly'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {}, 'semantic': ['disc golf'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['overstable gummy putter', 'grips the chains well', 'stops quickly', 'effective for both backhand and sidearm throws'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['has_category']}"
5495,"I'm looking for deep water floats to provide more stability for my kayak. I'm considering getting the KUFA 400' ø1/4"" Non-leaded Sinking Line SL4 as well and it's important that they are compatible. I've also been browsing the KUFA 15"" Inflatable Prawn shrimp Pot Float Buoys F15Y. Do you have any other products like these that you can recommend?","{'A': {'type': ['product', 'brand'], 'lexical': {'name': 'KUFA 400\' ø1/4"" Non-leaded Sinking Line SL4'}, 'semantic': ['compatible with deep water floats', 'for kayak stability'], 'constant': True}, 'B': {'type': ['product', 'brand'], 'lexical': {'name': 'KUFA 15"" Inflatable Prawn shrimp Pot Float Buoys F15Y'}, 'semantic': ['compatible with deep water floats', 'for kayak stability'], 'constant': True}, 'C': {'type': ['brand'], 'lexical': {'name': 'KUFA'}, 'semantic': ['compatible with deep water floats', 'for kayak stability'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'deep water floats'}, 'semantic': ['provide more stability for kayak', 'compatible with KUFA 400\' ø1/4"" Non-leaded Sinking Line SL4', 'compatible with KUFA 15"" Inflatable Prawn shrimp Pot Float Buoys F15Y'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy'], ('ANSWER', 'B'): ['also_buy'], ('A', 'C'): ['has_brand'], ('B', 'C'): ['has_brand']}"
978,"Looking for a dependable 700 x 19 / 23 inner tube for my road bike. Does Vittoria, or any prominent brand, offer such a product?","{'A': {'type': ['brand'], 'lexical': {'name': 'Vittoria'}, 'semantic': ['prominent brand'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'inner tube'}, 'semantic': ['for road bike'], 'constant': True}, 'C': {'type': ['category'], 'lexical': {'name': 'road bike'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': '700 x 19 / 23 inner tube'}, 'semantic': ['dependable', 'for road bike', 'offered by prominent brand'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_category']}"
5106,Is there any men's tank top available from Under Armour?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Under Armour'}, 'semantic': ['Under Armour'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': ""men's tank top""}, 'semantic': [""men's tank top""], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': [""men's tank top"", 'available from Under Armour'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}"
6900,Are there any hoodies available where the stitching matches the color of the actual garment?,"{'A': {'type': ['category'], 'lexical': {'name': 'hoodies'}, 'semantic': ['hoodies'], 'constant': True}, 'B': {'type': ['color'], 'lexical': {}, 'semantic': ['color of the actual garment', 'stitching matches the color'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['hoodies available', 'stitching matches the color of the actual garment'], 'constant': False}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_color']}"
8595,Can you suggest any fishing flies that would pair well with the Piscifun Sword Fly Fishing Line with Welded Loop Weight Forward Floating Fly Line WF1 2 3 4 5 6 7 8 9 10wt 90 100FT for my upcoming fishing trip in August?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Piscifun'}, 'semantic': ['Piscifun Sword Fly Fishing Line'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'Piscifun Sword Fly Fishing Line'}, 'semantic': ['Welded Loop Weight Forward Floating Fly Line', 'WF1 2 3 4 5 6 7 8 9 10wt', '90 100FT'], 'constant': True}, 'C': {'type': ['category'], 'lexical': {'name': 'fishing flies'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['fishing flies that would pair well with Piscifun Sword Fly Fishing Line', 'for upcoming fishing trip in August'], 'constant': False}}","{('ANSWER', 'C'): ['also_buy'], ('ANSWER', 'B'): ['also_buy'], ('B', 'A'): ['has_brand']}"
8169,Looking for a soft and breathable ballet leotard dress for a baby girl in multiple color options. Can you suggest one?,"{'A': {'type': ['category', 'product'], 'lexical': {'name': 'ballet leotard dress'}, 'semantic': ['soft and breathable', 'for a baby girl'], 'constant': False}, 'B': {'type': ['color'], 'lexical': {}, 'semantic': ['multiple color options'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['soft and breathable ballet leotard dress', 'for a baby girl', 'in multiple color options'], 'constant': False}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_color']}"
6126,"Looking for Heckmann brand tent stakes suitable for outdoor use, specifically ones made of stainless steel for rust-resistance.","{'A': {'type': ['brand'], 'lexical': {'name': 'Heckmann'}, 'semantic': ['Heckmann brand'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'tent stakes'}, 'semantic': ['tent stakes for outdoor use'], 'constant': True}, 'C': {'type': ['color'], 'lexical': {}, 'semantic': ['stainless steel'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['Heckmann brand tent stakes', 'suitable for outdoor use', 'made of stainless steel', 'rust-resistance'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_color']}"
1991,Looking for an athlete-specific headband made from P.R.O. Transfer Lite fabric with Minerale. Does Amazon have one with approximately 52% Minerale polyester and 48% regular polyester composition? Effective moisture management and quick drying are essential features I’m looking for.,"{'A': {'type': ['brand'], 'lexical': {'name': 'Amazon'}, 'semantic': ['online retailer'], 'constant': True}, 'B': {'type': ['product', 'category'], 'lexical': {'name': 'headband'}, 'semantic': ['athlete-specific'], 'constant': False}, 'C': {'type': ['product'], 'lexical': {'name': 'P.R.O. Transfer Lite fabric'}, 'semantic': ['made from P.R.O. Transfer Lite fabric with Minerale'], 'constant': True}, 'D': {'type': ['color', 'category'], 'lexical': {}, 'semantic': ['Minerale polyester', 'regular polyester'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['athlete-specific headband', 'made from P.R.O. Transfer Lite fabric with Minerale', 'approximately 52% Minerale polyester and 48% regular polyester composition', 'effective moisture management', 'quick drying'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['also_view'], ('ANSWER', 'D'): ['has_color']}"
7829,What are some good quality New Era labeled Gucci hats made from cotton?,"{'A': {'type': ['brand'], 'lexical': {'name': 'New Era'}, 'semantic': ['hat label'], 'constant': True}, 'B': {'type': ['brand'], 'lexical': {'name': 'Gucci'}, 'semantic': ['hat brand'], 'constant': True}, 'C': {'type': ['color'], 'lexical': {}, 'semantic': [], 'constant': False}, 'D': {'type': ['category'], 'lexical': {'name': 'hats'}, 'semantic': ['headwear'], 'constant': True}, 'E': {'type': ['product'], 'lexical': {}, 'semantic': ['good quality', 'made from cotton'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'New Era labeled Gucci hats'}, 'semantic': ['good quality', 'New Era labeled', 'Gucci hats', 'made from cotton'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_brand'], ('ANSWER', 'D'): ['has_category']}"
5764,Do you have any recommendations for a MLB team themed lapel pin that also features Hello Kitty? I'm a big fan and thought it would make an excellent gift.,"{'A': {'type': ['brand'], 'lexical': {'name': 'MLB'}, 'semantic': ['MLB team'], 'constant': True}, 'B': {'type': ['brand'], 'lexical': {'name': 'Hello Kitty'}, 'semantic': ['Hello Kitty'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'MLB team themed lapel pin'}, 'semantic': ['MLB team themed lapel pin', 'features Hello Kitty', 'excellent gift'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_brand']}"
2054,"Is there an OMP crossbow string available in varying shades of sand, sage and brown Dacron?","{'A': {'type': ['brand'], 'lexical': {'name': 'OMP'}, 'semantic': ['OMP'], 'constant': True}, 'B': {'type': ['color'], 'lexical': {}, 'semantic': ['shades of sand', 'sage', 'brown'], 'constant': True}, 'C': {'type': ['category', 'product'], 'lexical': {'name': 'crossbow string'}, 'semantic': ['crossbow string'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['OMP crossbow string', 'available in varying shades of sand, sage and brown Dacron'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_color'], ('ANSWER', 'C'): ['has_category']}"
8423,Where can I find a Majestic brand men's polo shirt with a perfect fit and a beautiful print design on the front?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Majestic'}, 'semantic': ['Majestic brand'], 'constant': True}, 'B': {'type': ['category'], 'lexical': {'name': 'polo shirt'}, 'semantic': [""men's polo shirt""], 'constant': True}, 'C': {'type': ['color'], 'lexical': {}, 'semantic': ['beautiful print design'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {'name': ""men's polo shirt""}, 'semantic': [""Majestic brand men's polo shirt"", 'perfect fit', 'beautiful print design on the front'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_color']}"
8948,Looking for an authentic Adidas bucket hat made of 100% polyester. Can you help me find one?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Adidas'}, 'semantic': ['authentic Adidas'], 'constant': True}, 'B': {'type': ['color'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['category'], 'lexical': {'name': 'bucket hat'}, 'semantic': ['bucket hat'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'Adidas bucket hat'}, 'semantic': ['authentic Adidas bucket hat', 'made of 100% polyester'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'C'): ['has_category']}"
1872,I'm looking for a new flag pole clip that's compatible with the Taylor Made Products 57926 Charlevoix Boat Flag Clip I recently purchased. Can you help me maintain order with this?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Taylor Made Products'}, 'semantic': ['Taylor Made Products'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': '57926 Charlevoix Boat Flag Clip'}, 'semantic': ['57926 Charlevoix Boat Flag Clip'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'flag pole clip'}, 'semantic': ['new flag pole clip', 'compatible with the Taylor Made Products 57926 Charlevoix Boat Flag Clip'], 'constant': False}}","{('ANSWER', 'B'): ['also_buy'], ('ANSWER', 'A'): ['also_buy'], ('B', 'A'): ['has_brand']}"
2638,"Does Amazon carry Golf Pride's wrap style golf grips, specifically something similar to their Full Cord Grips series?","{'A': {'type': ['brand'], 'lexical': {'name': 'Amazon'}, 'semantic': ['online retailer'], 'constant': True}, 'B': {'type': ['brand'], 'lexical': {'name': 'Golf Pride'}, 'semantic': ['golf accessories manufacturer'], 'constant': True}, 'C': {'type': ['product', 'category'], 'lexical': {'name': 'golf grips'}, 'semantic': ['golf equipment'], 'constant': False}, 'D': {'type': ['product'], 'lexical': {'name': 'Full Cord Grips series'}, 'semantic': ['series of golf grips by Golf Pride'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': [""Golf Pride's wrap style golf grips"", 'similar to Full Cord Grips series'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy'], ('ANSWER', 'B'): ['has_brand'], ('ANSWER', 'C'): ['has_category'], ('D', 'B'): ['has_brand'], ('D', 'C'): ['has_category']}"
8187,"What would be a good complementary golf ball pack to gift alongside the Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls, 24-Pack, Latest Version for a golf lover?","{'A': {'type': ['brand'], 'lexical': {'name': 'Titleist'}, 'semantic': ['golf ball brand'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls'}, 'semantic': ['Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls', '24-Pack', 'Latest Version'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['complementary golf ball pack', 'to gift alongside the Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls', 'for a golf lover'], 'constant': False}}","{('ANSWER', 'B'): ['also_buy'], ('B', 'A'): ['has_brand']}"
4225,"Looking for a yarmulke featuring a team logo that is made from polyester mesh with a cotton lining. Preferably, I want one that is made in the USA. Can you assist?","{'A': {'type': ['product'], 'lexical': {'name': 'yarmulke'}, 'semantic': ['yarmulke featuring a team logo'], 'constant': True}, 'B': {'type': ['brand'], 'lexical': {}, 'semantic': ['team logo'], 'constant': False}, 'C': {'type': ['category'], 'lexical': {}, 'semantic': ['headwear'], 'constant': False}, 'D': {'type': ['color'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['yarmulke featuring a team logo', 'made from polyester mesh with a cotton lining', 'made in the USA'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['has_brand'], ('ANSWER', 'C'): ['has_category'], ('ANSWER', 'D'): ['has_color']}"
2154,"Looking for a lightweight youth baseball bat, approximately 15 oz, with a handle designed for rapid swings. Color is not a factor in my search.","{'A': {'type': ['category'], 'lexical': {'name': 'youth baseball bat'}, 'semantic': ['youth baseball bat'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {}, 'semantic': ['lightweight', 'approximately 15 oz', 'handle designed for rapid swings'], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'lightweight youth baseball bat'}, 'semantic': ['lightweight youth baseball bat', 'approximately 15 oz', 'handle designed for rapid swings'], 'constant': False}}","{('ANSWER', 'A'): ['has_category'], ('B', 'A'): ['has_category']}"
7715,Looking for a realistic shrimp-mimicking fishing lure with Eagle Claw Lazer Sharp hooks. Any suggestions?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Eagle Claw'}, 'semantic': ['Eagle Claw'], 'constant': True}, 'B': {'type': ['product', 'category'], 'lexical': {'name': 'fishing lure'}, 'semantic': ['realistic shrimp-mimicking fishing lure'], 'constant': False}, 'C': {'type': ['product'], 'lexical': {'name': 'Lazer Sharp hooks'}, 'semantic': ['Lazer Sharp hooks'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['realistic shrimp-mimicking fishing lure', 'with Eagle Claw Lazer Sharp hooks'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['also_buy']}"
488,Is there a Star Line Baton Co. baton case that matches its advertised image and comes with an included strap so I don't have to purchase it separately?,"{'A': {'type': ['brand'], 'lexical': {'name': 'Star Line Baton Co.'}, 'semantic': ['Star Line Baton Co.'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'baton case'}, 'semantic': ['baton case that matches its advertised image'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['Star Line Baton Co. baton case', 'matches its advertised image', 'comes with an included strap'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy', 'also_view']}"
8738,"Can you help me find a Vortex Optics riflescope that is versatile, has high resolution, vivid color fidelity and uses extra-low dispersion glass?","{'A': {'type': ['brand'], 'lexical': {'name': 'Vortex Optics'}, 'semantic': ['Vortex Optics'], 'constant': True}, 'B': {'type': ['product', 'category'], 'lexical': {'name': 'riflescope'}, 'semantic': ['riflescope'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': ['Vortex Optics riflescope', 'versatile', 'high resolution', 'vivid color fidelity', 'uses extra-low dispersion glass'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}"
8928,"Looking for a trampoline similar to the Blossomz' Skywalker Bounce-N-Learn Trampoline, that includes safety features such as rail padding and a netted enclosure, with a width of approximately 55 inches. This is meant to complement the existing trampoline that my kids really enjoy.","{'A': {'type': ['brand'], 'lexical': {'name': 'Blossomz'}, 'semantic': [""Blossomz' Skywalker Bounce-N-Learn Trampoline""], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'Skywalker Bounce-N-Learn Trampoline'}, 'semantic': [""Blossomz' Skywalker Bounce-N-Learn Trampoline""], 'constant': True}, 'C': {'type': ['category'], 'lexical': {'name': 'trampoline'}, 'semantic': ['trampoline with safety features'], 'constant': True}, 'D': {'type': ['color'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['product'], 'lexical': {}, 'semantic': [""trampoline similar to the Blossomz' Skywalker Bounce-N-Learn Trampoline"", 'includes safety features such as rail padding and a netted enclosure', 'width of approximately 55 inches'], 'constant': False}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy', 'also_view'], ('ANSWER', 'C'): ['has_category']}"
464,"What back support belt for weightlifting is commonly bought with the Wrist Wraps + Lifting Straps Bundle and the Valeo VA4688SM Lifting Belt? It doesn't have to be top of the line, just something often paired with these products.","{'A': {'type': ['product'], 'lexical': {'name': 'Wrist Wraps + Lifting Straps Bundle'}, 'semantic': ['Wrist Wraps + Lifting Straps Bundle'], 'constant': True}, 'B': {'type': ['product'], 'lexical': {'name': 'Valeo VA4688SM Lifting Belt'}, 'semantic': ['Valeo VA4688SM Lifting Belt'], 'constant': True}, 'ANSWER': {'type': ['product'], 'lexical': {'name': 'back support belt for weightlifting'}, 'semantic': ['back support belt for weightlifting', 'commonly bought with the Wrist Wraps + Lifting Straps Bundle and the Valeo VA4688SM Lifting Belt'], 'constant': False}}","{('ANSWER', 'A'): ['also_buy'], ('ANSWER', 'B'): ['also_buy']}"
