id,query,entities,relations
8291,Can you suggest a pair of comfortable shoes that come in a standard shoe box of around 14 x 9 x 5 inches?,"{
  ""A"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""shoes""},
    ""semantic"": [""comfortable shoes""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""come in a standard shoe box of around 14 x 9 x 5 inches""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""comfortable shoes""},
    ""semantic"": [""pair of comfortable shoes"", ""come in a standard shoe box of around 14 x 9 x 5 inches""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_category""],
  (""ANSWER"", ""B""): [""also_buy"", ""also_view""]
}"
614,"What's a recommended Coleman catalytic heater known for being safe, efficient and reliable, without a focus on features like adjustability or instant starting systems?","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Coleman""},
    ""semantic"": [""Coleman""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product"", ""category""],
    ""lexical"": {""name"": ""catalytic heater""},
    ""semantic"": [""catalytic heater""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""recommended Coleman catalytic heater"", ""safe, efficient and reliable"", ""without a focus on features like adjustability or instant starting systems""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""]
}"
2235,"Can you recommend a set of long sleeve t-shirts for Chicago Bulls that provides versatility, giving three distinct style options from the combination of two shirts?","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Chicago Bulls""},
    ""semantic"": [""Chicago Bulls""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""long sleeve t-shirts""},
    ""semantic"": [""long sleeve t-shirts for Chicago Bulls"", ""provides versatility"", ""giving three distinct style options from the combination of two shirts""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""]
}"
8903,Can you suggest a comfortable and health-promoting bicycle back seat cushion? I've heard that those with honeycomb design surfaces are good.,"{
  ""A"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""bicycle back seat cushion""},
    ""semantic"": [""comfortable and health-promoting""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""honeycomb design surfaces""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""comfortable and health-promoting bicycle back seat cushion"", ""honeycomb design surfaces""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""also_buy"", ""also_view""],
  (""ANSWER"", ""B""): [""also_buy"", ""also_view""]
}"
3889,"Can you find a lightweight women's v-neck tee, made mostly of cotton and rayon and having a shipping weight of approximately 5.6 ounces?","{
  ""A"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""tee""},
    ""semantic"": [""women's v-neck tee""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""brand""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""women's v-neck tee""},
    ""semantic"": [""lightweight"", ""made mostly of cotton and rayon"", ""having a shipping weight of approximately 5.6 ounces""],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""has_category""],
(""ANSWER"", ""B""): [""has_color""],
(""ANSWER"", ""C""): [""has_brand""]
}"
8925,Where can I find durable and supportive shoelaces from HICKIES?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""HICKIES""},
    ""semantic"": [""HICKIES""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""shoelaces""},
    ""semantic"": [""durable and supportive shoelaces"", ""from HICKIES""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""]
}"
2241,"Looking for Nike swimming goggles with a silicone double strap for comfort. They should ideally have wrap-around, optically polished lenses for a clear underwater view.","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Nike""},
    ""semantic"": [""Nike""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""goggles""},
    ""semantic"": [""swimming goggles""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [""silicone""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Nike swimming goggles""},
    ""semantic"": [""Nike swimming goggles"", ""silicone double strap for comfort"", ""wrap-around, optically polished lenses for a clear underwater view""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""],
  (""ANSWER"", ""C""): [""has_color""]
}"
2288,What are some wireless optical mouse options from Tribeca?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Tribeca""},
    ""semantic"": [""Tribeca""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""wireless optical mouse""},
    ""semantic"": [""wireless optical mouse options from Tribeca""],
    ""constant"": false
  }
}","{""(""ANSWER"", ""A"")"": [""has_brand""]}"
6528,Does Amazon have any Green Bay brand light-up ornaments in stock?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Green Bay""},
    ""semantic"": [""Green Bay""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Amazon""},
    ""semantic"": [""Amazon""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [""Green""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""light-up ornaments""},
    ""semantic"": [""Green Bay brand light-up ornaments"", ""in stock""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""also_buy""],
  (""ANSWER"", ""C""): [""has_color""]
}"
1671,"I'm on the hunt for a portable travel spinning rod ideal for air travel. I've had positive experiences with the Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M (Blue/Black, 7-Feet) and Okuma NOMAD Travel Casting Rod (15-40 Lbs, 7-Feet, Medium-Light), which I found perfect for my travels. I'm also interested in finding something similar to the DAIWA TRIPLE B B.B.B 666TLFS by Daiwa spinning rod.","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Okuma""},
    ""semantic"": [""Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M"", ""Okuma NOMAD Travel Casting Rod""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M""},
    ""semantic"": [""Blue/Black, 7-Feet"", ""perfect for travels""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Okuma NOMAD Travel Casting Rod""},
    ""semantic"": [""15-40 Lbs, 7-Feet, Medium-Light"", ""perfect for travels""],
    ""constant"": true
  },
  ""D"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""DAIWA""},
    ""semantic"": [""DAIWA TRIPLE B B.B.B 666TLFS""],
    ""constant"": true
  },
  ""E"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""DAIWA TRIPLE B B.B.B 666TLFS""},
    ""semantic"": [""by Daiwa spinning rod""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""portable travel spinning rod"", ""ideal for air travel"", ""similar to Okuma Nomad Inshore Saltwater Multi Action Travel Rods-NTi-S-703ML-M"", ""similar to Okuma NOMAD Travel Casting Rod"", ""similar to DAIWA TRIPLE B B.B.B 666TLFS""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""B""): [""also_buy"", ""also_view""],
  (""ANSWER"", ""C""): [""also_buy"", ""also_view""],
  (""ANSWER"", ""E""): [""also_buy"", ""also_view""],
  (""B"", ""A""): [""has_brand""],
  (""C"", ""A""): [""has_brand""],
  (""E"", ""D""): [""has_brand""]
}"
597,What are some recommended Glock shooting sports caps with adjustable straps suitable for larger head sizes?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Glock""},
    ""semantic"": [""Glock shooting sports caps""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""shooting sports caps""},
    ""semantic"": [""shooting sports caps with adjustable straps""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""Glock shooting sports caps"", ""adjustable straps"", ""suitable for larger head sizes""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""]
}"
5716,Are there any metal hangers suitable for hanging clay pigeons during shooting practice that are compatible with a TyCa Industries target stand?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""TyCa Industries""},
    ""semantic"": [""TyCa Industries target stand""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""hangers""},
    ""semantic"": [""metal hangers""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""clay pigeons""},
    ""semantic"": [""clay pigeons for shooting practice""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""metal hangers""},
    ""semantic"": [""metal hangers suitable for hanging clay pigeons during shooting practice"", ""compatible with a TyCa Industries target stand""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""]
}"
572,"Is there a well-constructed leather sheath with durable stitching available for my Woodman's Pal 284? Ideally, it would come with a matching concave axe blade for chopping wood.","{
  ""A"": {
    ""type"": [""brand"", ""product""],
    ""lexical"": {""name"": ""Woodman's Pal 284""},
    ""semantic"": [""Woodman's Pal 284""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product"", ""category""],
    ""lexical"": {""name"": ""leather sheath""},
    ""semantic"": [""well-constructed leather sheath"", ""with durable stitching""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""product"", ""category""],
    ""lexical"": {""name"": ""concave axe blade""},
    ""semantic"": [""matching concave axe blade"", ""for chopping wood""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""well-constructed leather sheath with durable stitching"", ""for Woodman's Pal 284"", ""with a matching concave axe blade for chopping wood""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""also_buy""],
  (""ANSWER"", ""B""): [""also_buy"", ""has_category""],
  (""ANSWER"", ""C""): [""also_buy""]
}"
8970,"Are there any hiking pants primarily made of nylon mixed with a bit of elastane? I'm in search of pairs that are not only lightweight and comfortable but are also equipped with advanced repellency technologies such as Omni-Shield. My main focus is not on the fit, but rather on the materials and features that cater to my needs.","{
  ""A"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""hiking pants""},
    ""semantic"": [""hiking pants""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""material""],
    ""lexical"": {},
    ""semantic"": [""nylon"", ""elastane""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Omni-Shield""},
    ""semantic"": [""advanced repellency technologies""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""hiking pants primarily made of nylon mixed with a bit of elastane"", ""lightweight and comfortable"", ""equipped with advanced repellency technologies such as Omni-Shield""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_category""],
  (""ANSWER"", ""B""): [""has_category"", ""has_color"", ""also_buy"", ""also_view"", ""has_brand""],
  (""ANSWER"", ""C""): [""has_brand""]
}"
2044,Can you suggest a durable Berkley brand boat spinning rod made from solid glass blanks?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Berkley""},
    ""semantic"": [""Berkley brand""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""boat spinning rod""},
    ""semantic"": [""boat spinning rod""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""durable boat spinning rod"", ""made from solid glass blanks""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Berkley boat spinning rod""},
    ""semantic"": [""durable Berkley brand boat spinning rod made from solid glass blanks""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""]
}"
4842,What's the best cover for a 3000-5000 size spinning reel?,"{
  ""A"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""spinning reel""},
    ""semantic"": [""spinning reel""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""cover""},
    ""semantic"": [""cover for spinning reel""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""best cover for a 3000-5000 size spinning reel""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""B""): [""also_buy""],
  (""ANSWER"", ""A""): [""also_buy""]
}"
2173,"Looking for a 6V LED bulb for my flashlight that has a built-in reflector and various lighting modes, preferably 5. Any recommendations?","{
  ""A"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""flashlight""},
    ""semantic"": [""for my flashlight""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""LED bulb""},
    ""semantic"": [""6V LED bulb""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""category"", ""product""],
    ""lexical"": {},
    ""semantic"": [""has a built-in reflector and various lighting modes""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""6V LED bulb for my flashlight"", ""has a built-in reflector and various lighting modes"", ""preferably 5""],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""also_buy""],
(""ANSWER"", ""B""): [""also_buy""],
(""ANSWER"", ""C""): [""also_buy""]
}"
8890,Looking for a cowboy-styled hat that would complement the Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit. It's for my daughter's upcoming birthday - she loves horse riding and I want to enhance her equestrian fashion.,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Metalab""},
    ""semantic"": [""Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit""},
    ""semantic"": [""equestrian fashion""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""hat""},
    ""semantic"": [""cowboy-styled"", ""equestrian fashion""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""cowboy-styled hat""},
    ""semantic"": [""complement Metalab Santa Fe Coll Flower Twist Dog Bone Pony Bit"", ""for horse riding"", ""equestrian fashion""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""C""): [""has_category""],
  (""ANSWER"", ""B""): [""also_view""],
  (""ANSWER"", ""A""): [""also_view""]
}"
5916,"What are some lightweight fastpitch gloves suitable for kids and pitchers? Ideally, something that offers a good balance between softness and control with a design specifically tailored for fastpitch.","{
  ""A"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""gloves""},
    ""semantic"": [""lightweight fastpitch gloves""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""fastpitch""},
    ""semantic"": [""fastpitch""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""lightweight fastpitch gloves""},
    ""semantic"": [""lightweight fastpitch gloves suitable for kids and pitchers"", ""offers a good balance between softness and control"", ""design specifically tailored for fastpitch""],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""has_category""],
(""ANSWER"", ""B""): [""has_category""]
}"
1901,Can you recommend an overstable gummy putter that grips the chains well and stops quickly? It should also be effective for both backhand and sidearm throws.,"{
  ""A"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""gummy putter""},
    ""semantic"": [""overstable"", ""grips the chains well"", ""stops quickly""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {},
    ""semantic"": [""disc golf""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""overstable gummy putter"", ""grips the chains well"", ""stops quickly"", ""effective for both backhand and sidearm throws""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""also_buy"", ""also_view""],
  (""ANSWER"", ""B""): [""has_category""]
}"
5495,"I'm looking for deep water floats to provide more stability for my kayak. I'm considering getting the KUFA 400' ø1/4"" Non-leaded Sinking Line SL4 as well and it's important that they are compatible. I've also been browsing the KUFA 15"" Inflatable Prawn shrimp Pot Float Buoys F15Y. Do you have any other products like these that you can recommend?","{
  ""A"": {
    ""type"": [""product"", ""brand""],
    ""lexical"": {""name"": ""KUFA 400' ø1/4\"" Non-leaded Sinking Line SL4""},
    ""semantic"": [""compatible with deep water floats"", ""for kayak stability""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product"", ""brand""],
    ""lexical"": {""name"": ""KUFA 15\"" Inflatable Prawn shrimp Pot Float Buoys F15Y""},
    ""semantic"": [""compatible with deep water floats"", ""for kayak stability""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""KUFA""},
    ""semantic"": [""compatible with deep water floats"", ""for kayak stability""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""deep water floats""},
    ""semantic"": [""provide more stability for kayak"", ""compatible with KUFA 400' ø1/4\"" Non-leaded Sinking Line SL4"", ""compatible with KUFA 15\"" Inflatable Prawn shrimp Pot Float Buoys F15Y""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""also_buy""],
  (""ANSWER"", ""B""): [""also_buy""],
  (""A"", ""C""): [""has_brand""],
  (""B"", ""C""): [""has_brand""]
}"
978,"Looking for a dependable 700 x 19 / 23 inner tube for my road bike. Does Vittoria, or any prominent brand, offer such a product?","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Vittoria""},
    ""semantic"": [""prominent brand""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""inner tube""},
    ""semantic"": [""for road bike""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""road bike""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""700 x 19 / 23 inner tube""},
    ""semantic"": [""dependable 700 x 19 / 23 inner tube for road bike"", ""offered by prominent brand""],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""has_brand""],
(""ANSWER"", ""B""): [""has_category""],
(""ANSWER"", ""C""): [""has_category""]
}"
5106,Is there any men's tank top available from Under Armour?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Under Armour""},
    ""semantic"": [""Under Armour""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""tank top""},
    ""semantic"": [""men's tank top""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""men's tank top"", ""available from Under Armour""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""]
}"
6900,Are there any hoodies available where the stitching matches the color of the actual garment?,"{
  ""A"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""hoodies""},
    ""semantic"": [""hoodies with stitching matching the color of the garment""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [""color of the actual garment"", ""stitching color""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""hoodies"", ""stitching matches the color of the actual garment""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_category""],
  (""ANSWER"", ""B""): [""has_color""]
}"
8595,Can you suggest any fishing flies that would pair well with the Piscifun Sword Fly Fishing Line with Welded Loop Weight Forward Floating Fly Line WF1 2 3 4 5 6 7 8 9 10wt 90 100FT for my upcoming fishing trip in August?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Piscifun""},
    ""semantic"": [""Piscifun Sword Fly Fishing Line""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Piscifun Sword Fly Fishing Line""},
    ""semantic"": [""Welded Loop Weight Forward Floating Fly Line"", ""WF1 2 3 4 5 6 7 8 9 10wt"", ""90 100FT""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""fishing flies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""fishing flies that would pair well with the Piscifun Sword Fly Fishing Line"", ""for upcoming fishing trip in August""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""C""): [""also_buy""],
  (""ANSWER"", ""B""): [""also_buy""],
  (""B"", ""A""): [""has_brand""]
}"
8169,Looking for a soft and breathable ballet leotard dress for a baby girl in multiple color options. Can you suggest one?,"{
  ""A"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""ballet leotard dress""},
    ""semantic"": [""ballet leotard dress for a baby girl""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [""multiple color options""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""ballet leotard dress""},
    ""semantic"": [""soft and breathable"", ""for a baby girl"", ""in multiple color options""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_category""],
  (""ANSWER"", ""B""): [""has_color""]
}"
6126,"Looking for Heckmann brand tent stakes suitable for outdoor use, specifically ones made of stainless steel for rust-resistance.","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Heckmann""},
    ""semantic"": [""Heckmann brand""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product"", ""category""],
    ""lexical"": {""name"": ""tent stakes""},
    ""semantic"": [""tent stakes for outdoor use""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [""stainless steel""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""Heckmann brand tent stakes"", ""suitable for outdoor use"", ""made of stainless steel"", ""for rust-resistance""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_category""],
  (""ANSWER"", ""C""): [""has_color""]
}"
1991,Looking for an athlete-specific headband made from P.R.O. Transfer Lite fabric with Minerale. Does Amazon have one with approximately 52% Minerale polyester and 48% regular polyester composition? Effective moisture management and quick drying are essential features I’m looking for.,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Amazon""},
    ""semantic"": [""online retailer""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""product"", ""category""],
    ""lexical"": {""name"": ""headband""},
    ""semantic"": [""athlete-specific""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""P.R.O. Transfer Lite fabric""},
    ""semantic"": [""made from P.R.O. Transfer Lite fabric with Minerale""],
    ""constant"": true
  },
  ""D"": {
    ""type"": [""color"", ""category""],
    ""lexical"": {},
    ""semantic"": [""Minerale polyester"", ""regular polyester""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""athlete-specific headband made from P.R.O. Transfer Lite fabric with Minerale"", ""approximately 52% Minerale polyester and 48% regular polyester composition"", ""effective moisture management"", ""quick drying""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""also_buy""],
  (""ANSWER"", ""B""): [""has_category""],
  (""ANSWER"", ""C""): [""also_view""],
  (""ANSWER"", ""D""): [""has_color""]
}"
7829,What are some good quality New Era labeled Gucci hats made from cotton?,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""New Era""},
    ""semantic"": [""hat label""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Gucci""},
    ""semantic"": [""hat brand""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""D"": {
    ""type"": [""category""],
    ""lexical"": {""name"": ""hats""},
    ""semantic"": [""headwear""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Gucci hats""},
    ""semantic"": [""good quality"", ""New Era labeled"", ""made from cotton""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_brand""],
  (""ANSWER"", ""D""): [""has_category""]
}"
5764,Do you have any recommendations for a MLB team themed lapel pin that also features Hello Kitty? I'm a big fan and thought it would make an excellent gift.,"{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""MLB""},
    ""semantic"": [""MLB team""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""Hello Kitty""},
    ""semantic"": [""Hello Kitty""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""MLB team themed lapel pin""},
    ""semantic"": [""MLB team themed lapel pin"", ""features Hello Kitty"", ""excellent gift""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_brand""]
}"
2054,"Is there an OMP crossbow string available in varying shades of sand, sage and brown Dacron?","{
  ""A"": {
    ""type"": [""brand""],
    ""lexical"": {""name"": ""OMP""},
    ""semantic"": [""OMP""],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""color""],
    ""lexical"": {},
    ""semantic"": [""shades of sand"", ""sage"", ""brown""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""category"", ""product""],
    ""lexical"": {""name"": ""crossbow string""},
    ""semantic"": [""crossbow string""],
    ""constant"": true
  },
  ""D"": {
    ""type"": [""product""],
    ""lexical"": {""name"": ""Dacron""},
    ""semantic"": [""Dacron crossbow string""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""product""],
    ""lexical"": {},
    ""semantic"": [""OMP crossbow string"", ""available in varying shades of sand, sage and brown Dacron""],
    ""constant"": false
  }
}","{
  (""ANSWER"", ""A""): [""has_brand""],
  (""ANSWER"", ""B""): [""has_color""],
  (""ANSWER"", ""C""): [""has_category""],
  (""ANSWER"", ""D""): [""also_buy"", ""also_view""]
}"
