id,ground_truths,query,original_answers,reranked_answers
6801,[19446],Which medications act upon genes or proteins associated with the binding of receptors for pituitary adenylate cyclase-activating polypeptide?,"[21918, 20175, 14625, 21225, 16521, 15424, 14447, 15668, 18716, 15490, 19662, 18898, 16572, 16580, 19327, 15205, 19594, 14726, 14908, 15618]","[21918, 20175, 14625, 21225, 16521, 15424, 14447, 15668, 18716, 15490, 19662, 18898, 16572, 16580, 19327, 15205, 19594, 14726, 14908, 15618]"
6215,[127654],Identify pathways associated with NODAL signaling where there is a common gene or protein interaction.,"[62373, 127908, 127654, 62554, 62981, 62978, 128717, 62559, 127781, 62497, 62560, 62617, 62738, 128044, 129156, 62980, 62549, 62382, 127782, 128057]","[62373, 127908, 127654, 62554, 62981, 62978, 128717, 62559, 127781, 62497, 62560, 62617, 62738, 128044, 129156, 62980, 62549, 62382, 127782, 128057]"
5271,[134],Which genes or proteins are involved in the RHOBTB1 GTPase cycle and also serve as transcription corepressors?,"[4201, 2002, 2980, 8831, 290, 5936, 5114, 9788, 8280, 6952, 10474, 908, 431, 5279, 12614, 5822, 7216, 577, 415, 2628]","[4201, 2002, 2980, 8831, 290, 5936, 5114, 9788, 8280, 6952, 10474, 908, 431, 5279, 12614, 5822, 7216, 577, 415, 2628]"
952,[38316],"What potential medical condition could share a connection with both dystransthyretinemic hyperthyroxinemia and familial dysalbuminemic hyperthyroxinemia, considering their similarities?","[94690, 29695, 38316, 84193, 32117, 29117, 27661, 30993, 36034, 30577, 29493, 99952, 30896, 31234, 84174, 29439, 31557, 33505, 36650, 37798]","[94690, 29695, 38316, 84193, 32117, 29117, 27661, 30993, 36034, 30577, 29493, 99952, 30896, 31234, 84174, 29439, 31557, 33505, 36650, 37798]"
5380,[38961],"What is the autoimmune disease characterized by necrotizing vasculitis affecting small and medium-sized vessels, notable for minimal or no immune complex deposits in the vessels?","[84245, 38961, 36130, 36123, 98608, 38654, 84265, 33208, 32737, 32828, 33234, 37163, 38235, 98164, 32987, 32986, 38655, 30342, 98163, 27729]","[84245, 38961, 36130, 36123, 98608, 38654, 84265, 33208, 32737, 32828, 33234, 37163, 38235, 98164, 32987, 32986, 38655, 30342, 98163, 27729]"
1701,"[38941, 100023]",What is the name of the small intestine disease characterized by poor nutrient absorption in the intestine?,"[36011, 38630, 38498, 39455, 84061, 36094, 32322, 97117, 98651, 31397, 98289, 32159, 31974, 37635, 95005, 35815, 33057, 38636, 30948, 31004]","[36011, 38630, 38498, 39455, 84061, 36094, 32322, 97117, 98651, 31397, 98289, 32159, 31974, 37635, 95005, 35815, 33057, 38636, 30948, 31004]"
10665,[154],"Identify proteins or genes capable of interacting with EIF4ENIF1, with both sharing an association with a common disease.","[4896, 8481, 5337, 154, 4344, 3255, 668, 8488, 9590, 695, 10966, 2933, 7833, 12431, 9117, 82375, 2929, 4219, 2488, 8348]","[4896, 8481, 5337, 154, 4344, 3255, 668, 8488, 9590, 695, 10966, 2933, 7833, 12431, 9117, 82375, 2929, 4219, 2488, 8348]"
9725,[554],"Could you provide information on any genes or proteins that participate in the DNA repair process and exhibit interactions with elements linked to hereditary megaloblastic anemia type 1, particularly those related to abnormalities in the AMN gene/protein? Additionally, is there any evidence to suggest that BRCA1 contributes to this process via its established role in DNA repair?","[2249, 2803, 3246, 426, 4626, 60247, 1029, 1591, 8969, 1852, 7391, 1149, 7018, 8484, 56704, 554, 35377, 80, 11886, 3986]","[2249, 2803, 3246, 426, 4626, 60247, 1029, 1591, 8969, 1852, 7391, 1149, 7018, 8484, 56704, 554, 35377, 80, 11886, 3986]"
1340,[60162],"What are the genes or proteins that interact with NMD3, are expressed in adult mammalian kidneys, have a role in secretion and transport, and show high expression levels in lung tissue?","[9250, 3424, 5000, 34889, 501, 5188, 58760, 60048, 11881, 3470, 10393, 3711, 7102, 10535, 56495, 9780, 58758, 79311, 79070, 1983]","[9250, 3424, 5000, 34889, 501, 5188, 58760, 60048, 11881, 3470, 10393, 3711, 7102, 10535, 56495, 9780, 58758, 79311, 79070, 1983]"
957,"[16592, 16589, 16590]",Could you suggest any treatments compatible with Phenelzine that are effective for hemoglobinopathy and also assist in dissolving blood clots?,[],[]
1172,"[27761, 96063]",Please list diseases related to polyradiculoneuropathy that affect multiple spinal nerve roots and share a similar or subordinate pathophysiological relationship.,"[96063, 36915, 94867, 36008, 96062, 35751, 99041, 36985, 94618, 36222, 84052, 27761, 95386, 97534, 35846, 31777, 31761, 37868, 36263, 95829]","[96063, 36915, 94867, 36008, 96062, 35751, 99041, 36985, 94618, 36222, 84052, 27761, 95386, 97534, 35846, 31777, 31761, 37868, 36263, 95829]"
967,[21619],"Could you provide me with alternative treatments that complement Methotrexate and enhance its synergy with Tetrahydrofolic acid, as well as assist in the safe clearance of Methotrexate from my system when necessary?",[],[]
3365,[14971],Can you list the medications suitable for benign prostatic hyperplasia and tell me if any are linked to dysphagia as a side effect?,"[14541, 15108, 15433, 14305, 15557, 14996, 16303, 14971, 15677, 14787, 14868, 15492, 14188, 14720, 15322, 14292, 15684, 14583, 14406, 16476]","[16303, 14292, 15677, 14971, 15108, 15557, 14583, 15433, 14541, 15684, 15322, 14996, 14406, 14188, 14305, 16476, 14868, 14787, 15492, 14720]"
631,[33398],"What condition could cause pain and visual symptoms like blurriness or floaters, and is manageable with Propranolol?","[33398, 27684, 36035, 84050, 33618, 33577, 29587, 28052, 36025, 32495, 33705, 38191, 30635, 84237, 84239, 96935, 36335, 95618, 30712, 95646]","[33398, 27684, 36035, 84050, 33618, 33577, 29587, 28052, 36025, 32495, 33705, 38191, 30635, 84237, 84239, 96935, 36335, 95618, 30712, 95646]"
9382,[1533],Identify genes or proteins that interact with the interleukin-6 receptor (IL6R) and are linked to a common effect or phenotype.,"[9234, 1567, 1533, 7399, 4304, 7288, 1654, 4941, 2645, 625, 4494, 11361, 5604, 227, 13770, 4866, 8335, 34778, 11236, 477]","[9234, 1567, 1533, 7399, 4304, 7288, 1654, 4941, 2645, 625, 4494, 11361, 5604, 227, 13770, 4866, 8335, 34778, 11236, 477]"
7945,[39145],"Which condition, characterized by tiny blisters on the corneal surface that can deteriorate into branch-like ulcers, would render the conventional medications for treating mite infestations inadvisable?","[39145, 84089, 95684, 95519, 33229, 84070, 84127, 36140, 95782, 96943, 84053, 98366, 32702, 32880, 95718, 99515, 95653, 29456, 97933, 36141]","[39145, 84089, 95684, 95519, 33229, 84070, 84127, 36140, 95782, 96943, 84053, 98366, 32702, 32880, 95718, 99515, 95653, 29456, 97933, 36141]"
3629,[28014],Can you give me a rundown of diseases associated with uneven facial features and typically involve an enlarged tongue?,"[27672, 29616, 31831, 32152, 27898, 32551, 30341, 28014, 31985, 27178, 30062, 32853, 28521, 28169, 28622, 28733, 38261, 36336, 37846, 95648]","[27672, 29616, 31831, 32152, 27898, 32551, 30341, 28014, 31985, 27178, 30062, 32853, 28521, 28169, 28622, 28733, 38261, 36336, 37846, 95648]"
8772,[111],"What are the common gene targets for 2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol and O-Trifluoromethylphenyl Anthranilic Acid?","[29, 5930, 3509, 40, 1373, 9088, 375, 373, 363, 9075, 2699, 4425, 5137, 6043, 9610, 4569, 22092, 8300, 6649, 80893]","[29, 5930, 3509, 40, 1373, 9088, 375, 373, 363, 9075, 2699, 4425, 5137, 6043, 9610, 4569, 22092, 8300, 6649, 80893]"
2008,[97551],"What possible conditions could be indicated by a coin-shaped spot on a chest X-ray, especially considering my family history of lung issues?","[33056, 29623, 33075, 33482, 32637, 32635, 29554, 27522, 32956, 33094, 27279, 27399, 32775, 32955, 33332, 97551, 30499, 98057, 95559, 96466]","[33056, 29623, 33075, 33482, 32637, 32635, 29554, 27522, 32956, 33094, 27279, 27399, 32775, 32955, 33332, 97551, 30499, 98057, 95559, 96466]"
452,[20192],"Could you identify a medication targeting the SCN4A gene/protein and supply details on its pharmacokinetics, focusing on its elimination half-life? Also, does this drug induce localized numbness from the thoracic area to the lower limbs?","[14979, 14940, 14234, 14581, 14316, 14153, 14956, 14295, 15551, 20192, 14192, 20193, 15766, 14537, 14244, 16675, 19278, 15559, 15321, 14852]","[20192, 14940, 14956, 14244, 14316, 14295, 14153, 14192, 14234, 15551, 20193, 14979, 14581, 14537, 14852, 15766, 15559, 15321, 16675, 19278]"
10053,"[14215, 14282, 14605, 15505, 16210, 16214, 16215, 15769, 15836]","I'm looking for angiotensin receptor blockers (ARBs) that specifically target the AT1 subtype, which also enhance the effects when used in combination with Pindolol. Could you list any ARBs that are prescribed for the same conditions as Pindolol?","[14215, 15836, 15769, 15014, 14282, 16209, 14605, 16211, 14618, 14846, 16690, 15133, 15505, 16210, 14162, 14418, 17373, 14547, 15128, 16212]","[15836, 15769, 14605, 16209, 15128, 14215, 16210, 16211, 14846, 14162, 14418, 15505, 16212, 14618, 14282, 14547, 16690, 15133, 15014, 17373]"
7630,"[65509, 67302, 64778, 63180, 63824, 63921, 63826, 63952, 66747, 64799]",Which anatomical structures lack the expression of genes or proteins that are involved in recognizing lipoteichoic acid?,"[63180, 64512, 63584, 63149, 64338, 63235, 64313, 65509, 64460, 67302, 64470, 66747, 63824, 64902, 63921, 63166, 63379, 65990, 63466, 64267]","[63180, 64512, 63584, 63149, 64338, 63235, 64313, 65509, 64460, 67302, 64470, 66747, 63824, 64902, 63921, 63166, 63379, 65990, 63466, 64267]"
5903,[866],"Which gene or protein is capable of interacting with tyrosine hydroxylase (TH), shares associated effects or phenotypes with mitogen-activated protein kinase 3 (MAPK3), and possesses the functionality to bind to, or regulate MAPK3?","[6739, 12795, 57872, 3314, 4144, 3769, 866, 12560, 3131, 3665, 7994, 4409, 7100, 543, 7904, 7332, 26, 8613, 5144, 2575]","[6739, 12795, 57872, 3314, 4144, 3769, 866, 12560, 3131, 3665, 7994, 4409, 7100, 543, 7904, 7332, 26, 8613, 5144, 2575]"
3007,[13041],"Can you supply a list of genes and proteins that interact with lipid-binding functions, partner with LRRK2 in protein-protein interactions, and also facilitate lipid-binding?","[9486, 1132, 4452, 3074, 43, 35066, 2055, 2615, 1421, 4644, 1340, 10906, 5393, 9650, 4573, 59399, 1848, 3941, 485, 5643]","[9486, 1132, 4452, 3074, 43, 35066, 2055, 2615, 1421, 4644, 1340, 10906, 5393, 9650, 4573, 59399, 1848, 3941, 485, 5643]"
5546,"[19680, 19681, 19682, 19683, 19684, 19685, 19686, 19687, 19688, 19689, 14866, 19676, 19677, 19678, 19679]",Could you suggest any tablet or capsule medications that specifically target the CTRB1 gene/protein?,"[19680, 19685, 15188, 15424, 19688, 19689, 19677, 14463, 19687, 15093, 15141, 19676, 19686, 19683, 14866, 14499, 14908, 15045, 15673, 15002]","[19680, 19685, 15188, 15424, 19688, 19689, 19677, 14463, 19687, 15093, 15141, 19676, 19686, 19683, 14866, 14499, 14908, 15045, 15673, 15002]"
196,[5342],"Can you find genes or proteins that regulate enzymes, interact with NCK2, and modulate enzymatic activity?","[2731, 1053, 301, 2751, 11932, 133, 374, 1074, 7124, 8994, 4227, 34837, 518, 40, 1829, 3126, 3559, 2172, 12523, 35084]","[2731, 1053, 301, 2751, 11932, 133, 374, 1074, 7124, 8994, 4227, 34837, 518, 40, 1829, 3126, 3559, 2172, 12523, 35084]"
4936,[20645],Could you provide me with the early treatment options available in the US for Chagas disease to eliminate the parasite responsible for it?,"[20645, 14454, 14696, 15307, 20616, 14206, 14722, 14949, 15145, 15207, 15242, 15456, 14230, 15425, 15180, 15450, 14796, 14844, 14986, 20330]","[20645, 14454, 14696, 15307, 20616, 14206, 14722, 14949, 15145, 15207, 15242, 15456, 14230, 15425, 15180, 15450, 14796, 14844, 14986, 20330]"
1541,[127615],"What signaling pathway, associated with the APAF1 protein and a part of the Cytochrome c-triggered apoptotic process, leads to the triggering of caspase-3 and -7 through the proteolytic activity of the apoptosome?","[62345, 62346, 127615, 62754, 62339, 62347, 62337, 128978, 62915, 127614, 127616, 127617, 62515, 62349, 127621, 128977, 127888, 128976, 62505, 62502]","[62345, 62346, 127615, 62754, 62339, 62347, 62337, 128978, 62915, 127614, 127616, 127617, 62515, 62349, 127621, 128977, 127888, 128976, 62505, 62502]"
4203,[96168],Could you list the diseases associated with or stemming from testicular disorders?,"[36056, 97068, 38070, 38651, 39466, 39438, 35616, 39086, 38428, 37302, 39176, 95681, 38997, 39215, 39467, 29783, 37080, 37245, 36878, 95552]","[36056, 97068, 38070, 38651, 39466, 39438, 35616, 39086, 38428, 37302, 39176, 95681, 38997, 39215, 39467, 29783, 37080, 37245, 36878, 95552]"
5527,"[16194, 18103, 18104, 18105, 18106, 18107]",Can you supply a selection of tablet or capsule medications designed to inhibit or interact with the MMP1 gene/protein?,"[18103, 16194, 18616, 18627, 16198, 18624, 16024, 18622, 18626, 18628, 18104, 14823, 18105, 18106, 18107, 16199, 18775, 14964, 19580, 18774]","[18103, 16194, 18616, 18627, 16198, 18624, 16024, 18622, 18626, 18628, 18104, 14823, 18105, 18106, 18107, 16199, 18775, 14964, 19580, 18774]"
2673,[33212],What is the subtype of juvenile polyposis syndrome that includes refractory anemia as a symptom?,"[33212, 31795, 31771, 38347, 38348, 33275, 33313, 33140, 35655, 30582, 33632, 29390, 33623, 27772, 31587, 99917, 32844, 98020, 31557, 28691]","[33212, 31795, 31771, 38347, 38348, 33275, 33313, 33140, 35655, 30582, 33632, 29390, 33623, 27772, 31587, 99917, 32844, 98020, 31557, 28691]"
3598,[62609],Which pathway is a subordinate in the hierarchy to the Visual phototransduction pathway and functionally interacts with the HSD17B6 gene/protein?,"[62609, 62612, 62598, 128172, 128140, 128173, 63066, 128141, 128028, 128027, 127999, 128552, 129180, 128166, 62992, 62611, 128279, 62717, 62651, 62385]","[62609, 62612, 62598, 128172, 128140, 128173, 63066, 128141, 128028, 128027, 127999, 128552, 129180, 128166, 62992, 62611, 128279, 62717, 62651, 62385]"
6083,[16350],Which medications are designed to influence genes or proteins associated with the enzymatic activity of dITP diphosphatase?,"[14273, 14190, 14758, 14130, 14759, 18901, 15694, 19437, 14777, 17622, 14553, 18832, 18685, 19463, 19217, 17471, 18827, 19434, 15414, 19612]","[14273, 14190, 14758, 14130, 14759, 18901, 15694, 19437, 14777, 17622, 14553, 18832, 18685, 19463, 19217, 17471, 18827, 19434, 15414, 19612]"
2416,[38459],Which diseases are considered subtypes or are directly related to intracranial arachnoid cysts?,"[29658, 38459, 28253, 96387, 28332, 28636, 38541, 94684, 32930, 29838, 33665, 39532, 36897, 36956, 84139, 31379, 32899, 33215, 36784, 38066]","[29658, 38459, 28253, 96387, 28332, 28636, 38541, 94684, 32930, 29838, 33665, 39532, 36897, 36956, 84139, 31379, 32899, 33215, 36784, 38066]"
1792,"[1669, 909, 919, 11545, 8571]","Seeking the gene that encodes for a type IV collagen subunit strengthening the extracellular matrix and shares a head-to-head configuration with a distinct type IV collagen gene, unified by a single promoter.","[351, 34131, 5603, 8069, 34347, 3667, 25, 1097, 509, 949, 1785, 1143, 8393, 2761, 872, 2710, 11545, 919, 909, 8571]","[351, 34131, 5603, 8069, 34347, 3667, 25, 1097, 509, 949, 1785, 1143, 8393, 2761, 872, 2710, 11545, 919, 909, 8571]"
6213,[362],Identify genes or proteins that interact with WIPF1 and are also linked to a common disease.,"[34630, 2329, 1567, 1132, 6229, 2384, 1966, 11948, 11881, 5385, 3484, 8246, 9416, 58664, 1149, 10021, 35241, 4728, 653, 56506]","[34630, 2329, 1567, 1132, 6229, 2384, 1966, 11948, 11881, 5385, 3484, 8246, 9416, 58664, 1149, 10021, 35241, 4728, 653, 56506]"
475,[95012],"Which condition is associated with the PMP22 gene and presents with paresthesias, ataxia, and neuropathic pain after an infection?","[95009, 27775, 95011, 31538, 39274, 37865, 39273, 39272, 27530, 37354, 27430, 95013, 27761, 95010, 95008, 95012, 98605, 30406, 29107, 37868]","[95009, 27775, 95011, 31538, 39274, 37865, 39273, 39272, 27530, 37354, 27430, 95013, 27761, 95010, 95008, 95012, 98605, 30406, 29107, 37868]"
9336,"[23280, 23277, 22190]",What are the phenotypic manifestations or effects associated with the subtype of chondroid hamartoma?,"[85157, 94516, 94531, 93595, 23126, 24236, 94406, 24887, 26081, 23840, 88509, 23280, 22277, 85056, 22757, 90379, 90442, 86369, 90376, 90377]","[85157, 94516, 94531, 93595, 23126, 24236, 94406, 24887, 26081, 23840, 88509, 23280, 22277, 85056, 22757, 90379, 90442, 86369, 90376, 90377]"
10017,"[56241, 126196]",Which cellular structures come into contact with genes or proteins that are influenced by p-Coumaric acid?,"[56436, 125013, 55662, 56032, 55725, 56073, 55635, 126077, 56241, 55573, 124249, 56152, 55767, 56263, 55842, 124354, 125370, 55709, 125560, 56121]","[56032, 55767, 55725, 56241, 56073, 125013, 56436, 124249, 56263, 55842, 55635, 126077, 56121, 56152, 124354, 55662, 55709, 55573, 125370, 125560]"
6164,"[56263, 55522, 55767]",Which cell structures interact with the genetic or protein targets of the drug Linaclotide?,"[127318, 124666, 126996, 126997, 124748, 56086, 126078, 124335, 124326, 126998, 56174, 124643, 55662, 56263, 127192, 124819, 124625, 124796, 126226, 127067]","[127318, 124666, 126996, 126997, 124748, 56086, 126078, 124335, 124326, 126998, 56174, 124643, 55662, 56263, 127192, 124819, 124625, 124796, 126226, 127067]"
10629,"[126196, 124245, 56174]","Which cellular structures engage with genes or proteins affected by the compound 4,6-dideoxy-4-amino-alpha-D-glucose?","[124435, 56436, 126077, 56073, 56241, 125013, 124377, 56372, 56070, 55676, 56343, 56174, 56263, 124479, 56322, 124820, 125304, 124721, 125786, 126636]","[125013, 56241, 56073, 56436, 56263, 56174, 126077, 124479, 56322, 125786, 55676, 124435, 56070, 56372, 56343, 124377, 124721, 124820, 125304, 126636]"
904,[20585],Could you provide information on treatments available for C. diff colitis and clarify whether any of these medications could potentially lead to facial swelling as a side effect?,[],[]
1342,[35266],Please find a gene or protein associated with Spinocerebellar Ataxia type 8 that also interacts within the cell nucleus.,"[35266, 6410, 682, 4485, 11425, 35421, 35405, 3508, 35376, 34742, 35094, 11844, 34797, 6506, 9975, 12963, 1692, 5028, 57032, 5624]","[35266, 6410, 682, 4485, 11425, 35421, 35405, 3508, 35376, 34742, 35094, 11844, 34797, 6506, 9975, 12963, 1692, 5028, 57032, 5624]"
2825,[21908],"What are some carbocyclic acid, aldehyde, or benzene derivative drugs that enhance the effects of Calcium carbimide and Disulfiram when administered together?","[21905, 21903, 21907, 21908, 21904, 14587, 14803, 14972, 15004, 21303, 15466, 15570, 14979, 17065, 21247, 20756, 15672, 15801, 19207, 18817]","[21905, 21903, 21907, 21908, 21904, 14587, 14803, 14972, 15004, 21303, 15466, 15570, 14979, 17065, 21247, 20756, 15672, 15801, 19207, 18817]"
7140,"[33675, 39773, 83781]","Which condition, characterized by episodes precipitated by non-allergic stimuli like stress or physical activity, should not be treated with medications prescribed for cytomegalovirus retinitis due to contraindications?","[84051, 35871, 35872, 84139, 39145, 98608, 97999, 98250, 95693, 98243, 99648, 32918, 29354, 83988, 98931, 38937, 33127, 99897, 98000, 99538]","[84051, 35871, 35872, 84139, 39145, 98608, 97999, 98250, 95693, 98243, 99648, 32918, 29354, 83988, 98931, 38937, 33127, 99897, 98000, 99538]"
7679,"[124249, 55956, 56173, 56207]",Which cell parts engage in interactions with the genetic or proteomic elements affected by Rilpivirine?,"[56461, 125675, 124802, 55611, 55670, 56132, 125421, 126474, 56146, 56462, 55662, 55663, 126660, 127242, 126873, 127418, 124474, 125385, 126776, 126196]","[56461, 125675, 124802, 55611, 55670, 56132, 125421, 126474, 56146, 56462, 55662, 55663, 126660, 127242, 126873, 127418, 124474, 125385, 126776, 126196]"
6242,"[18897, 16596]",Which investigational compounds are designed to affect genes or proteins associated with UDP-N-acetylgalactosamine diphosphorylase for scientific study?,"[16596, 18897, 18928, 16598, 18294, 18948, 18069, 18057, 18083, 18927, 19407, 16597, 18819, 19034, 17668, 16748, 18405, 16696, 16749, 16416]","[16596, 18897, 18928, 16598, 18294, 18948, 18069, 18057, 18083, 18927, 19407, 16597, 18819, 19034, 17668, 16748, 18405, 16696, 16749, 16416]"
9238,[3866],"Which gene or protein is capable of interaction with PTGES3, shares an association with a common disease, and also plays a role in the regulation of oxygen-dependent breakdown of hypoxia-inducible factors?","[9657, 12780, 497, 3866, 1652, 11080, 4425, 33946, 1479, 2083, 177, 12580, 56526, 4301, 9036, 923, 58668, 1022, 59277, 9031]","[9657, 12780, 497, 3866, 1652, 11080, 4425, 33946, 1479, 2083, 177, 12580, 56526, 4301, 9036, 923, 58668, 1022, 59277, 9031]"
1396,"[765, 6039]","Identify genes or proteins that are linked with RNA binding, act as regulators of ribosomal protein gene expression impacting translation, and participate in the Antigen processing pathway via Ubiquitination and Proteasome degradation.","[765, 4519, 59, 11285, 922, 2831, 9669, 1028, 6039, 7113, 7038, 9544, 3266, 6701, 189, 1532, 438, 9493, 12524, 60073]","[765, 189, 1532, 438, 59, 6039, 2831, 922, 4519, 7113, 1028, 11285, 7038, 3266, 9544, 9493, 9669, 6701, 12524, 60073]"
2791,"[16034, 16419, 15205, 14510, 16975, 17553, 17554, 17555, 17556, 17557]",Can you help me find any tablets or capsules that target the FGF1 gene/protein in our drug database?,"[17557, 17556, 17554, 15205, 17555, 16034, 16518, 17553, 16975, 14510, 16234, 16419, 15749, 15680, 16492, 17573, 18684, 19266, 18775, 17717]","[17557, 17556, 17554, 15205, 17555, 16034, 16518, 17553, 16975, 14510, 16234, 16419, 15749, 15680, 16492, 17573, 18684, 19266, 18775, 17717]"
4453,[14529],Can you supply details on drugs that complement Darbepoetin alfa and focus on the HIF1A gene or protein?,"[21764, 21645, 21722, 21646, 21647, 15002, 18400, 21690, 15020, 21682, 15205, 16682, 14460, 14471, 21687, 17536, 17537, 20190, 19266, 19301]","[17536, 19266, 15205, 15002, 19301, 16682, 14471, 18400, 21690, 14460, 21687, 15020, 21647, 21646, 21645, 21682, 21722, 21764, 17537, 20190]"
1248,"[2306, 3187, 3286]",What is the gene or protein involved in both the Translesion Synthesis pathway via POLH interaction and the binding to single-stranded DNA as part of the Replication Protein A complex?,"[1852, 11372, 11936, 2306, 3187, 13436, 2094, 3286, 5669, 56704, 4065, 4597, 7435, 199, 2985, 57396, 11373, 57624, 4165, 9020]","[1852, 11372, 11936, 2306, 3187, 13436, 2094, 3286, 5669, 56704, 4065, 4597, 7435, 199, 2985, 57396, 11373, 57624, 4165, 9020]"
1109,[32607],"What possible diseases could I have that are linked to lymphatic system problems, such as swollen glands, and also associated with facial or neck abnormalities, as seen in syndromes or congenital conditions?","[33541, 30398, 30529, 27681, 28814, 29723, 33225, 33027, 32631, 28015, 31520, 30191, 32790, 28414, 28876, 28185, 36017, 38538, 30150, 38295]","[33541, 30398, 30529, 27681, 28814, 29723, 33225, 33027, 32631, 28015, 31520, 30191, 32790, 28414, 28876, 28185, 36017, 38538, 30150, 38295]"
9634,[43],"Identify genes or proteins that interact with NEK10, with both sharing an association with a common disease.","[35080, 4409, 35078, 7100, 5109, 5998, 610, 6900, 9594, 4639, 2573, 35081, 3304, 3559, 6996, 34836, 13154, 6415, 6097, 3803]","[35080, 4409, 35078, 7100, 5109, 5998, 610, 6900, 9594, 4639, 2573, 35081, 3304, 3559, 6996, 34836, 13154, 6415, 6097, 3803]"
2472,[19361],"Could you recommend a drug effective against Candida albicans, suitable for treating candidiasis with vaginitis, that also targets the MC1R gene/protein?","[14545, 14300, 14935, 20588, 15488, 20238, 14818, 15084, 15502, 14281, 15085, 20587, 15456, 20558, 14023, 19505, 19361, 14602, 15443, 15044]","[19361, 15085, 14545, 15488, 15084, 14935, 14300, 15456, 14818, 14281, 20238, 14602, 14023, 15502, 15044, 20587, 20588, 19505, 15443, 20558]"
202,[57883],"Identify genes and proteins that enable kinase and tRNA binding, and are involved in selenocysteinyl-tRNA(Sec) synthesis and biosynthesis.","[57883, 10910, 6191, 6522, 13362, 10680, 13329, 1170, 2568, 1814, 6795, 1146, 2793, 7021, 8472, 11993, 10888, 35073, 58313, 5434]","[57883, 10910, 6191, 6522, 13362, 10680, 13329, 1170, 2568, 1814, 6795, 1146, 2793, 7021, 8472, 11993, 10888, 35073, 58313, 5434]"
8631,"[33632, 33623]",Which conditions linked to the SLC40A1 gene lead to symptoms of fatigue and weakness and are adversely affected by the administration of Scopolamine?,"[39491, 36136, 36266, 31650, 36707, 27988, 31605, 28290, 31522, 30176, 31446, 27215, 27294, 27248, 27540, 39056, 98589, 33265, 29515, 27347]","[39491, 36136, 36266, 31650, 36707, 27988, 31605, 28290, 31522, 30176, 31446, 27215, 27294, 27248, 27540, 39056, 98589, 33265, 29515, 27347]"
6155,"[1160, 4209, 4172, 8543]","Which gene or protein, essential for regulating skeletal muscle contraction, is present in neuronal tissue but not in the decidua?","[5325, 11154, 6911, 7706, 7497, 9353, 7123, 3754, 4150, 2155, 9408, 3073, 5431, 11612, 56552, 12174, 7876, 6826, 22018, 5252]","[5325, 11154, 6911, 7706, 7497, 9353, 7123, 3754, 4150, 2155, 9408, 3073, 5431, 11612, 56552, 12174, 7876, 6826, 22018, 5252]"
467,"[38016, 99686, 32966, 39238, 27434, 32381]","Can you list autoimmune blistering skin diseases where the vesicles break open easily, causing painful sores?","[32580, 32581, 27434, 27687, 33410, 27640, 30998, 32966, 33194, 32381, 32380, 32669, 28282, 32627, 28845, 38025, 39238, 38016, 99686, 37715]","[32580, 32581, 27434, 27687, 33410, 27640, 30998, 32966, 33194, 32381, 32380, 32669, 28282, 32627, 28845, 38025, 39238, 38016, 99686, 37715]"
6251,"[66747, 67302]",Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with the male somatic sex determination process?,"[64876, 63180, 63826, 63952, 64778, 64675, 66747, 65138, 64799, 64476, 63466, 63149, 64338, 63235, 64313, 71416, 71417, 68454, 71418, 63376]","[64876, 63180, 63826, 63952, 64778, 64675, 66747, 65138, 64799, 64476, 63466, 63149, 64338, 63235, 64313, 71416, 71417, 68454, 71418, 63376]"
9440,[128732],"Can you identify a biological pathway that is triggered by activated FGFR1 signaling, which includes the activation of phospholipase C, and has the potential for crosstalk or interaction with the genes or proteins that FGFR1 typically engages with?","[128732, 62799, 62785, 127987, 127962, 127986, 127963, 128735, 127988, 128734, 127961, 128733, 62789, 62384, 128049, 128736, 128744, 128740, 127949, 62535]","[128732, 62799, 62785, 127987, 127962, 127986, 127963, 128735, 127988, 128734, 127961, 128733, 62789, 62384, 128049, 128736, 128744, 128740, 127949, 62535]"
5873,[111],"Identify the shared genetic targets of 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid and Fx-1006A.","[40, 251, 29, 6933, 4640, 5514, 2805, 4985, 5137, 7558, 12334, 699, 2488, 8466, 7117, 8414, 8300, 13807, 5292, 8974]","[40, 29, 12334, 5137, 8974, 13807, 4985, 251, 6933, 5514, 699, 2805, 5292, 7558, 4640, 2488, 8466, 7117, 8414, 8300]"
7353,[16063],"Which antimuscarinic agents have a synergistic effect in conjunction with Buclizine for their shared therapeutic indications, akin to the pharmacological interaction observed with atropine?","[14224, 15124, 17234, 15137, 15093, 16312, 16314, 16078, 14583, 16313, 20153, 16058, 15783, 20987, 20533, 16309, 16061, 15684, 16056, 14139]","[16309, 20153, 16061, 16078, 16056, 16312, 14583, 16314, 15684, 15093, 16313, 20987, 15124, 16058, 14139, 15137, 17234, 15783, 14224, 20533]"
6908,[27296],Identify conditions associated with hypopigmentation of the fundus for which there are no indicated medications.,"[27462, 29062, 32548, 28110, 27416, 33184, 27472, 27569, 27618, 30086, 32825, 31293, 33230, 30734, 31820, 33579, 27401, 97445, 29880, 98257]","[27462, 29062, 32548, 28110, 27416, 33184, 27472, 27569, 27618, 30086, 32825, 31293, 33230, 30734, 31820, 33579, 27401, 97445, 29880, 98257]"
