id,query,ground_truths,status,deconstructed_facts,step2_entities_response,step3_relation_response,step3_relation_validation_response,entities,initial_symbol_candidates,relations,results
1828,Which autosomal recessive disease is associated with the AEBP1 gene?,[28822],SUCCESS,"Target: The ANSWER is an autosomal recessive disease.
Fact 1: The ANSWER is associated with the AEBP1 gene.","{
    ""ANSWER"": {
        ""name"": ""autosomal recessive disease"",
        ""type"": ""disease"",
        ""information"": ""autosomal recessive disease associated with the AEBP1 gene"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""AEBP1 gene"",
        ""type"": ""gene/protein"",
        ""information"": ""gene associated with the target autosomal recessive disease"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""associated with"")
]","[(""ANSWER"", ""A"", ""associated with"")]","{""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""autosomal recessive disease""}, ""semantic"": [""autosomal recessive disease associated with the AEBP1 gene""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""AEBP1 gene""}, ""semantic"": [""gene associated with the target autosomal recessive disease""], ""constant"": true}}",,"{('ANSWER', 'A'): ['associated with']}","{""answer_list"": [94720, 28822, 31724, 27823, 33478, 32434, 27999, 30144, 27542, 30050, 32964, 28099, 35958, 30175, 27622, 83884, 36268, 28971, 31956, 33582], ""ground_truth_set"": ""{28822}"", ""retrieved_ground_truths"": ""{28822}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 1.0, ""mrr"": 0.5}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
8161,Which genes or proteins are found to be expressed in the nasopharyngeal tissue but not in the parietal lobe of the brain?,[1147],SUCCESS,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER is expressed in the nasopharyngeal tissue.
Fact 2: The ANSWER is not expressed in the parietal lobe of the brain.","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein expressed in nasopharyngeal tissue but not in parietal lobe of the brain"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""nasopharyngeal tissue"",
        ""type"": ""anatomy"",
        ""information"": ""tissue in which the ANSWER is expressed"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""parietal lobe of the brain"",
        ""type"": ""anatomy"",
        ""information"": ""tissue in which the ANSWER is not expressed"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""expression present""),
  (""ANSWER"", ""B"", ""expression absent"")
]","[('ANSWER', 'A', 'expression present'), ('ANSWER', 'B', 'expression absent')]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein expressed in nasopharyngeal tissue but not in parietal lobe of the brain""], ""constant"": false}, ""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""nasopharyngeal tissue""}, ""semantic"": [""tissue in which the ANSWER is expressed""], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""parietal lobe of the brain""}, ""semantic"": [""tissue in which the ANSWER is not expressed""], ""constant"": true}}",,"{('ANSWER', 'A'): ['expression present'], ('ANSWER', 'B'): ['expression absent']}","{""answer_list"": [1147, 3176, 446, 352, 721, 743, 6373, 7280, 5877, 7947, 12627, 12749, 1559, 4900, 4966, 58790, 58939, 9243, 457, 60121], ""ground_truth_set"": ""{1147}"", ""retrieved_ground_truths"": ""{1147}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
9020,Which disorders linked to Ketosis may lead to cardiomyopathy and hypoketotic hypoglycemia and currently lack any drugs officially sanctioned for treatment?,[27400],SUCCESS,"Target: The ANSWER is a disorder.
Fact 1: The ANSWER is linked to Ketosis.
Fact 2: The ANSWER may lead to cardiomyopathy.
Fact 3: The ANSWER may lead to hypoketotic hypoglycemia.
Fact 4: The ANSWER lacks officially sanctioned drugs for treatment.","{
    ""ANSWER"": {
        ""name"": ""disorder"",
        ""type"": ""disease"",
        ""information"": ""disorder linked to Ketosis that may lead to cardiomyopathy and hypoketotic hypoglycemia and lacks officially sanctioned drugs for treatment"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""Ketosis"",
        ""type"": ""effect/phenotype"",
        ""information"": ""the condition linked to the target disorder"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""cardiomyopathy"",
        ""type"": ""effect/phenotype"",
        ""information"": ""a potential outcome of the target disorder"",
        ""constant"": true
    },
    ""C"": {
        ""name"": ""hypoketotic hypoglycemia"",
        ""type"": ""effect/phenotype"",
        ""information"": ""a potential outcome of the target disorder"",
        ""constant"": true
    },
    ""D"": {
        ""name"": ""unknown drug"",
        ""type"": ""drug"",
        ""information"": ""the type of drug that is not officially sanctioned for the target disorder"",
        ""constant"": false
    }
}","[
  (""ANSWER"", ""A"", ""linked to""),
  (""ANSWER"", ""B"", ""phenotype present""),
  (""ANSWER"", ""C"", ""phenotype present""),
  (""ANSWER"", ""D"", ""contraindication"")
]","[
  (""ANSWER"", ""A"", ""linked to""),
  (""ANSWER"", ""D"", ""contraindication""),
  (""ANSWER"", ""B"", ""phenotype present""),
  (""ANSWER"", ""C"", ""phenotype present"")
]","{""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""disorder""}, ""semantic"": [""disorder linked to Ketosis that may lead to cardiomyopathy and hypoketotic hypoglycemia and lacks officially sanctioned drugs for treatment""], ""constant"": false}, ""A"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""Ketosis""}, ""semantic"": [""the condition linked to the target disorder""], ""constant"": true}, ""B"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""cardiomyopathy""}, ""semantic"": [""a potential outcome of the target disorder""], ""constant"": true}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {""name"": ""hypoketotic hypoglycemia""}, ""semantic"": [""a potential outcome of the target disorder""], ""constant"": true}, ""D"": {""type"": [""drug""], ""lexical"": {""name"": ""unknown drug""}, ""semantic"": [""the type of drug that is not officially sanctioned for the target disorder""], ""constant"": false}}",,"{('ANSWER', 'A'): ['linked to'], ('ANSWER', 'B'): ['phenotype present'], ('ANSWER', 'D'): ['contraindication'], ('ANSWER', 'C'): ['phenotype present']}","{""answer_list"": [27860, 31796, 33196, 33397, 27764, 33052, 30507, 30419, 31540, 31987, 29070, 33189, 32107, 27292, 31168, 31642, 30653, 32796, 30643, 27479], ""ground_truth_set"": ""{27400}"", ""retrieved_ground_truths"": ""set()"", ""missed_ground_truths"": ""{27400}"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 0, ""missed_count"": 1, ""recall@50"": 0.0, ""recall@20"": 0.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.0, ""recall@20_alpha_13"": 0.0, ""recall@20_alpha_14"": 0.0, ""recall@20_alpha_15"": 0.0, ""recall@20_alpha_16"": 0.0, ""recall@20_alpha_17"": 0.0, ""recall@20_alpha_18"": 0.0, ""recall@20_alpha_19"": 0.0, ""recall@20_alpha_20"": 0.0}}"
143,"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?",[39067],SUCCESS,"Target: The ANSWER is a disease.
Fact 1: The ANSWER is a parent condition in the hierarchy of autoinflammatory disorders.
Fact 2: The ANSWER is a child condition in the hierarchy of autoinflammatory disorders.
Fact 3: The ANSWER is linked to pyogenic bacterial infections with amylopectinosis.
Fact 4: The ANSWER is linked to PLCG2-associated antibody deficiency and immune dysregulation.","{
    ""ANSWER"": {
        ""name"": ""disease"",
        ""type"": ""disease"",
        ""information"": ""disease that functions as both a parent and child condition in the hierarchy of autoinflammatory disorders, linking specific conditions"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""autoinflammatory disorders"",
        ""type"": ""disease"",
        ""information"": ""the hierarchy in which the ANSWER is a parent and child condition"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""pyogenic bacterial infections with amylopectinosis"",
        ""type"": ""disease"",
        ""information"": ""specific condition linked to the ANSWER"",
        ""constant"": true
    },
    ""C"": {
        ""name"": ""PLCG2-associated antibody deficiency and immune dysregulation"",
        ""type"": ""disease"",
        ""information"": ""specific condition linked to the ANSWER"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""parent-child""),
  (""A"", ""ANSWER"", ""parent-child""),
  (""ANSWER"", ""B"", ""linked to""),
  (""ANSWER"", ""C"", ""linked to"")
]","[('A', 'ANSWER', 'parent-child'), ('ANSWER', 'B', 'linked to'), ('ANSWER', 'C', 'linked to')]","{""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""disease""}, ""semantic"": [""disease that functions as both a parent and child condition in the hierarchy of autoinflammatory disorders, linking specific conditions""], ""constant"": false}, ""A"": {""type"": [""disease""], ""lexical"": {""name"": ""autoinflammatory disorders""}, ""semantic"": [""the hierarchy in which the ANSWER is a parent and child condition""], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""pyogenic bacterial infections with amylopectinosis""}, ""semantic"": [""specific condition linked to the ANSWER""], ""constant"": true}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""PLCG2-associated antibody deficiency and immune dysregulation""}, ""semantic"": [""specific condition linked to the ANSWER""], ""constant"": true}}",,"{('A', 'ANSWER'): ['parent-child'], ('ANSWER', 'B'): ['linked to'], ('ANSWER', 'C'): ['linked to']}","{""answer_list"": [39067, 39119, 39783, 29594, 29059, 98425, 36131, 29490, 95092, 32202, 29607, 38453, 38481, 30937, 35438, 35432, 29843, 29248, 28357, 27195], ""ground_truth_set"": ""{39067}"", ""retrieved_ground_truths"": ""{39067}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
4434,Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,[20612],SUCCESS,"Target: The ANSWER is a drug.
Fact 1: The ANSWER treats hemorrhoids.
Fact 2: The ANSWER has a molecular weight near 340 units.","{
    ""ANSWER"": {
        ""name"": ""drug"",
        ""type"": ""drug"",
        ""information"": ""medication for hemorrhoids treatment with a molecular weight near 340 units"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""hemorrhoids"",
        ""type"": ""disease"",
        ""information"": ""condition the drug treats"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""treatment""),
  (""ANSWER"", ""A"", ""indication"")
]","[
  (""ANSWER"", ""A"", ""indication"")
]","{""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""drug""}, ""semantic"": [""medication for hemorrhoids treatment with a molecular weight near 340 units""], ""constant"": false}, ""A"": {""type"": [""disease""], ""lexical"": {""name"": ""hemorrhoids""}, ""semantic"": [""condition the drug treats""], ""constant"": true}}",,"{('ANSWER', 'A'): ['indication']}","{""answer_list"": [20612, 14028, 20193, 20322, 14042, 15003, 20438, 14680, 14940, 14881, 20254, 20447, 20314, 20417, 14384, 15876, 20472, 14712, 20547, 20589], ""ground_truth_set"": ""{20612}"", ""retrieved_ground_truths"": ""{20612}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
7043,Search for genes or proteins that interact with ATG2B and share an association with a common disease.,[1106],SUCCESS,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER interacts with ATG2B.
Fact 2: There is an unknown disease X.
Fact 3: The ANSWER is associated with disease X.
Fact 4: ATG2B is associated with disease X.","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein that interacts with ATG2B and is associated with a common disease"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""ATG2B"",
        ""type"": ""gene/protein"",
        ""information"": ""known gene/protein that ANSWER interacts with"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""unknown disease X"",
        ""type"": ""disease"",
        ""information"": ""the common disease associated with ANSWER and ATG2B"",
        ""constant"": false
    }
}","[
  (""ANSWER"", ""A"", ""interacts with""),
  (""ANSWER"", ""B"", ""associated with""),
  (""A"", ""B"", ""associated with"")
]","[
  (""ANSWER"", ""B"", ""associated with""),
  (""ANSWER"", ""A"", ""interacts with"")
]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein that interacts with ATG2B and is associated with a common disease""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""ATG2B""}, ""semantic"": [""known gene/protein that ANSWER interacts with""], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""unknown disease X""}, ""semantic"": [""the common disease associated with ANSWER and ATG2B""], ""constant"": false}}",,"{('ANSWER', 'B'): ['associated with'], ('ANSWER', 'A'): ['interacts with']}","{""answer_list"": [454, 1048, 3666, 6716, 7569, 7041, 7792, 7457, 1131, 7489, 5597], ""ground_truth_set"": ""{1106}"", ""retrieved_ground_truths"": ""set()"", ""missed_ground_truths"": ""{1106}"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 0, ""missed_count"": 1, ""recall@50"": 0.0, ""recall@20"": 0.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.0, ""recall@20_alpha_13"": 0.0, ""recall@20_alpha_14"": 0.0, ""recall@20_alpha_15"": 0.0, ""recall@20_alpha_16"": 0.0, ""recall@20_alpha_17"": 0.0, ""recall@20_alpha_18"": 0.0, ""recall@20_alpha_19"": 0.0, ""recall@20_alpha_20"": 0.0}}"
8477,Which gene or protein is consistently non-expressed or missing in the adult mammalian renal system as well as the mammalian vulvar tissue?,[10542],SUCCESS,"Target: The ANSWER is a gene or protein.
Fact 1: The ANSWER is consistently non-expressed or missing in the adult mammalian renal system.
Fact 2: The ANSWER is consistently non-expressed or missing in mammalian vulvar tissue.","{
    ""ANSWER"": {
        ""name"": ""gene or protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene or protein that is consistently non-expressed or missing in both adult mammalian renal system and mammalian vulvar tissue"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""adult mammalian renal system"",
        ""type"": ""anatomy"",
        ""information"": ""anatomical location where the ANSWER is non-expressed or missing"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""mammalian vulvar tissue"",
        ""type"": ""anatomy"",
        ""information"": ""anatomical location where the ANSWER is non-expressed or missing"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""expression absent""),
  (""ANSWER"", ""B"", ""expression absent"")
]","[
  (""ANSWER"", ""A"", ""expression absent""),
  (""ANSWER"", ""B"", ""expression absent"")
]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene or protein""}, ""semantic"": [""gene or protein that is consistently non-expressed or missing in both adult mammalian renal system and mammalian vulvar tissue""], ""constant"": false}, ""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""adult mammalian renal system""}, ""semantic"": [""anatomical location where the ANSWER is non-expressed or missing""], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""mammalian vulvar tissue""}, ""semantic"": [""anatomical location where the ANSWER is non-expressed or missing""], ""constant"": true}}",,"{('ANSWER', 'A'): ['expression absent'], ('ANSWER', 'B'): ['expression absent']}","{""answer_list"": [77246, 3846, 34415, 57891, 7324, 10631, 7280, 60599, 77350, 13241, 6707, 13588, 3643, 35356, 8230, 10476, 83579, 83578, 10542], ""ground_truth_set"": ""{10542}"", ""retrieved_ground_truths"": ""{10542}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 0.0, ""mrr"": 0.05263157894736842}, ""vss_metrics"": {""recall@20_alpha_12"": 0.0, ""recall@20_alpha_13"": 0.0, ""recall@20_alpha_14"": 0.0, ""recall@20_alpha_15"": 0.0, ""recall@20_alpha_16"": 0.0, ""recall@20_alpha_17"": 0.0, ""recall@20_alpha_18"": 0.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
933,What drugs are known to primarily target the DCPS gene/protein in their mechanism of action?,[18825],SUCCESS,"Target: The ANSWER is a drug.
Fact 1: The ANSWER primarily targets the DCPS gene/protein.
Fact 2: The ANSWER has a mechanism of action involving the DCPS gene/protein.","{
    ""ANSWER"": {
        ""name"": ""drug"",
        ""type"": ""drug"",
        ""information"": ""drug that primarily targets the DCPS gene/protein in its mechanism of action"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""DCPS gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""the specific gene/protein targeted by the ANSWER drug"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""target"")
]","[(""ANSWER"", ""A"", ""target"")]","{""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""drug""}, ""semantic"": [""drug that primarily targets the DCPS gene/protein in its mechanism of action""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""DCPS gene/protein""}, ""semantic"": [""the specific gene/protein targeted by the ANSWER drug""], ""constant"": true}}",,"{('ANSWER', 'A'): ['target']}","{""answer_list"": [18185, 18184, 18825, 18823, 18826, 18824, 17737, 18822, 17731, 17732, 17738, 17734, 17733, 17736, 17728, 17727, 17730, 17735, 17729, 14667], ""ground_truth_set"": ""{18825}"", ""retrieved_ground_truths"": ""{18825}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 1.0, ""mrr"": 0.3333333333333333}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
5152,What signaling pathway is connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential?,[62390],SUCCESS,"Target: The ANSWER is a signaling pathway.
Fact 1: The ANSWER is connected to the 'Neuronal System' pathway.
Fact 2: The ANSWER controls the stability of neurons' resting membrane potential.","{
    ""ANSWER"": {
        ""name"": ""signaling pathway"",
        ""type"": ""pathway"",
        ""information"": ""pathway connected to the Neuronal System pathway and controls neuron resting membrane potential stability"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""Neuronal System pathway"",
        ""type"": ""pathway"",
        ""information"": ""specific pathway the ANSWER is connected to"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""parent-child""),
  (""ANSWER"", ""ANSWER"", ""interacts with"")
]","[
  (""ANSWER"", ""A"", ""parent-child"")
]","{""ANSWER"": {""type"": [""pathway""], ""lexical"": {""name"": ""signaling pathway""}, ""semantic"": [""pathway connected to the Neuronal System pathway and controls neuron resting membrane potential stability""], ""constant"": false}, ""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""Neuronal System pathway""}, ""semantic"": [""specific pathway the ANSWER is connected to""], ""constant"": true}}",,"{('ANSWER', 'A'): ['parent-child']}","{""answer_list"": [62364, 62365, 62359, 62833, 62390, 62363, 62690, 62719, 127637, 128392, 63073, 62706, 129303, 62731, 62385, 62689, 62519, 62602, 127630, 62801], ""ground_truth_set"": ""{62390}"", ""retrieved_ground_truths"": ""{62390}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 1.0, ""mrr"": 0.2}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
4996,Which condition involves a posterior polar cataract in its symptoms and is linked to the ITM2B gene?,[31570],SUCCESS,"Target: The ANSWER is a condition (disease).
Fact 1: The ANSWER involves a posterior polar cataract in its symptoms.
Fact 2: The ANSWER is linked to the ITM2B gene.","{
    ""ANSWER"": {
        ""name"": ""condition"",
        ""type"": ""disease"",
        ""information"": ""disease that involves a posterior polar cataract and is linked to the ITM2B gene"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""ITM2B gene"",
        ""type"": ""gene/protein"",
        ""information"": ""gene linked to the target condition"",
        ""constant"": true
    }
}","[
  (""ANSWER"", ""A"", ""associated with""),
  (""ANSWER"", ""A"", ""phenotype present"")
]","[
  (""ANSWER"", ""A"", ""associated with"")
]","{""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""condition""}, ""semantic"": [""disease that involves a posterior polar cataract and is linked to the ITM2B gene""], ""constant"": false}, ""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""ITM2B gene""}, ""semantic"": [""gene linked to the target condition""], ""constant"": true}}",,"{('ANSWER', 'A'): ['associated with']}","{""answer_list"": [30103, 31570, 30929, 27158, 31925, 27250, 30800, 30826, 27220, 30382, 37629, 27527, 32727, 32692, 36265, 32325, 32824, 84270, 33598, 84271], ""ground_truth_set"": ""{31570}"", ""retrieved_ground_truths"": ""{31570}"", ""missed_ground_truths"": ""set()"", ""metrics"": {""total_answers"": 1, ""retrieved_count"": 1, ""missed_count"": 0, ""recall@50"": 1.0, ""recall@20"": 1.0, ""hit_at_1"": 0.0, ""hit_at_5"": 1.0, ""mrr"": 0.5}, ""vss_metrics"": {""recall@20_alpha_12"": 1.0, ""recall@20_alpha_13"": 1.0, ""recall@20_alpha_14"": 1.0, ""recall@20_alpha_15"": 1.0, ""recall@20_alpha_16"": 1.0, ""recall@20_alpha_17"": 1.0, ""recall@20_alpha_18"": 1.0, ""recall@20_alpha_19"": 1.0, ""recall@20_alpha_20"": 1.0}}"
9516,Which liver-expressed transporter gene or protein is involved in organic ion translocation and facilitates the movement of drugs that exhibit synergistic effects with 1-Testosterone?,"[33894, 12713, 8458, 3916, 3181, 13455, 3419, 10133, 10647, 34107, 3484, 3901, 34398, 11771]",VSS_FALLBACK,"Target: The ANSWER is a gene/protein.
Fact 1: The ANSWER is a liver-expressed transporter gene/protein.
Fact 2: The ANSWER is involved in organic ion translocation.
Fact 3: The ANSWER facilitates the movement of a drug X.
Fact 4: Drug X exhibits synergistic effects with 1-Testosterone.","{
    ""ANSWER"": {
        ""name"": ""gene/protein"",
        ""type"": ""gene/protein"",
        ""information"": ""gene/protein that is a liver-expressed transporter involved in organic ion translocation and facilitates the movement of a drug that exhibits synergistic effects with 1-Testosterone"",
        ""constant"": false
    },
    ""A"": {
        ""name"": ""1-Testosterone"",
        ""type"": ""drug"",
        ""information"": ""the specific drug with which the target gene/protein's facilitated drug exhibits synergistic effects"",
        ""constant"": true
    },
    ""B"": {
        ""name"": ""unknown drug X"",
        ""type"": ""drug"",
        ""information"": ""the drug facilitated by the target gene/protein"",
        ""constant"": false
    }
}","[
  (""ANSWER"", ""A"", ""synergistic interaction""),
  (""ANSWER"", ""B"", ""transporter""),
  (""B"", ""A"", ""target"")
]","[
  (""ANSWER"", ""A"", ""synergistic interaction""),
  (""B"", ""A"", ""target""),
  (""ANSWER"", ""B"", ""transporter"")
]","{""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""gene/protein""}, ""semantic"": [""gene/protein that is a liver-expressed transporter involved in organic ion translocation and facilitates the movement of a drug that exhibits synergistic effects with 1-Testosterone""], ""constant"": false}, ""A"": {""type"": [""drug""], ""lexical"": {""name"": ""1-Testosterone""}, ""semantic"": [""the specific drug with which the target gene/protein's facilitated drug exhibits synergistic effects""], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""unknown drug X""}, ""semantic"": [""the drug facilitated by the target gene/protein""], ""constant"": false}}",,"{('ANSWER', 'A'): ['synergistic interaction'], ('B', 'A'): ['target'], ('ANSWER', 'B'): ['transporter']}","{""answer_list"": [10647, 10133, 13509, 33894, 12713, 11881, 5481, 34016, 5385, 59793, 56673, 35300, 56655, 56616, 1432, 59380, 3484, 6695, 34107, 13098], ""ground_truth_set"": ""{33894, 12713, 8458, 3916, 3181, 13455, 34107, 10133, 10647, 3419, 3484, 3901, 34398, 11771}"", ""retrieved_ground_truths"": ""{33894, 12713, 10133, 10647, 34107, 3484}"", ""missed_ground_truths"": ""{8458, 3916, 3181, 13455, 11771, 3419, 3901, 34398}"", ""metrics"": {""total_answers"": 14, ""retrieved_count"": 6, ""missed_count"": 8, ""recall@50"": 0.42857142857142855, ""recall@20"": 0.42857142857142855, ""hit_at_1"": 1.0, ""hit_at_5"": 1.0, ""mrr"": 1.0}, ""vss_metrics"": {""recall@20_alpha_12"": 0.42857142857142855, ""recall@20_alpha_13"": 0.42857142857142855, ""recall@20_alpha_14"": 0.42857142857142855, ""recall@20_alpha_15"": 0.42857142857142855, ""recall@20_alpha_16"": 0.42857142857142855, ""recall@20_alpha_17"": 0.42857142857142855, ""recall@20_alpha_18"": 0.42857142857142855, ""recall@20_alpha_19"": 0.42857142857142855, ""recall@20_alpha_20"": 0.42857142857142855}}"
