id,ground_truths,query,original_answers,reranked_answers
2254,[179261],Can you recommend an easy-to-install rear roller brake that is compatible with a Nuvinci hub and typically used with a 100g pot of Shimano Roller Brake Grease?,"[92047, 435371, 92247, 168826, 92306, 733519, 129253, 423311, 747968, 125898, 598884, 722794, 283506, 875306, 529946, 341252, 456968, 721198, 655919, 385296]","[92047, 435371, 92247, 168826, 92306, 733519, 423311, 747968, 125898, 598884, 283506, 875306, 341252, 456968, 655919, 385296, 129253, 722794, 529946, 721198]"
6408,"[389129, 397860, 639782]","I'm in search of adjustable fishing pole ties that can accommodate different pole sizes. Ideally, they should also have the ability to float in the event they are dropped in water.","[628015, 791319, 873868, 937818, 630151, 791596, 655695, 185685, 431791, 627211, 486943, 817511, 931732, 75599, 389154, 331846, 721839, 251634, 799914, 54114]","[628015, 791319, 873868, 937818, 630151, 791596, 655695, 185685, 431791, 627211, 817511, 931732, 75599, 389154, 331846, 721839, 799914, 54114, 486943, 251634]"
6418,"[493376, 931362, 931363, 493380, 666725, 931365, 258628, 931369, 412525, 275758, 655087, 83184, 640723, 640724, 655092, 170489, 640730]",Looking for recommendations on a Terramar men's pullover jacket that would be ideal for layering.,"[640724, 640723, 666725, 493380, 655087, 170489, 931362, 655092, 493378, 493376, 715194, 412525, 166259, 931363, 931369, 931365, 83186, 275758, 103796, 83184]","[666725, 493380, 493378, 931363, 655087, 715194, 640724, 640723, 170489, 931362, 655092, 493376, 412525, 931369, 931365, 83186, 275758, 103796, 83184, 166259]"
514,"[7458, 7451]",What tennis string set can I try that feels like the classic synthetic gut but has new features such as enhanced stringbed responsiveness?,"[86078, 38395, 64813, 3107, 17474, 114633, 513554, 300667, 136896, 40768, 134095, 513557, 67864, 206018, 569492, 569500, 145884, 107975, 198133, 538085]","[3107, 114633, 86078, 38395, 64813, 17474, 300667, 40768, 134095, 513557, 206018, 569500, 145884, 107975, 198133, 538085, 513554, 136896, 67864, 569492]"
166,"[2418, 2420]",Can you suggest an Australian saddle with a rawhide braided horn suitable for a quarterhorse with a wider tree?,"[918321, 910689, 245065, 928050, 753987, 718210, 2418, 753986, 753983, 663443, 843173, 841774, 132819, 750065, 814516, 134997, 417794, 417795, 824056, 236500]","[918321, 910689, 245065, 928050, 753987, 718210, 2418, 753986, 753983, 663443, 843173, 841774, 132819, 750065, 814516, 134997, 417794, 417795, 824056, 236500]"
6604,"[666691, 661572, 661573, 668908, 536044, 665616, 367346, 370457]","Is there an adjustable, comfortable cotton twill cap available that commemorates the San Francisco Giants' 2014 World Series victory?","[233614, 318270, 233611, 240273, 285320, 317961, 318368, 320744, 234267, 235092, 312106, 318355, 341569, 318274, 318337, 312907, 286258, 341563, 269612, 233608]","[234267, 235092, 312106, 318355, 341569, 318274, 318337, 312907, 286258, 341563, 269612, 233608, 233614, 318270, 233611, 240273, 285320, 317961, 318368, 320744]"
3525,[320810],"Looking for large basketball crew socks similar to Nike Lebron Elite Basketball Crew Socks, suitable for someone with sensory issues. Any recommendations?","[689071, 620998, 623907, 701780, 701782, 690957, 939044, 688642, 939047, 623903, 939060, 555765, 548979, 801978, 685561, 888501, 117676, 583133, 387304, 397587]","[689071, 620998, 623907, 701780, 701782, 690957, 939044, 688642, 939047, 623903, 939060, 555765, 548979, 801978, 685561, 888501, 117676, 583133, 387304, 397587]"
1899,"[140627, 162957]","Looking for a Flair Hair novelty visor that's both hilarious and easy to maintain. It should be fun to wear at concerts and festivals, but not uncomfortable.","[714820, 162957, 714851, 714845, 383196, 411322, 714847, 660452, 199214, 140618, 140627, 162966, 660450, 705104, 612719, 478883, 422033, 585753, 432226, 330315]","[383196, 714820, 714851, 714847, 705104, 162957, 714845, 411322, 660452, 199214, 140618, 140627, 162966, 660450, 612719, 478883, 422033, 585753, 432226, 330315]"
4166,"[40897, 247073, 733573, 830343, 396109, 86830, 621263, 442702, 349843, 240052, 490036, 530813, 401759]","Can you find me a top-rated bike trailer that's easy to assemble, has a sturdy parking brake, and ideally comes with a water-resistant all-weather cover?","[600924, 776210, 467779, 139312, 802916, 61891, 352026, 399818, 329435, 873691, 407477, 157120, 100285, 100278, 100281, 533936, 864402, 587938, 62928, 39605]","[776210, 802916, 600924, 139312, 61891, 352026, 399818, 407477, 100285, 533936, 864402, 39605, 467779, 329435, 873691, 157120, 100278, 100281, 587938, 62928]"
3122,"[726218, 275938, 270314]",What other swimming goggles can I pair with my Arena Cobra Ultra Swim Goggles for indoor swimming? I need to find an alternative as the current pair isn't meeting my needs. Any recommendations?,"[726218, 275938, 679264, 270314, 519070, 295553, 846360, 189934, 474049, 490673, 385142, 14037, 594260, 577437, 775553, 577438, 577447, 347975, 694510, 210889]","[726218, 275938, 679264, 270314, 519070, 295553, 846360, 189934, 474049, 490673, 385142, 14037, 594260, 577437, 775553, 577438, 577447, 347975, 694510, 210889]"
5800,"[918459, 571879, 411466, 658611, 875640, 145657, 410941, 335805, 290687]",Looking for high-end PU material boxing gloves with a comfortable fit and excellent performance. Should they also have triple density foam for optimal shock absorption?,"[208114, 602703, 833404, 846105, 818653, 878415, 863626, 592648, 601225, 831623, 869465, 559398, 893133, 584638, 210443, 63493, 353658, 353648, 230968, 395986]","[602703, 833404, 846105, 818653, 878415, 863626, 592648, 601225, 869465, 559398, 893133, 584638, 210443, 63493, 353658, 353648, 230968, 395986, 208114, 831623]"
3211,[284728],Are there any all-mountain Blue House skis known for their exceptional turning capability?,"[284728, 443537, 460999, 708193, 903841, 450595, 467298, 817801, 633415, 546921, 943073, 822836, 487942, 342336, 493850, 264268, 927436, 650384, 719835, 470034]","[284728, 443537, 460999, 708193, 903841, 817801, 546921, 943073, 822836, 342336, 493850, 927436, 650384, 719835, 470034, 450595, 467298, 633415, 487942, 264268]"
161,"[335409, 335420, 2380, 2375]",Are there any javelins designed by elite athletes that meet the 2006 NFHS & IAAF standards?,"[25417, 17659, 45278, 17686, 564397, 263719, 24104, 27833, 564396, 23276, 554251, 531463, 852176, 253293, 30963, 554256, 47267, 45298, 34687, 554259]","[17659, 17686, 263719, 24104, 564396, 23276, 554251, 531463, 852176, 253293, 554256, 45298, 554259, 25417, 45278, 564397, 27833, 30963, 47267, 34687]"
1330,"[78628, 893510, 893515, 893488, 837273, 837279]",Is there a Health Hoop hula hoop that is suitable for both adults and children?,"[78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 400693, 864767, 105098, 240232, 91249, 199530, 199558, 596224, 90723, 380719, 614609]","[78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 400693, 864767, 91249, 199558, 596224, 90723, 614609, 105098, 240232, 199530, 380719]"
265,"[867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034]",What's a good medium-sized camouflage rucksack suitable for hiking and camping activities?,"[814787, 756008, 533693, 609401, 519034, 932967, 657917, 701094, 477923, 692084, 644118, 440284, 849051, 565738, 748935, 799949, 789549, 912755, 750740, 533717]","[814787, 932967, 756008, 533693, 609401, 519034, 657917, 701094, 477923, 692084, 644118, 440284, 849051, 565738, 748935, 799949, 789549, 912755, 750740, 533717]"
2590,[218306],"Looking for Simms fishing shoes that are completely waterproof and suitable for party wear. They must have a bigger toe box, as I had issues with tight toe areas in the past.","[218306, 107694, 204037, 218308, 58022, 85638, 475713, 326242, 298246, 527234, 475715, 527232, 299021, 535496, 111502, 527233, 527230, 240663, 690425, 142419]","[107694, 218308, 58022, 85638, 527234, 527232, 111502, 527233, 527230, 240663, 690425, 142419, 218306, 204037, 326242, 475713, 298246, 475715, 299021, 535496]"
4664,"[159232, 451170, 791148, 498319, 512596, 451160]","Are there any easy-to-use EWG weighted fishing hooks that are suitable for both experienced and beginner anglers? Ideally, they should come in a pack of 5.","[755159, 401633, 401679, 401691, 401658, 401620, 755160, 401686, 401687, 778646, 401697, 401636, 401663, 401631, 716785, 273046, 474541, 401640, 688909, 119352]","[755159, 401633, 401679, 401691, 755160, 778646, 401636, 401663, 474541, 401640, 688909, 119352, 401658, 401620, 401686, 401687, 401697, 401631, 716785, 273046]"
2099,"[422913, 221414, 162316, 162381, 290703, 221394, 221400, 176087, 433656, 290719]","Can you help me find a retro-styled handbag with an MLB team theme, made from sporty, perforated PVC fabric?","[475532, 178186, 178134, 446418, 446477, 446419, 446449, 607404, 446424, 446453, 283750, 765163, 495077, 446461, 446420, 446423, 446454, 178191, 400452, 446428]","[475532, 178186, 178134, 446418, 446477, 446419, 446449, 607404, 446453, 765163, 495077, 446461, 446420, 446423, 446454, 400452, 446424, 283750, 178191, 446428]"
402,"[141634, 284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350]",Is there a gun lubricant similar to the Slip 2000 Gun Lube 16oz. Trigger Spray that also performs well in various environments?,"[5834, 284307, 282643, 284365, 284350, 284342, 284358, 284355, 284332, 589041, 350250, 433267, 525242, 589048, 360440, 284354, 589042, 244806, 200172, 341804]","[525242, 5834, 284307, 282643, 284365, 284350, 284342, 284358, 284355, 284332, 589041, 350250, 433267, 360440, 284354, 589042, 341804, 589048, 244806, 200172]"
7366,"[753182, 753183, 753188, 286244, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571, 688576, 688580, 688581, 847046, 690126, 690129, 837864]","Looking for customizable silicone pint glasses in multiple sizes and designs. They need to be dishwasher and microwave safe, as I am considering these as potential presents for friends.","[870143, 797679, 653330, 553980, 716207, 401415, 181713, 701610, 824646, 738973, 795986, 405339, 560811, 553975, 102032, 641161, 428459, 799282, 569250, 786391]","[870143, 797679, 653330, 553980, 716207, 401415, 181713, 701610, 824646, 738973, 795986, 405339, 560811, 553975, 102032, 641161, 428459, 799282, 569250, 786391]"
8534,"[890052, 427581, 439134]","Sure, I need a pool, billiards, and snooker cue rest set with a smooth finish to protect both cues and the table cloth. It should have a threaded end to attach to a pole. Can you recommend one?","[721351, 721355, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 613896, 88880, 89415, 377090, 350814, 350781, 350792, 377093, 350797, 350786, 350794]","[721351, 721355, 721350, 377090, 350814, 350781, 350792, 377093, 350797, 350786, 350794, 721356, 91042, 263695, 613706, 563163, 89080, 613896, 88880, 89415]"
4556,"[440408, 228828, 138336]","Is there a Traser watch model that's durable, less bulky, and comes with a scratch-resistant sapphire crystal face and a minimum 3-year warranty?","[45069, 45083, 38707, 18939, 59438, 58345, 18923, 76991, 78308, 80116, 53784, 53806, 76981, 50969, 138336, 440408, 282075, 370592, 281648, 228828]","[45069, 45083, 18939, 59438, 58345, 18923, 76991, 78308, 80116, 53784, 53806, 76981, 50969, 138336, 440408, 282075, 370592, 281648, 228828, 38707]"
1846,"[148354, 144834, 143420, 134100, 134103, 148348]",Searching for an MLB team logo crystal ring set with combined width of approximately half an inch. It's important that the rings prominently feature my preferred team's logo. Can you assist?,"[596280, 606722, 241998, 314891, 83442, 248907, 840984, 422372, 612677, 560511, 75536, 418029, 738455, 738457, 410888, 512006, 410913, 785705, 473679, 374422]","[596280, 840984, 422372, 612677, 418029, 738455, 738457, 410888, 512006, 410913, 473679, 374422, 606722, 241998, 314891, 83442, 248907, 560511, 75536, 785705]"
1872,[137560],I'm looking for a new flag pole clip that's compatible with the Taylor Made Products 57926 Charlevoix Boat Flag Clip I recently purchased. Can you help me maintain order with this?,"[33591, 33596, 33648, 33606, 33604, 33625, 33628, 33624, 87428, 137560, 876079, 87779, 62921, 937986, 876076, 34417, 33629, 882610, 63134, 62944]","[63134, 33591, 33596, 33606, 33604, 33625, 33628, 33624, 87428, 137560, 876079, 87779, 62921, 937986, 876076, 34417, 882610, 62944, 33648, 33629]"
2638,"[222753, 898799]","Does Amazon carry Golf Pride's wrap style golf grips, specifically something similar to their Full Cord Grips series?","[222753, 898804, 673035, 898796, 674825, 674828, 311627, 898799, 514715, 222767, 53330, 673031, 527605, 673030, 898807, 673037, 8595, 673028, 173508, 514704]","[674828, 898799, 673031, 898807, 673037, 222753, 898804, 673035, 898796, 674825, 311627, 514715, 222767, 53330, 527605, 673030, 8595, 673028, 173508, 514704]"
8187,"[408480, 208064, 435767, 711541, 732631, 208089, 850973, 673598, 408479]","What would be a good complementary golf ball pack to gift alongside the Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls, 24-Pack, Latest Version for a golf lover?","[485791, 414337, 16244, 16236, 485912, 434878, 434852, 435767, 598149, 208064, 598107, 598145, 742874, 408479, 98684, 673603, 118886, 597829, 813037, 456263]","[434878, 598145, 485791, 414337, 16244, 16236, 485912, 434852, 598149, 208064, 598107, 742874, 408479, 98684, 118886, 597829, 813037, 456263, 435767, 673603]"
4225,"[403144, 403507]","Looking for a yarmulke featuring a team logo that is made from polyester mesh with a cotton lining. Preferably, I want one that is made in the USA. Can you assist?","[188992, 254246, 254261, 88514, 354465, 354143, 330406, 330383, 313169, 354153, 313161, 330407, 330389, 212253, 354494, 239448, 300973, 354147, 330409, 354485]","[188992, 254246, 254261, 88514, 354465, 354143, 313169, 354153, 330389, 212253, 354494, 239448, 300973, 354147, 330409, 330406, 330383, 313161, 330407, 354485]"
2154,"[169524, 287982]","Looking for a lightweight youth baseball bat, approximately 15 oz, with a handle designed for rapid swings. Color is not a factor in my search.","[196767, 39916, 64598, 64615, 44594, 64609, 40460, 12337, 269938, 192279, 341679, 250360, 54418, 10841, 27834, 691744, 100494, 311029, 32922, 10853]","[196767, 39916, 64598, 64615, 44594, 64609, 40460, 12337, 269938, 192279, 341679, 250360, 54418, 10841, 27834, 691744, 100494, 311029, 32922, 10853]"
7715,"[795984, 160586, 324805, 706464]",Looking for a realistic shrimp-mimicking fishing lure with Eagle Claw Lazer Sharp hooks. Any suggestions?,"[440658, 31177, 31130, 394382, 29823, 180444, 31288, 58576, 394256, 394194, 139495, 31215, 180541, 31283, 80400, 62342, 606310, 9661, 65820, 165758]","[31130, 394382, 29823, 180444, 31288, 58576, 394256, 394194, 139495, 31215, 180541, 31283, 80400, 62342, 606310, 9661, 65820, 165758, 440658, 31177]"
488,[7010],Is there a Star Line Baton Co. baton case that matches its advertised image and comes with an included strap so I don't have to purchase it separately?,"[7010, 315126, 215624, 215627, 301853, 7009, 7470, 301834, 301859, 6101, 301848, 6102, 716369, 602790, 16461, 605851, 16321, 676911, 676425, 604764]","[7010, 315126, 215624, 215627, 301853, 7009, 7470, 301834, 301859, 6101, 301848, 6102, 716369, 602790, 604764, 16461, 605851, 16321, 676911, 676425]"
8738,"[539808, 85857, 539812, 141030, 124057, 539837, 915551]","Can you help me find a Vortex Optics riflescope that is versatile, has high resolution, vivid color fidelity and uses extra-low dispersion glass?","[420655, 539827, 539811, 141029, 85838, 311499, 85811, 85812, 935281, 85831, 85844, 85833, 141022, 154087, 539821, 85850, 935280, 141030, 141032, 801455]","[420655, 539827, 539811, 141029, 85838, 311499, 85811, 85812, 935281, 85831, 85844, 85833, 141022, 154087, 539821, 85850, 935280, 141030, 141032, 801455]"
8928,"[160706, 938916, 686149, 736294, 713511, 292112, 112634, 573819, 590493, 596638]","Looking for a trampoline similar to the Blossomz' Skywalker Bounce-N-Learn Trampoline, that includes safety features such as rail padding and a netted enclosure, with a width of approximately 55 inches. This is meant to complement the existing trampoline that my kids really enjoy.","[838075, 697225, 283956, 283955, 283946, 786482, 857568, 590493, 718379, 884367, 112634, 292112, 53360, 573819, 736294, 596638, 686149, 323489, 938916, 886941]","[697225, 884367, 112634, 838075, 283956, 283946, 786482, 857568, 590493, 718379, 292112, 53360, 736294, 596638, 686149, 323489, 938916, 283955, 573819, 886941]"
464,[6711],"What back support belt for weightlifting is commonly bought with the Wrist Wraps + Lifting Straps Bundle and the Valeo VA4688SM Lifting Belt? It doesn't have to be top of the line, just something often paired with these products.","[954850, 767416, 6711, 872627, 123643, 569035, 954869, 719047, 818503, 418844, 569066, 861168, 686243, 889824, 369405, 947784, 223549, 887064, 847732, 530088]","[569035, 954869, 954850, 767416, 6711, 872627, 123643, 719047, 818503, 418844, 569066, 861168, 686243, 889824, 369405, 947784, 223549, 887064, 847732, 530088]"
4022,[378873],"Where can I find a martial arts medallion necklace, about 1.5 inches in diameter, suitable for daily wear? Chain length is not a concern.","[96582, 600108, 541572, 710827, 805718, 738423, 788610, 443486, 53122, 877804, 760939, 22535, 883834, 733794, 867054, 945500, 797947, 819795, 570995, 151405]","[600108, 805718, 788610, 53122, 760939, 22535, 883834, 733794, 945500, 570995, 96582, 541572, 710827, 738423, 443486, 877804, 867054, 797947, 819795, 151405]"
6973,"[507811, 705341]",What are some comfortable Champion men's athletic shorts suitable for a hot and humid climate?,"[28944, 818662, 28930, 137524, 906185, 147242, 275490, 258832, 136603, 137521, 371365, 47672, 739865, 125233, 21625, 137623, 175225, 31339, 142909, 4048]","[28944, 906185, 147242, 275490, 136603, 137521, 371365, 47672, 739865, 125233, 21625, 137623, 175225, 31339, 142909, 4048, 818662, 28930, 137524, 258832]"
518,"[142183, 932362, 740588, 520114, 595, 235699, 27221, 66579, 7511]","Can you suggest a 26-inch mountain bike with a sports saddle seat, specifically designed for women?","[490826, 665963, 665967, 520114, 147903, 66579, 66576, 244889, 490779, 608107, 665976, 15545, 15553, 639899, 411121, 95173, 267344, 83073, 182385, 595]","[15545, 411121, 267344, 595, 490826, 665963, 665967, 520114, 147903, 66579, 66576, 490779, 608107, 665976, 15553, 639899, 83073, 182385, 244889, 95173]"
3315,[296169],Can you help me find a Ping golf hat clip with practical ball markers?,"[511164, 296169, 354248, 524685, 673990, 511154, 231896, 301808, 518059, 620709, 413563, 518061, 518062, 353380, 692880, 692879, 631027, 585685, 939922, 380281]","[511164, 296169, 354248, 524685, 673990, 511154, 231896, 301808, 518059, 620709, 413563, 518062, 353380, 631027, 939922, 518061, 692880, 692879, 585685, 380281]"
175,"[103516, 2557]",Are there any good alternatives to the South Bend Removable Split Shot Sinker for fishing sinkers that stay in place on my line?,"[46189, 166415, 46866, 103522, 22114, 156256, 524763, 156190, 156362, 103534, 103516, 166346, 103515, 524762, 45577, 217037, 166359, 56110, 32030, 46852]","[46189, 166415, 46866, 103522, 22114, 156256, 524763, 156190, 156362, 103534, 103516, 166346, 103515, 524762, 45577, 217037, 166359, 56110, 32030, 46852]"
1949,[146147],Is Crosman a reputable brand for BB ammo that you would recommend?,[],[]
756,[17714],Does Pro-Tec manufacture skate knee pads with a 1-year warranty that are also machine washable for easy cleaning?,"[17714, 374436, 17706, 59832, 427094, 17728, 17708, 98790, 433799, 17745, 456912, 231279, 79524, 138418, 17755, 152088, 456917, 138402, 208452, 17773]","[17714, 374436, 17706, 59832, 427094, 17728, 17708, 98790, 433799, 17745, 79524, 138418, 17755, 152088, 456917, 138402, 208452, 17773, 456912, 231279]"
3687,"[174849, 444261, 547113, 422890, 565387, 731884, 918683, 330703, 330707, 699829, 336539]","Can you recommend a versatile ASU laptop bag suitable for academics, travel, and work, with plenty of compartments for accessories?","[918683, 330707, 915197, 622510, 292537, 577299, 893870, 616502, 311139, 440853, 569431, 288354, 754756, 517069, 322055, 288359, 613079, 289452, 322058, 578469]","[918683, 330707, 915197, 622510, 292537, 577299, 893870, 616502, 311139, 440853, 569431, 288354, 754756, 517069, 322055, 288359, 613079, 289452, 322058, 578469]"
5576,"[915777, 685634, 885513, 549841, 871157, 871221, 870683, 727325]","Looking for recommendations for a slim, warm men's jacket that pairs well with my Spyder Men's Outbound Half-Zip Sweatshirt. Any suggestions?","[727132, 727374, 885512, 549841, 549840, 876200, 871242, 871221, 915777, 871157, 870683, 727168, 727325, 885513, 726773, 870694, 870666, 870687, 685634, 871041]","[727374, 885512, 871242, 870683, 870666, 870687, 685634, 549841, 549840, 876200, 871221, 915777, 871157, 727168, 727325, 885513, 726773, 870694, 871041, 727132]"
2548,"[213248, 218384, 213185, 356999]","Can you help me find a men's jacket with a unique logo at the back of the neck, set-in sleeves, and made entirely of polyester doeskin?","[406358, 482806, 328083, 351849, 166051, 482846, 420890, 757302, 515000, 242933, 764813, 847832, 330383, 402575, 213185, 469139, 254261, 755546, 482805, 166059]","[213185, 406358, 482806, 328083, 166051, 482846, 420890, 242933, 764813, 330383, 402575, 469139, 254261, 755546, 482805, 351849, 757302, 515000, 847832, 166059]"
1256,"[482441, 529514, 904654, 69913, 668475]","As a seasoned kneeboarder, I'm on the lookout for a top-notch marine kneeboard boasting a 3-inch padded Shock Strap and a parabolic design. It would be great to have a strong board equipped with retractable fins for improved agility. It would also be a plus if it included a HydroHook tow feature. Can you recommend any such product?","[69913, 54084, 54072, 529514, 377729, 105503, 649822, 459122, 696821, 423838, 315811, 482434, 360016, 283872, 205056, 882830, 427281, 194600, 756460, 612317]","[482434, 459122, 205056, 69913, 54084, 54072, 529514, 377729, 105503, 649822, 696821, 423838, 315811, 360016, 283872, 427281, 194600, 756460, 612317, 882830]"
