id,ground_truths,query,original_answers,reranked_answers
2254,[179261],Can you recommend an easy-to-install rear roller brake that is compatible with a Nuvinci hub and typically used with a 100g pot of Shimano Roller Brake Grease?,"[92047, 435371, 92247, 168826, 92306, 733519, 129253, 423311, 747968, 125898, 598884, 722794, 283506, 875306, 529946, 179261, 56859, 283598, 778645, 168860]","[92047, 435371, 92247, 168826, 92306, 733519, 129253, 423311, 747968, 125898, 598884, 722794, 283506, 875306, 529946, 179261, 56859, 283598, 778645, 168860]"
6408,"[389129, 397860, 639782]","I'm in search of adjustable fishing pole ties that can accommodate different pole sizes. Ideally, they should also have the ability to float in the event they are dropped in water.","[628015, 791319, 873868, 937818, 630151, 791596, 655695, 185685, 431791, 627211, 486943, 817511, 931732, 75599, 389154, 639782, 62827, 2325, 918609, 158969]","[873868, 937818, 630151, 655695, 431791, 627211, 486943, 817511, 931732, 75599, 389154, 639782, 62827, 2325, 918609, 158969, 628015, 791319, 185685, 791596]"
6418,"[493376, 931362, 931363, 493380, 666725, 931365, 258628, 931369, 412525, 275758, 655087, 83184, 640723, 640724, 655092, 170489, 640730]",Looking for recommendations on a Terramar men's pullover jacket that would be ideal for layering.,"[640724, 640723, 666725, 493380, 655087, 170489, 931362, 655092, 493378, 493376, 715194, 412525, 166259, 931363, 931369, 928779, 801908, 83186, 83184, 801888]","[640724, 640723, 666725, 493380, 655087, 170489, 931362, 655092, 493378, 493376, 715194, 412525, 166259, 931363, 931369, 928779, 801908, 83186, 83184, 801888]"
514,"[7458, 7451]",What tennis string set can I try that feels like the classic synthetic gut but has new features such as enhanced stringbed responsiveness?,"[86078, 38395, 64813, 3107, 17474, 114633, 513554, 300667, 136896, 40768, 134095, 513557, 67864, 206018, 569492, 42218, 576537, 32234, 107975, 538085]","[86078, 38395, 64813, 3107, 17474, 513554, 300667, 136896, 134095, 513557, 67864, 569492, 42218, 576537, 32234, 107975, 538085, 114633, 40768, 206018]"
166,"[2418, 2420]",Can you suggest an Australian saddle with a rawhide braided horn suitable for a quarterhorse with a wider tree?,"[918321, 910689, 245065, 928050, 753987, 718210, 2418, 753986, 753983, 663443, 843173, 841774, 132819, 750065, 814516, 2420, 467988, 669264, 132350, 107888]","[753983, 132819, 918321, 928050, 753987, 718210, 2418, 753986, 663443, 843173, 750065, 814516, 2420, 467988, 669264, 132350, 107888, 910689, 245065, 841774]"
6604,"[666691, 661572, 661573, 668908, 536044, 665616, 367346, 370457]","Is there an adjustable, comfortable cotton twill cap available that commemorates the San Francisco Giants' 2014 World Series victory?","[233614, 318270, 233611, 240273, 285320, 317961, 318368, 320744, 234267, 235092, 312106, 318355, 341569, 318274, 318337, 193397, 192823, 192822, 374784, 375073]","[233614, 318270, 320744, 234267, 235092, 312106, 318355, 318274, 318337, 192823, 192822, 374784, 375073, 233611, 240273, 285320, 317961, 318368, 341569, 193397]"
3525,[320810],"Looking for large basketball crew socks similar to Nike Lebron Elite Basketball Crew Socks, suitable for someone with sensory issues. Any recommendations?","[689071, 620998, 623907, 701780, 701782, 690957, 939044, 688642, 939047, 623903, 939060, 555765, 548979, 801978, 685561, 576344, 320810, 634952, 389991, 524506]","[689071, 620998, 623907, 690957, 939044, 688642, 939047, 623903, 939060, 548979, 576344, 320810, 634952, 389991, 524506, 701782, 701780, 555765, 801978, 685561]"
1899,"[140627, 162957]","Looking for a Flair Hair novelty visor that's both hilarious and easy to maintain. It should be fun to wear at concerts and festivals, but not uncomfortable.","[714820, 162957, 714851, 714845, 383196, 411322, 714847, 660452, 199214, 140618, 140627, 162966, 660450, 705104, 612719, 433690, 115165, 883157, 379018, 714853]","[714851, 411322, 705104, 433690, 714820, 162957, 714845, 383196, 714847, 660452, 199214, 140618, 140627, 162966, 660450, 612719, 115165, 883157, 379018, 714853]"
4166,"[40897, 247073, 733573, 830343, 396109, 86830, 621263, 442702, 349843, 240052, 490036, 530813, 401759]","Can you find me a top-rated bike trailer that's easy to assemble, has a sturdy parking brake, and ideally comes with a water-resistant all-weather cover?","[600924, 776210, 467779, 139312, 802916, 61891, 352026, 399818, 329435, 873691, 407477, 157120, 100285, 100278, 100281, 349843, 262030, 448152, 115467, 697250]","[600924, 776210, 467779, 139312, 802916, 61891, 352026, 399818, 157120, 100285, 100278, 349843, 262030, 448152, 115467, 697250, 329435, 873691, 407477, 100281]"
3122,"[726218, 275938, 270314]",What other swimming goggles can I pair with my Arena Cobra Ultra Swim Goggles for indoor swimming? I need to find an alternative as the current pair isn't meeting my needs. Any recommendations?,"[726218, 275938, 679264, 270314, 519070, 295553, 846360, 189934, 474049, 490673, 385142, 14037, 594260, 577437, 775553, 726210, 492734, 333379, 186983, 201415]","[726218, 275938, 679264, 270314, 519070, 295553, 846360, 189934, 474049, 490673, 385142, 14037, 594260, 577437, 775553, 726210, 492734, 333379, 186983, 201415]"
5800,"[918459, 571879, 411466, 658611, 875640, 145657, 410941, 335805, 290687]",Looking for high-end PU material boxing gloves with a comfortable fit and excellent performance. Should they also have triple density foam for optimal shock absorption?,"[208114, 602703, 833404, 846105, 818653, 878415, 863626, 592648, 601225, 831623, 869465, 559398, 893133, 584638, 210443, 145657, 335805, 373892, 705698, 674163]","[602703, 145657, 208114, 833404, 818653, 878415, 863626, 592648, 601225, 831623, 559398, 893133, 210443, 373892, 705698, 674163, 335805, 846105, 869465, 584638]"
3211,[284728],Are there any all-mountain Blue House skis known for their exceptional turning capability?,"[284728, 443537, 460999, 708193, 903841, 450595, 467298, 817801, 633415, 546921, 943073, 822836, 487942, 342336, 493850, 656147, 281813, 650384, 280090, 719835]","[284728, 460999, 903841, 450595, 817801, 633415, 546921, 822836, 487942, 342336, 656147, 281813, 650384, 280090, 719835, 443537, 708193, 467298, 943073, 493850]"
161,"[335409, 335420, 2380, 2375]",Are there any javelins designed by elite athletes that meet the 2006 NFHS & IAAF standards?,"[25417, 17659, 45278, 17686, 564397, 263719, 24104, 27833, 564396, 23276, 554251, 531463, 852176, 253293, 30963, 335420, 5538, 2375, 294528, 80177]","[335420, 25417, 17659, 45278, 263719, 23276, 554251, 531463, 30963, 2375, 294528, 80177, 17686, 564397, 24104, 27833, 564396, 852176, 253293, 5538]"
1330,"[78628, 893510, 893515, 893488, 837273, 837279]",Is there a Health Hoop hula hoop that is suitable for both adults and children?,"[78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 400693, 864767, 105098, 240232, 91249, 199530, 427663, 788292, 935796, 549798, 165264]","[837273, 78628, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 400693, 864767, 240232, 91249, 427663, 788292, 935796, 165264, 105098, 199530, 549798]"
265,"[867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034]",What's a good medium-sized camouflage rucksack suitable for hiking and camping activities?,"[814787, 756008, 533693, 609401, 519034, 932967, 657917, 701094, 477923, 692084, 644118, 440284, 849051, 565738, 748935, 852128, 654285, 942775, 3961, 565737]","[814787, 756008, 533693, 609401, 519034, 932967, 657917, 701094, 477923, 692084, 644118, 440284, 849051, 565738, 748935, 852128, 654285, 942775, 3961, 565737]"
2590,[218306],"Looking for Simms fishing shoes that are completely waterproof and suitable for party wear. They must have a bigger toe box, as I had issues with tight toe areas in the past.","[218306, 107694, 204037, 218308, 58022, 85638, 475713, 326242, 298246, 527234, 475715, 527232, 299021, 535496, 111502, 527235, 527233, 240663, 690430, 527230]","[218306, 107694, 204037, 218308, 58022, 85638, 475713, 326242, 298246, 475715, 527232, 299021, 535496, 111502, 527235, 527233, 690430, 527230, 527234, 240663]"
4664,"[159232, 451170, 791148, 498319, 512596, 451160]","Are there any easy-to-use EWG weighted fishing hooks that are suitable for both experienced and beginner anglers? Ideally, they should come in a pack of 5.","[755159, 401633, 401679, 401691, 401658, 401620, 755160, 401686, 401687, 778646, 401697, 401636, 401663, 401631, 716785, 451160, 451170, 791179, 522056, 138614]","[755159, 401633, 401679, 401691, 401658, 401620, 755160, 401686, 401687, 401697, 401636, 401663, 401631, 716785, 451160, 451170, 791179, 138614, 522056, 778646]"
2099,"[422913, 221414, 162316, 162381, 290703, 221394, 221400, 176087, 433656, 290719]","Can you help me find a retro-styled handbag with an MLB team theme, made from sporty, perforated PVC fabric?","[475532, 178186, 178134, 446418, 446477, 446419, 446449, 607404, 446424, 446453, 283750, 765163, 495077, 446461, 446420, 221400, 290719, 221394, 162381, 413015]","[221394, 162381, 413015, 475532, 178186, 178134, 446418, 446477, 446419, 446449, 446424, 446453, 283750, 495077, 446461, 221400, 290719, 607404, 765163, 446420]"
402,"[141634, 284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350]",Is there a gun lubricant similar to the Slip 2000 Gun Lube 16oz. Trigger Spray that also performs well in various environments?,"[5834, 284307, 282643, 284365, 284350, 284342, 284358, 284355, 284332, 589041, 350250, 433267, 525242, 589048, 360440, 284319, 284395, 282639, 149252, 284357]","[284342, 284358, 589041, 5834, 284307, 282643, 284365, 284350, 284355, 284332, 350250, 525242, 589048, 360440, 284319, 284395, 282639, 149252, 284357, 433267]"
7366,"[753182, 753183, 753188, 286244, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571, 688576, 688580, 688581, 847046, 690126, 690129, 837864]","Looking for customizable silicone pint glasses in multiple sizes and designs. They need to be dishwasher and microwave safe, as I am considering these as potential presents for friends.","[870143, 797679, 653330, 553980, 716207, 401415, 181713, 701610, 824646, 738973, 795986, 405339, 560811, 553975, 102032, 837864, 688580, 690129, 690126, 743223]","[824646, 738973, 795986, 560811, 553975, 102032, 837864, 688580, 690129, 690126, 743223, 870143, 797679, 653330, 553980, 716207, 401415, 181713, 701610, 405339]"
8534,"[890052, 427581, 439134]","Sure, I need a pool, billiards, and snooker cue rest set with a smooth finish to protect both cues and the table cloth. It should have a threaded end to attach to a pole. Can you recommend one?","[721351, 721355, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 613896, 88880, 89415, 377090, 350814, 350781, 350347, 656170, 787406, 890052, 326160]","[721351, 721355, 88880, 656170, 787406, 890052, 326160, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 613896, 89415, 377090, 350814, 350781, 350347]"
4556,"[440408, 228828, 138336]","Is there a Traser watch model that's durable, less bulky, and comes with a scratch-resistant sapphire crystal face and a minimum 3-year warranty?","[45069, 45083, 38707, 18939, 59438, 58345, 18923, 76991, 78308, 80116, 53784, 53806, 76981, 50969, 138336, 440408, 137250, 152113, 396227, 56337]","[38707, 18939, 59438, 58345, 18923, 76991, 78308, 80116, 53784, 53806, 76981, 50969, 138336, 440408, 137250, 152113, 396227, 56337, 45069, 45083]"
1846,"[148354, 144834, 143420, 134100, 134103, 148348]",Searching for an MLB team logo crystal ring set with combined width of approximately half an inch. It's important that the rings prominently feature my preferred team's logo. Can you assist?,"[596280, 606722, 241998, 314891, 83442, 248907, 840984, 422372, 612677, 560511, 75536, 418029, 738455, 738457, 410888, 144834, 148354, 148348, 134103, 134100]","[596280, 314891, 83442, 248907, 840984, 422372, 612677, 75536, 418029, 738455, 738457, 144834, 148354, 148348, 134103, 134100, 606722, 241998, 560511, 410888]"
1872,[137560],I'm looking for a new flag pole clip that's compatible with the Taylor Made Products 57926 Charlevoix Boat Flag Clip I recently purchased. Can you help me maintain order with this?,"[33591, 33596, 33648, 33606, 33604, 33625, 33628, 33624, 87428, 137560, 876079, 87779, 62921, 937986, 876076, 33631, 33635, 133975, 33581, 292413]","[33591, 33596, 937986, 33648, 33606, 33604, 33625, 33628, 33624, 87428, 137560, 876079, 87779, 62921, 876076, 33631, 33635, 133975, 33581, 292413]"
2638,"[222753, 898799]","Does Amazon carry Golf Pride's wrap style golf grips, specifically something similar to their Full Cord Grips series?","[222753, 898804, 673035, 898796, 674825, 674828, 311627, 898799, 514715, 222767, 53330, 673031, 527605, 673030, 898807, 25527, 411381, 8595, 804775, 427219]","[898796, 674825, 674828, 8595, 222753, 898804, 673035, 311627, 898799, 514715, 222767, 53330, 673031, 527605, 673030, 898807, 411381, 804775, 427219, 25527]"
8187,"[408480, 208064, 435767, 711541, 732631, 208089, 850973, 673598, 408479]","What would be a good complementary golf ball pack to gift alongside the Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls, 24-Pack, Latest Version for a golf lover?","[485791, 414337, 16244, 16236, 485912, 434878, 434852, 435767, 598149, 208064, 598107, 598145, 742874, 408479, 98684, 874078, 874080, 98756, 113585, 653228]","[16244, 485912, 434852, 16236, 434878, 435767, 598149, 208064, 598107, 598145, 742874, 408479, 98684, 874078, 874080, 98756, 113585, 653228, 485791, 414337]"
4225,"[403144, 403507]","Looking for a yarmulke featuring a team logo that is made from polyester mesh with a cotton lining. Preferably, I want one that is made in the USA. Can you assist?","[188992, 254246, 254261, 88514, 354465, 354143, 330406, 330383, 313169, 354153, 313161, 330407, 330389, 212253, 354494, 403144, 403507, 507984, 357405, 415242]","[403144, 254246, 254261, 88514, 330406, 330383, 354153, 330407, 212253, 354494, 403507, 507984, 357405, 415242, 330389, 188992, 354465, 354143, 313169, 313161]"
2154,"[169524, 287982]","Looking for a lightweight youth baseball bat, approximately 15 oz, with a handle designed for rapid swings. Color is not a factor in my search.","[196767, 39916, 64598, 64615, 44594, 64609, 40460, 12337, 269938, 192279, 341679, 250360, 54418, 10841, 27834, 344335, 509300, 86746, 452600, 509296]","[196767, 39916, 64598, 64615, 44594, 64609, 40460, 269938, 192279, 341679, 250360, 54418, 10841, 27834, 344335, 86746, 509296, 12337, 509300, 452600]"
7715,"[795984, 160586, 324805, 706464]",Looking for a realistic shrimp-mimicking fishing lure with Eagle Claw Lazer Sharp hooks. Any suggestions?,"[440658, 31177, 31130, 394382, 29823, 180444, 31288, 58576, 394256, 394194, 139495, 31215, 180541, 31283, 80400, 342878, 165758, 62342, 342869, 31300]","[139495, 80400, 31215, 440658, 31177, 31130, 394382, 29823, 31288, 58576, 394256, 394194, 31283, 342878, 165758, 62342, 342869, 31300, 180444, 180541]"
488,[7010],Is there a Star Line Baton Co. baton case that matches its advertised image and comes with an included strap so I don't have to purchase it separately?,"[7010, 315126, 215624, 215627, 301853, 7009, 7470, 301834, 301859, 6101, 301848, 6102, 716369, 602790, 16461, 16465, 191544, 152942, 287480, 460053]","[215627, 301853, 7009, 301834, 301859, 6101, 301848, 6102, 716369, 16461, 16465, 191544, 152942, 287480, 460053, 7010, 315126, 215624, 7470, 602790]"
8738,"[539808, 85857, 539812, 141030, 124057, 539837, 915551]","Can you help me find a Vortex Optics riflescope that is versatile, has high resolution, vivid color fidelity and uses extra-low dispersion glass?","[420655, 539827, 539811, 141029, 85838, 311499, 85811, 85812, 935281, 85831, 85844, 85833, 141022, 154087, 539821, 124057, 141030, 801455, 141020, 203213]","[141029, 85838, 311499, 141022, 420655, 539827, 539811, 85811, 85812, 935281, 85831, 85844, 85833, 154087, 539821, 124057, 141030, 801455, 141020, 203213]"
8928,"[160706, 938916, 686149, 736294, 713511, 292112, 112634, 573819, 590493, 596638]","Looking for a trampoline similar to the Blossomz' Skywalker Bounce-N-Learn Trampoline, that includes safety features such as rail padding and a netted enclosure, with a width of approximately 55 inches. This is meant to complement the existing trampoline that my kids really enjoy.","[838075, 697225, 283956, 283955, 283946, 786482, 857568, 590493, 718379, 884367, 112634, 292112, 53360, 573819, 736294, 422855, 329329, 668838, 691969, 668843]","[697225, 786482, 884367, 838075, 283956, 857568, 590493, 718379, 112634, 292112, 53360, 573819, 736294, 422855, 668838, 668843, 283955, 283946, 691969, 329329]"
464,[6711],"What back support belt for weightlifting is commonly bought with the Wrist Wraps + Lifting Straps Bundle and the Valeo VA4688SM Lifting Belt? It doesn't have to be top of the line, just something often paired with these products.","[954850, 767416, 6711, 872627, 123643, 569035, 954869, 719047, 818503, 418844, 569066, 861168, 686243, 889824, 369405, 518994, 710737, 820554, 432664, 762741]","[889824, 369405, 954850, 767416, 6711, 872627, 123643, 569035, 954869, 719047, 818503, 418844, 569066, 861168, 518994, 710737, 820554, 432664, 762741, 686243]"
4022,[378873],"Where can I find a martial arts medallion necklace, about 1.5 inches in diameter, suitable for daily wear? Chain length is not a concern.","[96582, 600108, 541572, 710827, 805718, 738423, 788610, 443486, 53122, 877804, 760939, 22535, 883834, 733794, 867054, 378873, 520047, 651195, 940706, 378880]","[600108, 710827, 738423, 443486, 53122, 760939, 883834, 733794, 867054, 378873, 520047, 651195, 940706, 378880, 96582, 541572, 805718, 788610, 877804, 22535]"
6973,"[507811, 705341]",What are some comfortable Champion men's athletic shorts suitable for a hot and humid climate?,"[28944, 818662, 28930, 137524, 906185, 147242, 275490, 258832, 136603, 137521, 371365, 47672, 739865, 125233, 21625, 705341, 308969, 308971, 200910, 228673]","[308969, 705341, 200910, 228673, 28944, 818662, 28930, 137524, 147242, 275490, 258832, 137521, 371365, 47672, 739865, 125233, 308971, 906185, 136603, 21625]"
518,"[142183, 932362, 740588, 520114, 595, 235699, 27221, 66579, 7511]","Can you suggest a 26-inch mountain bike with a sports saddle seat, specifically designed for women?","[490826, 665963, 665967, 520114, 147903, 66579, 66576, 244889, 490779, 608107, 665976, 15545, 15553, 639899, 411121, 375876, 15550, 884739, 7511, 279054]","[15545, 411121, 15550, 490779, 490826, 665963, 665967, 520114, 147903, 66579, 66576, 608107, 639899, 375876, 884739, 7511, 244889, 665976, 15553, 279054]"
3315,[296169],Can you help me find a Ping golf hat clip with practical ball markers?,"[511164, 296169, 354248, 524685, 673990, 511154, 231896, 301808, 518059, 620709, 413563, 518061, 518062, 353380, 692880, 315117, 312123, 441031, 205704, 540483]","[511164, 296169, 354248, 524685, 673990, 511154, 231896, 301808, 518059, 620709, 413563, 518061, 353380, 692880, 315117, 312123, 441031, 205704, 518062, 540483]"
175,"[103516, 2557]",Are there any good alternatives to the South Bend Removable Split Shot Sinker for fishing sinkers that stay in place on my line?,"[46189, 166415, 46866, 103522, 22114, 156256, 524763, 156190, 156362, 103534, 103516, 166346, 103515, 524762, 45577, 159258, 156239, 166359, 46852, 217037]","[156256, 524763, 156362, 524762, 45577, 166359, 46189, 166415, 22114, 156190, 103534, 103516, 166346, 103515, 159258, 156239, 46852, 217037, 46866, 103522]"
1949,[146147],Is Crosman a reputable brand for BB ammo that you would recommend?,"[971834, 971836, 971837, 1018626, 994948, 1020466, 963905, 986097, 979261, 960840, 1029484, 1029788, 959952, 964271, 1005781, 998441, 1016280, 971852, 1016173, 959927]","[971834, 971836, 971837, 1018626, 994948, 1020466, 963905, 986097, 979261, 960840, 1029484, 1029788, 998441, 1016280, 971852, 1016173, 959927, 959952, 964271, 1005781]"
756,[17714],Does Pro-Tec manufacture skate knee pads with a 1-year warranty that are also machine washable for easy cleaning?,"[17714, 374436, 17706, 59832, 427094, 17728, 17708, 98790, 433799, 17745, 456912, 231279, 79524, 138418, 17755, 210182, 156498, 505150, 928586, 349734]","[17714, 374436, 17706, 59832, 427094, 17728, 17708, 433799, 17745, 138418, 210182, 505150, 928586, 98790, 456912, 231279, 79524, 17755, 156498, 349734]"
3687,"[174849, 444261, 547113, 422890, 565387, 731884, 918683, 330703, 330707, 699829, 336539]","Can you recommend a versatile ASU laptop bag suitable for academics, travel, and work, with plenty of compartments for accessories?","[918683, 330707, 915197, 622510, 292537, 577299, 893870, 616502, 311139, 440853, 569431, 288354, 754756, 517069, 322055, 336539, 58612, 600121, 158106, 219170]","[915197, 440853, 569431, 288354, 311139, 918683, 330707, 622510, 292537, 577299, 893870, 616502, 517069, 336539, 58612, 600121, 158106, 219170, 322055, 754756]"
5576,"[915777, 685634, 885513, 549841, 871157, 871221, 870683, 727325]","Looking for recommendations for a slim, warm men's jacket that pairs well with my Spyder Men's Outbound Half-Zip Sweatshirt. Any suggestions?","[727132, 727374, 885512, 549841, 549840, 876200, 871242, 871221, 915777, 871157, 870683, 727168, 727325, 885513, 726773, 549859, 293193, 399144, 531954, 399114]","[549859, 727374, 549840, 871221, 871157, 870683, 727132, 885512, 549841, 876200, 871242, 915777, 727168, 727325, 885513, 726773, 531954, 399114, 293193, 399144]"
2548,"[213248, 218384, 213185, 356999]","Can you help me find a men's jacket with a unique logo at the back of the neck, set-in sleeves, and made entirely of polyester doeskin?","[406358, 482806, 328083, 351849, 166051, 482846, 420890, 757302, 515000, 242933, 764813, 847832, 330383, 402575, 213185, 533904, 744431, 471667, 591075, 821914]","[213185, 330383, 406358, 482806, 166051, 482846, 420890, 757302, 515000, 764813, 847832, 402575, 744431, 591075, 821914, 328083, 351849, 242933, 533904, 471667]"
1256,"[482441, 529514, 904654, 69913, 668475]","As a seasoned kneeboarder, I'm on the lookout for a top-notch marine kneeboard boasting a 3-inch padded Shock Strap and a parabolic design. It would be great to have a strong board equipped with retractable fins for improved agility. It would also be a plus if it included a HydroHook tow feature. Can you recommend any such product?","[69913, 54084, 54072, 529514, 377729, 105503, 649822, 459122, 696821, 423838, 315811, 482434, 360016, 283872, 205056, 860733, 482441, 279095, 62686, 882830]","[54072, 696821, 459122, 482434, 360016, 205056, 69913, 54084, 529514, 377729, 105503, 649822, 315811, 860733, 482441, 279095, 882830, 423838, 283872, 62686]"
