id,ground_truths,query,original_answers,reranked_answers
2254,[179261],Can you recommend an easy-to-install rear roller brake that is compatible with a Nuvinci hub and typically used with a 100g pot of Shimano Roller Brake Grease?,"[92047, 435371, 92247, 168826, 92306, 733519, 129253, 423311, 747968, 125898, 598884, 722794, 283506, 875306, 529946, 179261, 56859, 283598, 778645, 168860]","[179261, 92047, 125898, 733519, 129253, 168826, 92247, 435371, 92306, 423311, 598884, 722794, 283506, 875306, 747968, 529946, 56859, 283598, 778645, 168860]"
6408,"[389129, 397860, 639782]","I'm in search of adjustable fishing pole ties that can accommodate different pole sizes. Ideally, they should also have the ability to float in the event they are dropped in water.","[628015, 791319, 873868, 937818, 630151, 791596, 655695, 185685, 431791, 627211, 486943, 817511, 931732, 75599, 389154, 639782, 62827, 2325, 918609, 158969]","[639782, 628015, 791596, 791319, 655695, 630151, 431791, 937818, 627211, 918609, 389154, 873868, 486943, 817511, 185685, 931732, 62827, 2325, 75599, 158969]"
6418,"[493376, 931362, 931363, 493380, 666725, 931365, 258628, 931369, 412525, 275758, 655087, 83184, 640723, 640724, 655092, 170489, 640730]",Looking for recommendations on a Terramar men's pullover jacket that would be ideal for layering.,"[640724, 640723, 666725, 493380, 655087, 170489, 931362, 655092, 493378, 493376, 715194, 412525, 166259, 931363, 931369, 928779, 801908, 83186, 83184, 801888]","[640724, 640723, 493380, 666725, 655087, 170489, 931362, 655092, 493378, 715194, 493376, 931363, 931369, 412525, 166259, 83186, 928779, 83184, 801908, 801888]"
514,"[7458, 7451]",What tennis string set can I try that feels like the classic synthetic gut but has new features such as enhanced stringbed responsiveness?,"[86078, 38395, 64813, 3107, 17474, 114633, 513554, 300667, 136896, 40768, 134095, 513557, 67864, 206018, 569492, 42218, 576537, 32234, 107975, 538085]","[86078, 38395, 64813, 3107, 17474, 114633, 513554, 300667, 136896, 40768, 134095, 513557, 67864, 206018, 42218, 576537, 569492, 32234, 107975, 538085]"
166,"[2418, 2420]",Can you suggest an Australian saddle with a rawhide braided horn suitable for a quarterhorse with a wider tree?,"[918321, 910689, 245065, 928050, 753987, 718210, 2418, 753986, 753983, 663443, 843173, 841774, 132819, 750065, 814516, 2420, 467988, 669264, 132350, 107888]","[2418, 2420, 918321, 910689, 245065, 753987, 753983, 843173, 841774, 132819, 750065, 928050, 718210, 753986, 663443, 814516, 467988, 669264, 132350, 107888]"
6604,"[666691, 661572, 661573, 668908, 536044, 665616, 367346, 370457]","Is there an adjustable, comfortable cotton twill cap available that commemorates the San Francisco Giants' 2014 World Series victory?","[233614, 318270, 233611, 240273, 285320, 317961, 318368, 320744, 234267, 235092, 312106, 318355, 341569, 318274, 318337, 193397, 192823, 192822, 374784, 375073]","[233614, 318270, 233611, 240273, 285320, 317961, 318368, 320744, 234267, 235092, 312106, 318355, 341569, 318274, 318337, 193397, 192823, 192822, 374784, 375073]"
3525,[320810],"Looking for large basketball crew socks similar to Nike Lebron Elite Basketball Crew Socks, suitable for someone with sensory issues. Any recommendations?","[689071, 620998, 623907, 701780, 701782, 690957, 939044, 688642, 939047, 623903, 939060, 555765, 548979, 801978, 685561, 576344, 320810, 634952, 389991, 524506]","[320810, 689071, 623903, 576344, 634952, 389991, 620998, 623907, 701780, 701782, 690957, 939044, 688642, 939047, 939060, 548979, 524506, 555765, 801978, 685561]"
1899,"[140627, 162957]","Looking for a Flair Hair novelty visor that's both hilarious and easy to maintain. It should be fun to wear at concerts and festivals, but not uncomfortable.","[714820, 162957, 714851, 714845, 383196, 411322, 714847, 660452, 199214, 140618, 140627, 162966, 660450, 705104, 612719, 433690, 115165, 883157, 379018, 714853]","[162957, 383196, 714820, 140627, 714851, 714847, 162966, 705104, 199214, 612719, 433690, 714845, 411322, 660452, 140618, 660450, 115165, 883157, 379018, 714853]"
4166,"[40897, 247073, 733573, 830343, 396109, 86830, 621263, 442702, 349843, 240052, 490036, 530813, 401759]","Can you find me a top-rated bike trailer that's easy to assemble, has a sturdy parking brake, and ideally comes with a water-resistant all-weather cover?","[600924, 776210, 467779, 139312, 802916, 61891, 352026, 399818, 329435, 873691, 407477, 157120, 100285, 100278, 100281, 349843, 262030, 448152, 115467, 697250]","[776210, 802916, 349843, 115467, 697250, 467779, 262030, 61891, 139312, 448152, 600924, 352026, 399818, 873691, 407477, 329435, 157120, 100285, 100278, 100281]"
3122,"[726218, 275938, 270314]",What other swimming goggles can I pair with my Arena Cobra Ultra Swim Goggles for indoor swimming? I need to find an alternative as the current pair isn't meeting my needs. Any recommendations?,"[726218, 275938, 679264, 270314, 519070, 295553, 846360, 189934, 474049, 490673, 385142, 14037, 594260, 577437, 775553, 726210, 492734, 333379, 186983, 201415]","[846360, 275938, 270314, 519070, 189934, 679264, 295553, 490673, 14037, 492734, 333379, 186983, 201415, 594260, 577437, 474049, 726218, 385142, 775553, 726210]"
5800,"[918459, 571879, 411466, 658611, 875640, 145657, 410941, 335805, 290687]",Looking for high-end PU material boxing gloves with a comfortable fit and excellent performance. Should they also have triple density foam for optimal shock absorption?,"[208114, 602703, 833404, 846105, 818653, 878415, 863626, 592648, 601225, 831623, 869465, 559398, 893133, 584638, 210443, 145657, 335805, 373892, 705698, 674163]","[208114, 602703, 833404, 846105, 818653, 878415, 863626, 592648, 601225, 831623, 869465, 559398, 893133, 584638, 210443, 145657, 335805, 373892, 705698, 674163]"
3211,[284728],Are there any all-mountain Blue House skis known for their exceptional turning capability?,"[284728, 443537, 460999, 708193, 903841, 450595, 467298, 817801, 633415, 546921, 943073, 822836, 487942, 342336, 493850, 656147, 281813, 650384, 280090, 719835]","[284728, 443537, 708193, 460999, 903841, 450595, 467298, 817801, 633415, 546921, 943073, 822836, 487942, 656147, 342336, 493850, 281813, 650384, 280090, 719835]"
161,"[335409, 335420, 2380, 2375]",Are there any javelins designed by elite athletes that meet the 2006 NFHS & IAAF standards?,"[25417, 17659, 45278, 17686, 564397, 263719, 24104, 27833, 564396, 23276, 554251, 531463, 852176, 253293, 30963, 335420, 5538, 2375, 294528, 80177]","[2375, 335420, 5538, 294528, 80177, 25417, 17659, 45278, 17686, 564397, 263719, 24104, 27833, 564396, 23276, 554251, 531463, 852176, 253293, 30963]"
1330,"[78628, 893510, 893515, 893488, 837273, 837279]",Is there a Health Hoop hula hoop that is suitable for both adults and children?,"[78628, 837273, 893488, 837279, 893510, 893515, 860115, 860172, 857462, 400693, 864767, 105098, 240232, 91249, 199530, 427663, 788292, 935796, 549798, 165264]","[837273, 78628, 893488, 837279, 893510, 893515, 864767, 860115, 860172, 857462, 400693, 199530, 105098, 240232, 91249, 427663, 788292, 935796, 549798, 165264]"
265,"[867744, 692071, 891659, 771019, 771023, 903889, 3961, 771034]",What's a good medium-sized camouflage rucksack suitable for hiking and camping activities?,"[814787, 756008, 533693, 609401, 519034, 932967, 657917, 701094, 477923, 692084, 644118, 440284, 849051, 565738, 748935, 852128, 654285, 942775, 3961, 565737]","[814787, 756008, 609401, 533693, 932967, 692084, 440284, 849051, 3961, 519034, 657917, 701094, 644118, 477923, 565738, 748935, 852128, 654285, 942775, 565737]"
2590,[218306],"Looking for Simms fishing shoes that are completely waterproof and suitable for party wear. They must have a bigger toe box, as I had issues with tight toe areas in the past.","[218306, 107694, 204037, 218308, 58022, 85638, 475713, 326242, 298246, 527234, 475715, 527232, 299021, 535496, 111502, 527235, 527233, 240663, 690430, 527230]","[218306, 107694, 204037, 218308, 58022, 85638, 326242, 298246, 527234, 475713, 527232, 299021, 535496, 111502, 527235, 527233, 240663, 690430, 475715, 527230]"
4664,"[159232, 451170, 791148, 498319, 512596, 451160]","Are there any easy-to-use EWG weighted fishing hooks that are suitable for both experienced and beginner anglers? Ideally, they should come in a pack of 5.","[755159, 401633, 401679, 401691, 401658, 401620, 755160, 401686, 401687, 778646, 401697, 401636, 401663, 401631, 716785, 451160, 451170, 791179, 522056, 138614]","[451160, 451170, 791179, 755159, 401633, 401679, 401691, 401658, 401620, 755160, 401686, 401687, 778646, 401697, 401636, 522056, 138614, 401663, 401631, 716785]"
2099,"[422913, 221414, 162316, 162381, 290703, 221394, 221400, 176087, 433656, 290719]","Can you help me find a retro-styled handbag with an MLB team theme, made from sporty, perforated PVC fabric?","[475532, 178186, 178134, 446418, 446477, 446419, 446449, 607404, 446424, 446453, 283750, 765163, 495077, 446461, 446420, 221400, 290719, 221394, 162381, 413015]","[221400, 290719, 221394, 162381, 413015, 178186, 178134, 446418, 446477, 446419, 446449, 475532, 607404, 446424, 446453, 283750, 765163, 495077, 446461, 446420]"
402,"[141634, 284323, 284358, 5834, 350250, 284332, 282639, 589041, 282643, 25939, 284307, 284342, 525242, 284350]",Is there a gun lubricant similar to the Slip 2000 Gun Lube 16oz. Trigger Spray that also performs well in various environments?,"[5834, 284307, 282643, 284365, 284350, 284342, 284358, 284355, 284332, 589041, 350250, 433267, 525242, 589048, 360440, 284319, 284395, 282639, 149252, 284357]","[282643, 5834, 284342, 284358, 284355, 284307, 284332, 284350, 589041, 350250, 433267, 525242, 589048, 360440, 284365, 284319, 284395, 282639, 149252, 284357]"
7366,"[753182, 753183, 753188, 286244, 666926, 743215, 743218, 743219, 743220, 743223, 688569, 688571, 688576, 688580, 688581, 847046, 690126, 690129, 837864]","Looking for customizable silicone pint glasses in multiple sizes and designs. They need to be dishwasher and microwave safe, as I am considering these as potential presents for friends.","[870143, 797679, 653330, 553980, 716207, 401415, 181713, 701610, 824646, 738973, 795986, 405339, 560811, 553975, 102032, 837864, 688580, 690129, 690126, 743223]","[743223, 837864, 688580, 690129, 690126, 870143, 797679, 653330, 553980, 716207, 401415, 181713, 701610, 824646, 738973, 795986, 405339, 560811, 553975, 102032]"
8534,"[890052, 427581, 439134]","Sure, I need a pool, billiards, and snooker cue rest set with a smooth finish to protect both cues and the table cloth. It should have a threaded end to attach to a pole. Can you recommend one?","[721351, 721355, 721350, 721356, 91042, 263695, 613706, 563163, 89080, 613896, 88880, 89415, 377090, 350814, 350781, 350347, 656170, 787406, 890052, 326160]","[890052, 656170, 721351, 721355, 721350, 721356, 91042, 263695, 613706, 563163, 613896, 88880, 89080, 377090, 350814, 350781, 350347, 787406, 326160, 89415]"
4556,"[440408, 228828, 138336]","Is there a Traser watch model that's durable, less bulky, and comes with a scratch-resistant sapphire crystal face and a minimum 3-year warranty?","[45069, 45083, 38707, 18939, 59438, 58345, 18923, 76991, 78308, 80116, 53784, 53806, 76981, 50969, 138336, 440408, 137250, 152113, 396227, 56337]","[440408, 45069, 45083, 38707, 59438, 18923, 78308, 53784, 53806, 76981, 138336, 18939, 58345, 76991, 80116, 50969, 137250, 152113, 396227, 56337]"
1846,"[148354, 144834, 143420, 134100, 134103, 148348]",Searching for an MLB team logo crystal ring set with combined width of approximately half an inch. It's important that the rings prominently feature my preferred team's logo. Can you assist?,"[596280, 606722, 241998, 314891, 83442, 248907, 840984, 422372, 612677, 560511, 75536, 418029, 738455, 738457, 410888, 144834, 148354, 148348, 134103, 134100]","[144834, 148354, 148348, 134103, 134100, 596280, 606722, 241998, 314891, 83442, 248907, 840984, 422372, 612677, 560511, 75536, 418029, 738455, 738457, 410888]"
1872,[137560],I'm looking for a new flag pole clip that's compatible with the Taylor Made Products 57926 Charlevoix Boat Flag Clip I recently purchased. Can you help me maintain order with this?,"[33591, 33596, 33648, 33606, 33604, 33625, 33628, 33624, 87428, 137560, 876079, 87779, 62921, 937986, 876076, 33631, 33635, 133975, 33581, 292413]","[33591, 33596, 33628, 33624, 937986, 62921, 33606, 33604, 33625, 87428, 137560, 33648, 87779, 876076, 33631, 876079, 33635, 133975, 33581, 292413]"
2638,"[222753, 898799]","Does Amazon carry Golf Pride's wrap style golf grips, specifically something similar to their Full Cord Grips series?","[222753, 898804, 673035, 898796, 674825, 674828, 311627, 898799, 514715, 222767, 53330, 673031, 527605, 673030, 898807, 25527, 411381, 8595, 804775, 427219]","[222753, 898804, 673035, 898796, 674825, 674828, 311627, 898799, 514715, 222767, 673031, 527605, 53330, 673030, 898807, 411381, 8595, 427219, 25527, 804775]"
8187,"[408480, 208064, 435767, 711541, 732631, 208089, 850973, 673598, 408479]","What would be a good complementary golf ball pack to gift alongside the Titleist Pro V1 2015 AAAAA Recycled Like New Golf Balls, 24-Pack, Latest Version for a golf lover?","[485791, 414337, 16244, 16236, 485912, 434878, 434852, 435767, 598149, 208064, 598107, 598145, 742874, 408479, 98684, 874078, 874080, 98756, 113585, 653228]","[16236, 16244, 434878, 434852, 485912, 742874, 408479, 598149, 208064, 598107, 598145, 435767, 98756, 874080, 113585, 653228, 485791, 98684, 414337, 874078]"
4225,"[403144, 403507]","Looking for a yarmulke featuring a team logo that is made from polyester mesh with a cotton lining. Preferably, I want one that is made in the USA. Can you assist?","[188992, 254246, 254261, 88514, 354465, 354143, 330406, 330383, 313169, 354153, 313161, 330407, 330389, 212253, 354494, 403144, 403507, 507984, 357405, 415242]","[403144, 403507, 507984, 254246, 254261, 188992, 88514, 354465, 354143, 330406, 330383, 313169, 354153, 313161, 330407, 330389, 354494, 415242, 212253, 357405]"
2154,"[169524, 287982]","Looking for a lightweight youth baseball bat, approximately 15 oz, with a handle designed for rapid swings. Color is not a factor in my search.","[196767, 39916, 64598, 64615, 44594, 64609, 40460, 12337, 269938, 192279, 341679, 250360, 54418, 10841, 27834, 344335, 509300, 86746, 452600, 509296]","[344335, 509300, 86746, 452600, 509296, 196767, 39916, 64598, 64615, 44594, 64609, 40460, 12337, 269938, 192279, 341679, 250360, 54418, 10841, 27834]"
7715,"[795984, 160586, 324805, 706464]",Looking for a realistic shrimp-mimicking fishing lure with Eagle Claw Lazer Sharp hooks. Any suggestions?,"[440658, 31177, 31130, 394382, 29823, 180444, 31288, 58576, 394256, 394194, 139495, 31215, 180541, 31283, 80400, 342878, 165758, 62342, 342869, 31300]","[440658, 31177, 31130, 394382, 29823, 180444, 31288, 58576, 394256, 394194, 139495, 31215, 180541, 31283, 80400, 342878, 165758, 62342, 342869, 31300]"
488,[7010],Is there a Star Line Baton Co. baton case that matches its advertised image and comes with an included strap so I don't have to purchase it separately?,"[7010, 315126, 215624, 215627, 301853, 7009, 7470, 301834, 301859, 6101, 301848, 6102, 716369, 602790, 16461, 16465, 191544, 152942, 287480, 460053]","[315126, 602790, 152942, 215624, 16461, 7010, 215627, 301853, 7009, 7470, 301834, 301859, 301848, 6102, 6101, 716369, 16465, 287480, 191544, 460053]"
8738,"[539808, 85857, 539812, 141030, 124057, 539837, 915551]","Can you help me find a Vortex Optics riflescope that is versatile, has high resolution, vivid color fidelity and uses extra-low dispersion glass?","[420655, 539827, 539811, 141029, 85838, 311499, 85811, 85812, 935281, 85831, 85844, 85833, 141022, 154087, 539821, 124057, 141030, 801455, 141020, 203213]","[539827, 539811, 141029, 85838, 85811, 85812, 935281, 85831, 85844, 85833, 154087, 539821, 124057, 141030, 311499, 801455, 141020, 420655, 141022, 203213]"
8928,"[160706, 938916, 686149, 736294, 713511, 292112, 112634, 573819, 590493, 596638]","Looking for a trampoline similar to the Blossomz' Skywalker Bounce-N-Learn Trampoline, that includes safety features such as rail padding and a netted enclosure, with a width of approximately 55 inches. This is meant to complement the existing trampoline that my kids really enjoy.","[838075, 697225, 283956, 283955, 283946, 786482, 857568, 590493, 718379, 884367, 112634, 292112, 53360, 573819, 736294, 422855, 329329, 668838, 691969, 668843]","[590493, 112634, 786482, 283956, 283955, 292112, 736294, 283946, 573819, 838075, 697225, 857568, 718379, 884367, 422855, 668843, 53360, 668838, 329329, 691969]"
464,[6711],"What back support belt for weightlifting is commonly bought with the Wrist Wraps + Lifting Straps Bundle and the Valeo VA4688SM Lifting Belt? It doesn't have to be top of the line, just something often paired with these products.","[954850, 767416, 6711, 872627, 123643, 569035, 954869, 719047, 818503, 418844, 569066, 861168, 686243, 889824, 369405, 518994, 710737, 820554, 432664, 762741]","[954850, 767416, 872627, 123643, 569035, 954869, 719047, 818503, 418844, 569066, 861168, 889824, 369405, 518994, 6711, 820554, 686243, 710737, 432664, 762741]"
4022,[378873],"Where can I find a martial arts medallion necklace, about 1.5 inches in diameter, suitable for daily wear? Chain length is not a concern.","[96582, 600108, 541572, 710827, 805718, 738423, 788610, 443486, 53122, 877804, 760939, 22535, 883834, 733794, 867054, 378873, 520047, 651195, 940706, 378880]","[378873, 378880, 96582, 541572, 805718, 788610, 53122, 760939, 520047, 940706, 600108, 710827, 738423, 443486, 877804, 22535, 883834, 733794, 867054, 651195]"
6973,"[507811, 705341]",What are some comfortable Champion men's athletic shorts suitable for a hot and humid climate?,"[28944, 818662, 28930, 137524, 906185, 147242, 275490, 258832, 136603, 137521, 371365, 47672, 739865, 125233, 21625, 705341, 308969, 308971, 200910, 228673]","[705341, 308969, 308971, 200910, 228673, 28944, 28930, 818662, 137524, 906185, 147242, 275490, 258832, 136603, 137521, 371365, 47672, 739865, 125233, 21625]"
518,"[142183, 932362, 740588, 520114, 595, 235699, 27221, 66579, 7511]","Can you suggest a 26-inch mountain bike with a sports saddle seat, specifically designed for women?","[490826, 665963, 665967, 520114, 147903, 66579, 66576, 244889, 490779, 608107, 665976, 15545, 15553, 639899, 411121, 375876, 15550, 884739, 7511, 279054]","[665963, 147903, 66579, 665967, 244889, 15545, 7511, 66576, 520114, 608107, 411121, 490826, 490779, 665976, 639899, 375876, 15550, 884739, 15553, 279054]"
3315,[296169],Can you help me find a Ping golf hat clip with practical ball markers?,"[511164, 296169, 354248, 524685, 673990, 511154, 231896, 301808, 518059, 620709, 413563, 518061, 518062, 353380, 692880, 315117, 312123, 441031, 205704, 540483]","[511164, 296169, 673990, 301808, 354248, 524685, 511154, 518059, 620709, 231896, 413563, 518061, 518062, 353380, 692880, 315117, 312123, 441031, 205704, 540483]"
175,"[103516, 2557]",Are there any good alternatives to the South Bend Removable Split Shot Sinker for fishing sinkers that stay in place on my line?,"[46189, 166415, 46866, 103522, 22114, 156256, 524763, 156190, 156362, 103534, 103516, 166346, 103515, 524762, 45577, 159258, 156239, 166359, 46852, 217037]","[166346, 156256, 524763, 103515, 103522, 103534, 524762, 45577, 159258, 156190, 166415, 156362, 103516, 22114, 156239, 166359, 46852, 46189, 46866, 217037]"
1949,[146147],Is Crosman a reputable brand for BB ammo that you would recommend?,"[971834, 971836, 971837, 1018626, 994948, 1020466, 963905, 986097, 979261, 960840, 1029484, 1029788, 959952, 964271, 1005781, 998441, 1016280, 971852, 1016173, 959927]","[971836, 971834, 971837, 1020466, 1029788, 971852, 986097, 964271, 1005781, 1018626, 1016280, 963905, 979261, 998441, 1016173, 1029484, 960840, 959952, 959927, 994948]"
756,[17714],Does Pro-Tec manufacture skate knee pads with a 1-year warranty that are also machine washable for easy cleaning?,"[17714, 374436, 17706, 59832, 427094, 17728, 17708, 98790, 433799, 17745, 456912, 231279, 79524, 138418, 17755, 210182, 156498, 505150, 928586, 349734]","[17714, 17706, 17708, 433799, 17745, 427094, 17728, 98790, 138418, 17755, 374436, 456912, 59832, 231279, 79524, 156498, 210182, 505150, 349734, 928586]"
3687,"[174849, 444261, 547113, 422890, 565387, 731884, 918683, 330703, 330707, 699829, 336539]","Can you recommend a versatile ASU laptop bag suitable for academics, travel, and work, with plenty of compartments for accessories?","[918683, 330707, 915197, 622510, 292537, 577299, 893870, 616502, 311139, 440853, 569431, 288354, 754756, 517069, 322055, 336539, 58612, 600121, 158106, 219170]","[336539, 918683, 330707, 915197, 622510, 616502, 58612, 600121, 292537, 311139, 440853, 569431, 288354, 517069, 219170, 893870, 754756, 322055, 158106, 577299]"
5576,"[915777, 685634, 885513, 549841, 871157, 871221, 870683, 727325]","Looking for recommendations for a slim, warm men's jacket that pairs well with my Spyder Men's Outbound Half-Zip Sweatshirt. Any suggestions?","[727132, 727374, 885512, 549841, 549840, 876200, 871242, 871221, 915777, 871157, 870683, 727168, 727325, 885513, 726773, 549859, 293193, 399144, 531954, 399114]","[727374, 549841, 885512, 549840, 871242, 871221, 915777, 871157, 870683, 727168, 727325, 727132, 885513, 876200, 549859, 726773, 399114, 399144, 293193, 531954]"
2548,"[213248, 218384, 213185, 356999]","Can you help me find a men's jacket with a unique logo at the back of the neck, set-in sleeves, and made entirely of polyester doeskin?","[406358, 482806, 328083, 351849, 166051, 482846, 420890, 757302, 515000, 242933, 764813, 847832, 330383, 402575, 213185, 533904, 744431, 471667, 591075, 821914]","[213185, 482806, 406358, 166051, 482846, 330383, 328083, 351849, 420890, 515000, 242933, 847832, 402575, 471667, 821914, 757302, 764813, 533904, 744431, 591075]"
1256,"[482441, 529514, 904654, 69913, 668475]","As a seasoned kneeboarder, I'm on the lookout for a top-notch marine kneeboard boasting a 3-inch padded Shock Strap and a parabolic design. It would be great to have a strong board equipped with retractable fins for improved agility. It would also be a plus if it included a HydroHook tow feature. Can you recommend any such product?","[69913, 54084, 54072, 529514, 377729, 105503, 649822, 459122, 696821, 423838, 315811, 482434, 360016, 283872, 205056, 860733, 482441, 279095, 62686, 882830]","[69913, 482441, 529514, 54072, 315811, 279095, 54084, 377729, 105503, 649822, 696821, 860733, 482434, 459122, 423838, 360016, 283872, 205056, 62686, 882830]"
1236,"[66848, 67297, 1987, 41765, 67166, 408145, 67218, 67092, 41749, 66648, 66846]",Can you suggest some scope rings compatible with a 7MM Leupold scope? I'm interested in something similar to the high blue-gloss finish of the Ruger 90271 Scope Mount Ring.,"[94440, 94421, 94392, 298119, 78131, 495086, 114114, 496678, 899245, 330476, 563062, 600247, 498620, 258997, 547749, 67255, 66753, 67092, 1923, 22940]","[94440, 94421, 94392, 298119, 78131, 495086, 114114, 67255, 496678, 66753, 899245, 330476, 563062, 600247, 498620, 258997, 547749, 67092, 1923, 22940]"
1944,"[280355, 145574, 880999, 368397, 280719, 432720, 568347, 289439]",Can you suggest an alkaline water cup that includes a shoulder bag and helps maintain the right body pH balance?,"[825476, 365952, 11233, 613461, 419818, 365954, 613456, 281304, 656085, 366220, 431754, 214992, 752434, 431743, 756571, 145574, 839047, 289439, 280719, 420039]","[145574, 825476, 365952, 11233, 613461, 419818, 365954, 656085, 613456, 281304, 366220, 431754, 214992, 752434, 431743, 756571, 289439, 839047, 280719, 420039]"
7778,"[802496, 418437, 778154, 696598, 676407, 902134]",Looking for similar options to the Rubbermaid 14 oz. reusable refillable water bottles in pink and green that I've loved for my hiking trips. They should be handy and come with a finger loop for easy carrying. Any recommendations for a Rubbermaid water bottle set that's suitable for hiking?,"[902134, 661575, 631259, 531146, 457817, 8464, 808843, 936448, 736128, 183090, 752927, 735254, 418155, 828281, 448469, 824993, 677671, 650596, 152444, 418437]","[902134, 661575, 631259, 531146, 457817, 8464, 808843, 936448, 736128, 183090, 752927, 735254, 418155, 828281, 448469, 824993, 677671, 650596, 152444, 418437]"
2029,"[731822, 154640, 42288, 889685, 689177]","Can you suggest a durable, premium plastic key holder that includes a keyring and comes in individual packaging?","[387757, 820366, 898443, 467622, 780686, 751532, 418781, 303822, 227358, 677966, 207204, 279241, 740568, 808821, 737835, 717605, 722760, 690289, 715567, 445844]","[387757, 751532, 898443, 303822, 677966, 820366, 467622, 227358, 279241, 740568, 207204, 808821, 418781, 737835, 717605, 722760, 780686, 690289, 715567, 445844]"
668,"[5767, 9672, 1869, 32754, 9653]",What other fishing lures are frequently viewed by customers who purchased the Rapala Ultra Lite Lure Kit?,"[323957, 760572, 153973, 2670, 269363, 268617, 276013, 139288, 362955, 75382, 5155, 350849, 606361, 606167, 606333, 362953, 361283, 3051, 252275, 361270]","[323957, 760572, 153973, 2670, 269363, 268617, 276013, 139288, 75382, 5155, 606361, 606167, 606333, 362953, 362955, 361283, 350849, 3051, 252275, 361270]"
2200,[174362],"Looking for a Tioga brand bicycle tire, can you assist?","[283492, 388791, 515927, 947750, 209911, 388796, 947758, 248859, 14423, 119531, 124060, 68757, 721187, 268277, 192854, 226108, 174366, 14481, 106835, 14554]","[283492, 388791, 515927, 947750, 209911, 388796, 947758, 248859, 14423, 119531, 124060, 68757, 721187, 268277, 192854, 174366, 14481, 106835, 14554, 226108]"
144,"[2112, 607811, 221770, 2107, 2110]",Can you suggest any golf swing trainers by ProActive Sports that are good for improving swing techniques and can be used indoors and outdoors? I've had positive past experiences with their products.,"[607811, 155671, 93438, 127559, 221770, 2110, 461353, 165314, 216451, 26128, 166269, 224115, 331437, 2107, 2112, 183819, 471009, 747406, 437171, 78560]","[607811, 221770, 2110, 461353, 2107, 2112, 166269, 155671, 224115, 93438, 127559, 331437, 183819, 165314, 216451, 26128, 747406, 437171, 78560, 471009]"
5998,"[712116, 594807]",Looking for a standout NCAA Arkansas Razorbacks Car Tag. It should have laser-cut acrylic detailing. Any suggestions?,"[492742, 457596, 842507, 411750, 391073, 316232, 828790, 283958, 110462, 543481, 409539, 591946, 334926, 437544, 476362, 439174, 577251, 600954, 594790, 712116]","[577251, 594790, 439174, 712116, 842507, 492742, 411750, 828790, 110462, 600954, 457596, 391073, 283958, 409539, 316232, 543481, 591946, 334926, 437544, 476362]"
6900,"[669632, 623499, 399467, 623504, 768529, 623505, 695926, 945463, 471070]",Are there any hoodies available where the stitching matches the color of the actual garment?,"[339122, 339159, 339173, 339204, 339240, 339146, 339087, 339111, 339231, 339258, 339248, 339216, 339213, 339264, 339265, 704400, 687521, 687512, 687517, 687523]","[339122, 339087, 339264, 339265, 339159, 339204, 339240, 339111, 339231, 339258, 339248, 339216, 339173, 339146, 339213, 704400, 687521, 687512, 687517, 687523]"
8595,"[896508, 705815]",Can you suggest any fishing flies that would pair well with the Piscifun Sword Fly Fishing Line with Welded Loop Weight Forward Floating Fly Line WF1 2 3 4 5 6 7 8 9 10wt 90 100FT for my upcoming fishing trip in August?,"[625257, 946651, 693930, 821717, 621834, 701650, 619641, 625240, 619638, 619647, 619645, 619643, 619640, 702759, 658787, 668543, 548125, 428718, 668541, 929409]","[625257, 625240, 946651, 693930, 821717, 621834, 701650, 668543, 668541, 619641, 619638, 619645, 702759, 548125, 619647, 658787, 428718, 619643, 619640, 929409]"
8169,"[819582, 848643, 819586, 848644, 848648, 848651, 848653, 848654, 865391, 819600, 848638, 848659, 819604, 848662, 848637, 880542, 819583]",Looking for a soft and breathable ballet leotard dress for a baby girl in multiple color options. Can you suggest one?,"[407657, 734668, 947283, 44615, 191125, 608525, 608551, 951731, 786827, 905914, 608535, 717084, 265397, 763767, 456729, 848662, 950501, 848653, 816636, 836424]","[848662, 848653, 816636, 407657, 734668, 44615, 191125, 951731, 836424, 608525, 608551, 786827, 947283, 905914, 608535, 717084, 265397, 456729, 950501, 763767]"
6126,"[607496, 607394, 607487, 607391]","Looking for Heckmann brand tent stakes suitable for outdoor use, specifically ones made of stainless steel for rust-resistance.","[607391, 607496, 607394, 607487, 817542, 102905, 456644, 383471, 234640, 904578, 98669, 451230, 208492, 437935, 305578, 608068, 228457, 236786, 493898, 211364]","[607394, 607391, 607496, 607487, 608068, 228457, 817542, 102905, 456644, 383471, 234640, 904578, 98669, 451230, 437935, 236786, 493898, 211364, 208492, 305578]"
1991,[149928],Looking for an athlete-specific headband made from P.R.O. Transfer Lite fabric with Minerale. Does Amazon have one with approximately 52% Minerale polyester and 48% regular polyester composition? Effective moisture management and quick drying are essential features I’m looking for.,"[769946, 674805, 478501, 558580, 594873, 762435, 217200, 112854, 110957, 217547, 120609, 680338, 815450, 201936, 211160, 149928, 287687, 616805, 122980, 209598]","[149928, 616805, 769946, 674805, 478501, 558580, 762435, 594873, 217200, 112854, 110957, 120609, 201936, 287687, 217547, 680338, 815450, 211160, 122980, 209598]"
