query_id,query_text,total_answers,retrieved_count,missed_count,recall@50,recall@20,hit@1,hit@5,mrr,recall@20_vss_merged
5820,"Identify the common genetic targets that interact with both 3',5'-Dinitro-N-Acetyl-L-Thyronine and 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5376,Can you find a pathway influencing organelle acid-base balance that operates before or after the 'Transport of inorganic cations/anions and amino acids/oligopeptides' pathway?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
8511,Could you identify any stable compounds listed in DrugBank with experimental evidence that act upon genes or proteins associated with peptidyl-asparagine 3-dioxygenase enzymatic function?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
4176,What condition could link cicatricial and paralytic lagophthalmos? I'm experiencing symptoms that seem connected.,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1610,"Please list diseases linked to the DYNC2LI1 gene with symptoms including metaphyseal anomalies and a rigid, narrow thoracic cage causing breathing difficulties.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
3602,What is the parent disease of breast secretory carcinoma associated with abdominal pain and diarrhea?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1125,What is the downstream cellular pathway associated with megakaryocyte development and platelet production that interacts with KIF27 protein?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4452,What inherited disease is classified under autosomal dominant cerebellar ataxia and also serves as an umbrella condition for related neurodegenerative disorders?,1,1,0,1.0,1.0,0.0,0.0,0.0666666666666666,1.0
6801,Which medications act upon genes or proteins associated with the binding of receptors for pituitary adenylate cyclase-activating polypeptide?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6215,Identify pathways associated with NODAL signaling where there is a common gene or protein interaction.,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
5271,Which genes or proteins are involved in the RHOBTB1 GTPase cycle and also serve as transcription corepressors?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
952,"What potential medical condition could share a connection with both dystransthyretinemic hyperthyroxinemia and familial dysalbuminemic hyperthyroxinemia, considering their similarities?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
5380,"What is the autoimmune disease characterized by necrotizing vasculitis affecting small and medium-sized vessels, notable for minimal or no immune complex deposits in the vessels?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1701,What is the name of the small intestine disease characterized by poor nutrient absorption in the intestine?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
10665,"Identify proteins or genes capable of interacting with EIF4ENIF1, with both sharing an association with a common disease.",1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
9725,"Could you provide information on any genes or proteins that participate in the DNA repair process and exhibit interactions with elements linked to hereditary megaloblastic anemia type 1, particularly those related to abnormalities in the AMN gene/protein? Additionally, is there any evidence to suggest that BRCA1 contributes to this process via its established role in DNA repair?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
583,"Could you find a gene or protein that interacts with the ATR activation pathway during replication stress, has significant homology with fission yeast's Rad9, and possesses 3' to 5' exonuclease activity linked to DNA damage detection and repair?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
733,Please find genes or proteins that interact with TNF receptor superfamily members associated with the non-canonical NF-kB pathway and also connect with CISD2 through protein-protein interactions.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2069,Could you help me identify the condition associated with cerebellar hemisphere malformation that is hereditary and might explain developmental issues in the posterior brain region?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1408,"I need to find a gene or protein that interacts with USH1C through PPI, is expressed in leg muscles, helps anchor protocadherins to actin, and is involved in gathering intermicrovillar adhesion complex components.",1,1,0,1.0,1.0,0.0,0.0,0.1428571428571428,1.0
8335,Which keratolytic medication utilizes the same gene or protein for transport as Polythiazide?,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
10947,Which cellular structures are engaged in interactions with genes or proteins that Aeruginosin 98-B affects?,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
3891,Can you identify a gene or protein involved in atrial fibrillation that also has a role in ubiquitin ligase binding and is active in the rapid repolarization phase of cardiac activity?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5086,"What possible medical conditions could be linked to femoral vein thrombophlebitis and phlebitis, considering they are hereditary in my family?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
2827,"Could you provide information on hereditary diseases linked to 'acheiria, unilateral'? I'm wondering if it could explain the symptoms I'm having.",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
9578,"Are there any pharmaceutical agents designed to regulate pH balance that also interact with, or have an effect on, the genes or proteins associated with 6,7-dihydropteridine reductase activity?",1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
5727,Identify proteins or genes that interact with NEK11 and share an association with a mutual disease.,1,1,0,1.0,1.0,0.0,1.0,0.2,1.0
2884,Which disease falls under normal pressure hydrocephalus and is linked to the THAS gene or its protein product?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
6231,"Identify pathways associated with the ""Release of Hedgehog protein without cholesterol"" (Hh-Np) from secreting cells that also interact with a common gene or protein.",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
7256,"Is there a shared genetic or protein transporter mechanism between Fluorometholone and Dexamethasone, both being potent corticosteroid medications frequently prescribed in eye care practices?",12,0,12,0.0,0.0,0.0,0.0,0.0,0.0
6603,Identify a biological pathway associated with the Formation of the Cornified Envelope that also demonstrates interaction with a mutual gene or protein.,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
8625,Which medication shares a gene or protein transporter with Efavirenz and additionally serves as a reverse transcriptase inhibitor?,11,0,11,0.0,0.0,0.0,0.0,0.0,0.5454545454545454
1208,Which disease associated with neoplastic syndrome aggressively invades the chest skeleton early on?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7047,"Is there an interaction between the gene/protein responsible for actin binding and disassembly, mediated by actin depolymerization factor 2, and the gene/protein implicated in the synthesis of 5-Phosphoribose 1-diphosphate?",2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
6434,"Could you identify a medication facilitated by genetic or proteomic agents that engage with the endoplasmic reticulum and exhibits a half-life ranging from 12 to 17 hours, which plays a role in controlling the intracellular protein processing and trafficking?",14,0,14,0.0,0.0,0.0,0.0,0.0,0.0
3501,"Which gene on chromosome 4, known to interact with PALS2 protein and expressed in multicellular organisms, encodes a protein located between 69,969 and 70,151 base pairs?",2,1,1,0.5,0.5,1.0,1.0,1.0,0.5
10076,Which medications are associated with genes or proteins that engage with the Golgi apparatus interior?,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
7527,Which multi-organ systemic diseases are linked to the PXK gene and have contraindications with the use of Pyridoxine?,2,2,0,1.0,1.0,1.0,1.0,1.0,0.5
9158,Which gene or protein is simultaneously not expressed in the placenta and the superior frontal gyrus?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1558,What conditions similar to malignant mesothelioma could affect the heart's outer lining and cause abnormal symptoms?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
6250,Which gene or protein is not expressed in the fallopian tube and is also non-existent in the metanephric glomerular tissue?,1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
6159,Which gene/protein is not expressed in both the renal tissues and the medial segment of the globus pallidus?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
10698,Identify pathways associated with the metabolism of polyamines which also exhibit interaction with identical genes or proteins.,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
4344,"Can you find a gene or protein that interacts with the sphingolipid biosynthesis pathway, is involved in dihydrosphingosine-1-phosphate phosphatase activity, and contributes to the chemotactic response to EGF?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
5449,"I'm looking for a gene or protein that modulates the Glutathione synthesis and recycling pathway, catalyzes the transformation of amino acids into different metabolites, and inhibits the growth of cancer cells, particularly with tumor-suppressing effects in gastric cancer.",3,3,0,1.0,1.0,0.0,0.0,0.0769230769230769,0.6666666666666666
1828,Which autosomal recessive disease is associated with the AEBP1 gene?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
8161,Which genes or proteins are found to be expressed in the nasopharyngeal tissue but not in the parietal lobe of the brain?,1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111,1.0
9020,Which disorders linked to Ketosis may lead to cardiomyopathy and hypoketotic hypoglycemia and currently lack any drugs officially sanctioned for treatment?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
143,"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4434,Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7043,Search for genes or proteins that interact with ATG2B and share an association with a common disease.,1,1,0,1.0,1.0,0.0,0.0,0.0769230769230769,1.0
6517,Which cell structures are involved in interaction with genes or proteins that are influenced by the medication Travoprost?,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
9996,Which genes or proteins are expressed exclusively in the pericardium and not in either the dorsal or ventral regions of the thalamus?,1,1,0,1.0,1.0,0.0,0.0,0.125,1.0
3630,Could you suggest any medications effective for treating beriberi that are safe to use with Zopiclone?,1,1,0,1.0,1.0,0.0,0.0,0.0625,0.0
10252,Which gene or protein responsible for coding the regulatory component of PI3K is known to engage with elements of the pathways for FGFR1c and Klotho complex signal transduction?,2,1,1,0.5,0.5,0.0,1.0,0.5,1.0
5142,Which autosomal dominant diseases are linked to the development of supernumerary breast tissue?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1755,"Please find a metabolic process that either precedes or follows hyaluronan absorption and breakdown, and is involved in its metabolism or signaling cascades.",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5686,Please find genes or proteins that bind to clathrin and also interact with the FAT3 protein.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7969,Which biological process shares a similar interaction pattern with genes or proteins to that of 7-methylguanosine cap hypermethylation?,5,0,5,0.0,0.0,0.0,0.0,0.0,0.4
6641,"Would you be able to provide information on whether the specified medication acts on genes or proteins that play a role in the signaling pathways of blood clotting receptors, particularly those associated with protein tyrosine kinase activator activity, given the importance of anticoagulation for specific medical conditions?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
10271,Identify a medication that shares a similar gene or protein carrier with Pegaspargase and is indicated for the treatment of neurological conditions.,6,0,6,0.0,0.0,0.0,0.0,0.0,0.0
10069,"Identify the common genetic targets that interact with both N-[(2',4'-Difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alanine and 2-(2,6-Dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
768,What diseases associated with chromosomal abnormalities can lead to stunted physical growth and cognitive impairments?,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0
3093,What condition could be linked to FAM111A gene or protein modifications in individuals with bone sclerosis and denser long bones?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
9732,Which biological processes share a similar interaction pattern with genes or proteins as the positive regulation of exoribonuclease activity is observed in?,5,1,4,0.2,0.2,0.0,1.0,0.25,0.2
6708,Which phenotypic manifestations or effects are associated with the subtype of acute biphenotypic leukemia?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
5950,Identify conditions unresponsive to medication that correlate with increased liver iron levels.,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
11077,Find medical conditions linked to the gene SLC29A3 that should not be treated with the drug Goserelin.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
4438,"I need to find a gene or protein that interacts with the cis-Golgi network and contributes to the organization of the Golgi apparatus. It should be involved in regulating Golgi structure and function specifically within the Golgi cis cisterna, the Golgi cisterna membrane, and the cis-Golgi network. Can you supply information on any genes or proteins that fit this description?",18,13,5,0.7222222222222222,0.7222222222222222,0.0,1.0,0.3333333333333333,0.6111111111111112
5928,What are the observed effects or phenotypes associated with the subtype of hereditary papillary renal cell carcinoma?,4,0,4,0.0,0.0,0.0,0.0,0.0,0.25
8037,Which anatomical structures lack the expression of genes or proteins involved in the interaction with the organization of actin cytoskeleton in postsynaptic terminals?,4,2,2,0.5,0.5,0.0,1.0,0.25,0.5
4259,"Could you identify enzymes that bind metal ions, are active in protein polyubiquitination, and play a role in both Antigen processing through Ubiquitination and Proteasome degradation?",9,1,8,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0909090909090909,0.1111111111111111
3815,What conditions should be included in the differential diagnosis for a patient presenting with a breast carcinoma subtype linked to both invasive ductal carcinoma and cystic hypersecretory carcinoma?,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
5496,What are the diseases derived from cervical benign epithelial neoplasms?,2,2,0,1.0,1.0,1.0,1.0,1.0,1.0
5772,What are the observed effects or phenotypes associated with constrictive pericarditis subtypes?,2,0,2,0.0,0.0,0.0,0.0,0.0,0.5
10117,Could you identify the biological processes that are involved with or influenced by the gene or protein linked to Distal Sensory Impairment?,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0
5699,"Can you give me a list of drugs that target the FLT4 gene/protein and also suppress inflammation, edema, and angiogenesis?",1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
7152,What are the observed effects or phenotypes associated specifically with the subtype of suppurative uveitis?,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
10551,"Which genes encode proteins that interact with both O-Trifluoromethylphenyl Anthranilic Acid and N-(3,5-dibromo-4-hydroxyphenyl)benzamide as ligands?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7224,"Which medication, facilitated by gene or protein interactions with the sarcolemma, exhibits minimal impact on blood gases, respiratory function, and the cardiovascular system?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2287,What diseases are subclassified under secondary malignant neoplasms and have metastatic potential?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1804,"Please find me genes or proteins linked to pediatric liver cancer, interacting with PAXIP1, highly expressed in lung adenocarcinoma, with a nuclear signal and similarity to GAGE/PAGE proteins.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
1989,"What possible conditions could I have that are linked to or similar to uniparental disomy of chromosome X, particularly if this led to me inheriting two copies of a recessive gene from my mother?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
4242,Can you recommend medications that treat both eosinophilic pneumonia and a parasitic worm infection?,1,1,0,1.0,1.0,0.0,0.0,0.0833333333333333,1.0
2080,What are the recommended medications for managing BCR-ABL1 positive blast phase CML?,1,1,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
3755,What hereditary diseases are associated with the HLA-C gene?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
11152,"Identify common genetic targets of both 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid and 2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol.",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
8732,Please identify the common gene targets that both Hydrocortisone phosphate and Testosterone propionate interact with.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2855,What genetic disorder associated with the PMP22 gene manifests symptoms similar to acute sensory ataxic neuropathy?,1,1,0,1.0,1.0,0.0,0.0,0.1,1.0
8602,Identify common genetic targets modulated by both 2-Methoxyestradiol and Hydrocortisone probutate.,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
10675,What are the observed effects or phenotypes associated with the subtype of gastritis induced by alcohol consumption?,4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
3426,"Could you find genes or proteins that bind to integrins, are involved in Syndecan signaling, and play a role in pyloric atresia onset or progression?",1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7867,Which anatomical structures lack the expression of genes or proteins that play a role in the interaction with the development of the metanephric nephron?,2,1,1,0.5,0.5,0.0,0.0,0.05,0.0
9579,What are the common gene targets associated with both Chromium and Chromous sulfate exposure or interactions?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
4507,Can you assist in identifying a drug used to treat acute myeloid leukemia in adults that may also have Non-Hodgkin lymphoma as a possible side effect?,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
9714,"What condition, characterized by an abrupt neurological deficit stemming from a cerebrovascular disturbance, also serves as a reason to avoid medications prescribed for the treatment of secondary hypopituitarism?",5,4,1,0.8,0.8,1.0,1.0,1.0,0.8
5318,Can you give me a list of drugs used for respiratory infections that are also researched in treating both kinds of Tuberculosis and Community Acquired Pneumonia in clinical trials?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
5883,Identify diseases that lack associated therapeutic drugs and are correlated with elevated levels of circulating surfactant proteins.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
8814,What are the characteristic symptoms or manifestations observed in patients with the epidemic subtype of keratoconjunctivitis?,9,9,0,1.0,1.0,1.0,1.0,1.0,1.0
3632,Please find genes and proteins involved in Glucocorticoid biosynthesis that also functionally interact with steroid binding.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
7523,"Could you provide a list of medications that not only interact synergistically with Cefalotin but are also prescribed for treating the same conditions, and possess a prolonged half-life, approximately 20 hours, for extended efficacy in conjunction with Cefalotin?",3,1,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.25,0.3333333333333333
1118,Could you share a list of neurodegenerative conditions related to cerebral folate transport issues or diseases tied to isolated familial vitamin E deficiencies?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2236,Could you find any drugs that target the CHRNA3 receptor and have a half-life ranging from 1 to 16 days?,2,2,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
8757,"Which gene or protein, believed to play a role in inhibiting the canonical Wnt signaling pathway, is undetectable in both the small intestine and tonsil tissues?",1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
10518,Which genes or proteins are present in the gallbladder but not expressed in the metanephric glomerulus?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
10726,"Which gene or protein, characterized by the presence of seven immunoglobulin domains and playing a role in cell adhesion, also engages in interaction with the gene or protein responsible for the Recycling of eIF2:GDP?",3,0,3,0.0,0.0,0.0,0.0,0.0,0.0
4052,Can you identify any drugs in our database that target the JAK1 gene with a selectivity that is at least tenfold more potent against JAK1 compared to JAK2?,1,1,0,1.0,1.0,0.0,0.0,0.1666666666666666,1.0
7320,"Can you provide a list of long-acting beta-2 agonists that, when combined with Oxitropium, demonstrate a synergistic effect in the treatment of bronchospasm for a condition both medications are prescribed for?",3,3,0,1.0,1.0,1.0,1.0,1.0,1.0
10929,Find health conditions linked to the HSP90AA1 protein that should not be treated with Dihydrocodeine.,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
2748,"What diseases are associated with NUDT15 gene mutations, and how do these links affect disease presentation and treatment efficacy?",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0
5215,"What disease is a subtype of glycogen storage disease caused by branching enzyme deficiency, characterized by abnormal glycogen buildup, affecting enzymes involved in glycogen metabolism?",9,1,8,0.1111111111111111,0.1111111111111111,0.0,1.0,0.3333333333333333,0.6666666666666666
2998,Could you recommend any appetite suppressants that are effective for weight control?,14,0,14,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
9696,Which anatomical structures lack the expression of genes or proteins that engage in interaction with peptidyl-lysine acetylation processes?,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
10383,Which gene or protein is lacking in the tissues of both the lymph node and the heart muscle?,1,1,0,1.0,1.0,0.0,1.0,0.25,1.0
1618,"Please provide a list of genes associated with coding proteins linked to short rib-polydactyly syndrome, covering both the general condition and Majewski type specifically.",14,14,0,1.0,1.0,1.0,1.0,1.0,1.0
9487,"Which cell structures engage with the genetic or proteomic entities affected by the compound N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide?",4,4,0,1.0,1.0,1.0,1.0,1.0,1.0
8816,"Which protein, involved in modulating cell signaling networks through the removal of phosphate groups from tyrosine residues of its substrates, also engages with the entity responsible for catalyzing the process of Asparagine N-linked glycosylation?",2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
1844,What diseases could be associated with the MARS1 gene in patients exhibiting symptoms of respiratory insufficiency and liver impairment?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
10405,Search for diseases not treated by any known drugs that are also linked to the symptom of having a flat face.,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
7016,Identify common gene targets associated with both Hydrocortisone cypionate and Ciclesonide.,1,1,0,1.0,1.0,0.0,1.0,0.5,1.0
1221,What is the subtype of pediatric liver sarcoma most commonly found in adolescents?,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0
